city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
port of spain,987,2.5136617677499484,140.19842095201105,98.62644040683286,34893.09363814761,18904.07612084597,2865,5,5773,1003,15.0,1.0,0.0005174912026495549,0.001552473607948665,0.00010349824052991099,0.007416306412213974,0.8944806875841359,0.6553420684654824
port said,4074,3.2040173886973466,300.86821018045185,294.6893846978073,48337.4378935014,30048.216302741563,137,4,4908,1605,17.0,0.0,0.0005996102533353321,0.002548343576675161,0.0,0.010012847589658792,0.7567121643917805,0.831945382249231
port st lucie,591,3.063267485317672,70.46295166283336,66.70091473475897,36778.51399340032,19512.015822261856,200,14,2895,623,14.0,0.0,0.0037373198077949813,0.0037373198077949813,0.0,0.003611259456977276,0.8293140407288317,0.9210349912856951
port sudan,4702,3.3190869810257375,780.6923965766748,772.8458733347338,161696.8471152572,83796.42159187536,107,4,6920,3615,0.0,0.0,0.00037572797294758596,0.0,0.0,0.009316536216534195,0.6603082127419658,1.0926265332017482
posadas,1107,3.2872843299456393,216.15469933688368,204.81309138302214,57610.3831047731,33449.587928182926,444,26,4703,3235,52.0,2.0,0.0030725596785629874,0.006145119357125975,0.0002363507445048452,0.006462103503366711,0.6101232811759127,0.9190134582320507
poso,12922,2.529496402877698,303.77971436821855,221.16911578463106,84455.79546994707,42568.9678298331,189,0,455,51,0.0,0.0,0.0,0.0,0.0,0.0071361775926200455,0.9266187050359712,0.7241877256317689
potchefstroom,3627,2.9542743538767398,132.14171741403308,120.31989378852316,52445.694016553956,27314.673990675827,225,3,1949,338,0.0,0.0,0.0011928429423459245,0.0,0.0,0.004837755612940544,0.8654458598726115,0.9153217772464635
potengi,1440,2.966468919267475,403.44638894663063,368.741882701157,85414.34824132998,45788.93375495547,667,5,6006,1074,1.0,1.0,0.0006448284756254836,0.00012896569512509673,0.00012896569512509673,0.008811002044854735,0.8611433733384953,0.8827857742206158
potiskum,2931,3.0948485518461197,264.9673107616649,237.08218143985366,64841.14950165543,32719.38585054635,476,0,2682,1350,14.0,1.0,0.0,0.0030952907362370107,0.00022109219544550078,0.008098174946558189,0.6982091532168915,1.019577480367216
potosi,927,3.225511695906433,738.4374141118292,688.2366249945777,169310.1229811466,91023.81361583027,186,4,1575,949,22.0,0.0,0.0014619883040935672,0.00804093567251462,0.0,0.008112573894436401,0.6445827232796486,0.96446235574281
potsdam,2849,2.8102272727272726,94.97827303568685,78.78879467733114,33111.85413216957,18459.802624639386,300,30,1140,284,6.0,0.0,0.017045454545454544,0.003409090909090909,0.0,0.0051451402253301325,0.8323699421965318,0.7615050651230101
pouso alegre,1322,3.0548452220726783,313.43401785839234,279.6860751549315,66942.88043877704,38515.44190563956,320,4,1841,807,0.0,0.0,0.0013458950201884253,0.0,0.0,0.008137879311531364,0.7280997304582211,0.7980104535491486
pouytenga,1917,3.017799352750809,131.8794414834912,114.5942719686647,44046.75609651848,22023.378048259212,81,0,366,169,2.0,0.0,0.0,0.003236245954692557,0.0,0.0059881568211065305,0.7233009708737864,1.0016246953696182
povoa de varzim,1566,2.8169642857142856,94.73105557110588,82.01365302154097,25572.03874108035,14042.608547088568,421,11,2434,263,5.0,2.0,0.00350765306122449,0.0015943877551020409,0.0006377551020408163,0.006745972819326814,0.9136,0.722177742193755
poxin,11922,2.432098765432099,18.41113364897323,12.046791153031867,25328.49568498978,16358.963457948086,28,0,43,10,0.0,0.0,0.0,0.0,0.0,0.0011254462237965382,0.8765432098765432,0.5286624203821656
poyang,12107,3.031111111111111,23.406724397326204,19.66164849375401,22210.343151118414,13119.447802604558,36,0,115,70,3.0,1.0,0.0,0.013333333333333334,0.0044444444444444444,0.0017841242062550337,0.6711111111111111,0.7123595505617978
poytugh,6104,2.888,34.6505346733386,28.92164627401328,21212.844803738557,10631.217308065843,62,0,231,82,0.0,0.0,0.0,0.0,0.0,0.003259319574537286,0.7813333333333333,0.9046979865771813
poza rica,215,2.8698250728862975,233.72644208787622,189.8090391941047,47329.05908159811,25026.47203638448,1289,4,3888,1670,8.0,1.0,0.0005830903790087463,0.0011661807580174927,0.0001457725947521866,0.009339168611064133,0.7551050175029171,0.8618953819216458
poznan,3012,2.7825787965616047,97.6570236176617,79.93884959052606,27967.847047668714,16503.141635975415,1583,170,5594,1325,45.0,8.0,0.019484240687679084,0.005157593123209169,0.0009169054441260745,0.00591748079073489,0.8389246054938633,0.6574685764396375
prabumulih,11585,2.778906483417986,304.92273783949247,257.27571307401456,67479.33729164116,34795.93189654082,523,2,2514,308,0.0,0.0,0.0005975500448162533,0.0,0.0,0.008763172049713257,0.9079222720478326,0.8424831712789828
