city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
jintan,12222,3.3130841121495327,26.231744821948,24.239848310935592,17309.84750289661,12351.529654588177,65,7,391,381,12.0,0.008177570093457943,0.014018691588785047,0.002123764874110454,0.5371024734982333,0.6166568222090962,0.0,0.0
jintang,10338,3.2530487804878048,47.99254742487931,43.45666641825962,30725.075262169554,21783.851368419648,31,2,151,141,3.0,0.006097560975609756,0.009146341463414634,0.0022031249944376124,0.558282208588957,0.6537867078825348,0.0,0.0
jintur,7556,2.875,28.79147610303472,24.292807961935548,26823.33218437817,13411.66609218908,5,0,21,6,0.0,0.0,0.0,0.0021467486518921618,0.8125,1.0,0.0,0.0
jinxi,12226,2.6865671641791047,18.191556872780513,14.390336033692048,20180.106907342426,10090.053453671208,14,0,46,7,0.0,0.0,0.0,0.0018029197720614276,0.8955223880597015,0.8062015503875969,0.0,0.0
jinxian,12105,2.8947368421052633,32.933435670323576,25.89174712239255,25766.624983589416,15777.336201318349,65,1,146,85,7.0,0.003289473684210526,0.023026315789473683,0.0020873888500627675,0.6963696369636964,0.7021630615640599,0.0,0.0
jinxiang,11343,3.6780821917808217,23.972707597238646,22.65913457821187,16909.680397703527,14096.057070919534,16,2,43,230,1.0,0.00684931506849315,0.003424657534246575,0.001700667603474368,0.20344827586206896,0.5339130434782609,0.0,0.0
jinyeong eup,12673,2.6666666666666665,21.89520710710889,17.333705626461207,23402.782303834014,15793.05889235829,35,2,116,14,1.0,0.011904761904761904,0.005952380952380952,0.0013863816538861396,0.9096385542168675,0.5688073394495413,0.0,0.0
jinyun,12501,3.0206896551724136,28.480358719834868,24.94486591323468,24422.425944787094,14533.401937569626,18,0,88,39,0.0,0.0,0.0,0.001959648459608869,0.7310344827586207,0.7684210526315789,0.0,0.0
jinzhong,10579,3.2248062015503876,12.89444294095005,11.819906029204214,11357.757149391467,8122.035808406273,43,5,268,193,7.0,0.009689922480620155,0.013565891472868217,0.0015875875513383427,0.6086105675146771,0.5624385447394297,0.0,0.0
jinzhou,10811,2.9893048128342246,41.44155142772888,35.19946391321357,20995.103197564942,12591.745033974561,169,0,632,316,5.0,0.0,0.004456327985739751,0.0032911682468087533,0.713903743315508,0.8217954443948191,0.0,0.0
jinzhou,11161,3.048342541436464,9.55071541198805,8.152406249459412,7830.6717874648375,4957.812713209631,106,5,367,240,6.0,0.006906077348066298,0.008287292817679558,0.0019263969747265878,0.6578581363004172,0.8025122121423587,0.0,0.0
jiroft,5935,2.8259023354564756,413.0769087938905,340.15887393855405,101052.21699305587,55580.97172413899,582,2,2128,579,5.0,0.0006066120715802245,0.001516530178950561,0.007431984292107831,0.8224582701062215,0.804403948367502,1.0,0.00030330603579011223
jishan,10599,2.986842105263158,9.747480682831748,7.695379486446117,14554.836320082493,8754.098509634794,16,0,29,31,0.0,0.0,0.0,0.0011134762388272915,0.5921052631578947,0.7551020408163265,0.0,0.0
jishishan,10117,2.93,48.03895248308154,41.31349913545012,47882.99738657189,24138.25927700852,14,0,65,21,0.0,0.0,0.0,0.001990158110897343,0.79,0.9384615384615385,0.0,0.0
jishou,11150,2.8487394957983194,21.109667696732874,16.674863558763782,16489.97364728114,11497.136153317562,50,0,125,62,1.0,0.0,0.004201680672268907,0.0018360805173766306,0.7352941176470589,0.5944798301486199,0.0,0.0
jishui,12065,2.9166666666666665,37.84412888473038,29.95993536707822,23885.45417478602,17617.568309201666,35,0,77,56,0.0,0.0,0.0,0.002148090373230701,0.6666666666666666,0.5015105740181269,0.0,0.0
jiudongshan,12533,2.8649289099526065,58.06647319445836,49.26018342089122,23279.4063766831,11679.587425119122,64,0,287,71,0.0,0.0,0.0,0.004971620236308658,0.8317535545023697,0.902264600715137,0.0,0.0
jiujiang,11940,2.9693941286695815,30.588928156409366,25.984348715001083,16514.198046988808,11125.063401591606,241,11,914,427,7.0,0.006870705808869456,0.004372267332916927,0.002749550906112873,0.7264150943396226,0.6440944881889764,1.0,0.0006246096189881324
jiulongba,10418,3.171945701357466,42.186814887247714,37.22366019463034,26785.419919236938,20875.625170164647,26,0,107,86,2.0,0.0,0.00904977375565611,0.002020864742654075,0.6018099547511312,0.5491990846681922,0.0,0.0
jiuquan,9668,2.841423948220065,67.51933963115047,55.355661402021966,36322.65908075344,19084.317092224617,167,3,569,186,2.0,0.003236245954692557,0.002157497303128371,0.003537948950694148,0.7965367965367965,0.7981551817688551,0.0,0.0
