city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
unnamed,12369,3.169642857142857,19.86546416632206,17.027540713990337,16439.78707891848,10593.786177027843,32,0,92,98,2.0,0.0,0.008928571428571428,0.001875199653302371,0.5535714285714286,0.7471783295711061,0.0,0.0,0.0,0.0
unnamed,12381,2.919375812743823,103.59977212943112,84.46951511723448,48525.2701136179,29634.1869841944,142,6,397,220,4.0,0.007802340702210663,0.005201560468140442,0.0034959545940871192,0.7064220183486238,0.7199211045364892,0.0,0.0,0.0,0.0
unnamed,12383,3.0120481927710845,34.79157687956391,29.13270594132159,26124.449521788516,17915.713764670156,27,1,84,51,3.0,0.006024096385542169,0.018072289156626505,0.001941958737260751,0.6727272727272727,0.5846153846153846,0.0,0.0,0.0,0.0
unnamed,12390,3.0041782729805013,39.51914481158462,33.739882687327814,21920.90955143537,13933.848921938488,105,0,401,211,1.0,0.0,0.001392757660167131,0.002836197308653371,0.7047353760445683,0.6729559748427673,0.0,0.0,0.0,0.0
unnamed,12402,2.924944812362031,128.9590675948417,111.02436282999618,60994.460259448984,30497.230129724496,63,0,299,90,1.0,0.0,0.002207505518763797,0.004228550168205282,0.7991169977924945,0.9500554938956715,0.0,0.0,0.0,0.0
unnamed,12407,2.8285714285714287,10.904850002512925,7.996890001842812,14404.174826033603,9828.237529300535,28,0,40,36,1.0,0.0,0.009523809523809525,0.001109542781195787,0.6476190476190476,0.6536585365853659,0.0,0.0,0.0,0.0
unnamed,12410,2.44,13.275785886013557,8.36374510818854,16996.323021958833,9111.152205407994,37,0,45,18,0.0,0.0,0.0,0.0014570918789100693,0.82,0.6666666666666666,0.0,0.0,0.0,0.0
unnamed,12412,2.910994764397906,51.11902225608346,42.68839816672938,32082.84903487237,19420.951855968087,63,0,232,83,3.0,0.0,0.007853403141361256,0.0026321584356522928,0.7722513089005235,0.7220026350461133,1.0,0.002617801047120419,0.0,0.0
unnamed,12423,2.4242424242424243,15.556940872132026,9.664160238748682,27863.521531337083,17479.67434385472,25,0,29,12,0.0,0.0,0.0,0.0008900017566746795,0.8181818181818182,0.5118110236220472,0.0,0.0,0.0,0.0
unnamed,12437,2.935185185185185,28.760615456317186,24.32224887355219,25190.6150291682,14930.034137460716,50,2,192,79,1.0,0.006172839506172839,0.0030864197530864196,0.0019263596580904243,0.7515527950310559,0.7668231611893583,0.0,0.0,0.0,0.0
unnamed,12458,2.978609625668449,12.70849970472036,10.193983720363926,14467.130572933798,8238.075481199468,37,1,79,69,1.0,0.0053475935828877,0.0053475935828877,0.0015426539528222427,0.6236559139784946,0.7874659400544959,0.0,0.0,0.0,0.0
unnamed,12463,3.029850746268657,22.645716101394477,18.927762711613294,20525.954381842086,13914.933697073866,11,1,31,23,1.0,0.014925373134328358,0.014925373134328358,0.0016274397416752753,0.6363636363636364,0.6929133858267716,0.0,0.0,0.0,0.0
unnamed,12470,2.611842105263158,11.498896778416954,8.472871310412494,17784.789884516864,10451.610697420163,40,2,87,23,0.0,0.013157894736842105,0.0,0.0011002033190209907,0.8466666666666667,0.6644067796610169,0.0,0.0,0.0,0.0
unnamed,12480,2.9732142857142856,21.882867172191137,17.389064092187603,14184.27042373963,9501.721850585049,46,0,99,75,2.0,0.0,0.008928571428571428,0.0023030422818411324,0.6473214285714286,0.654627539503386,1.0,0.004464285714285714,1.0,0.004464285714285714
unnamed,12482,2.4144144144144146,32.87165862843226,21.914439085621503,28773.237999103465,19296.91718003365,37,0,65,9,0.0,0.0,0.0,0.0017034668450794962,0.918918918918919,0.543778801843318,0.0,0.0,0.0,0.0
unnamed,12486,2.4798387096774195,15.911761923663793,10.201492523639287,14415.751027987662,9315.510092929748,89,0,111,47,1.0,0.0,0.004032258064516129,0.0017080934661581704,0.8064516129032258,0.5784114052953157,0.0,0.0,0.0,0.0
unnamed,12489,2.2162162162162162,23.49265133920631,13.333666976306285,36793.13843764683,21538.523394231557,32,0,36,6,0.0,0.0,0.0,0.0010907271083169104,0.918918918918919,0.4405594405594406,0.0,0.0,0.0,0.0
unnamed,12498,2.5485714285714285,19.99091642862661,13.708056979629674,18040.03647909654,11531.586734932473,55,0,89,31,0.0,0.0,0.0,0.001733578985107783,0.8228571428571428,0.5217391304347826,0.0,0.0,0.0,0.0
unnamed,12503,3.125,47.299768325282436,40.6482384045396,38285.09394018129,32702.419795110134,9,0,29,26,0.0,0.0,0.0,0.0014463690644799009,0.59375,0.37398373983739835,0.0,0.0,0.0,0.0
unnamed,12505,3.134453781512605,35.501983712373466,30.579439752254455,24053.51627086955,15190.139347670014,33,0,110,92,3.0,0.0,0.012605042016806723,0.0023371730107149442,0.6008403361344538,0.7176220806794055,0.0,0.0,0.0,0.0
