city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
yavatmal,7788,2.9538093226306152,541.9231689801333,490.6385091357945,93256.67514295384,48041.00752587095,672,0,5414,1014,1.0,0.0,0.0001408252358822701,0.011280428885432885,0.8570623855794959,0.9367472001126999,0.0,0.0
yaypan,6066,2.98471615720524,45.205894894634504,40.369456357872295,26301.426875151294,13205.885949157788,49,0,319,89,1.0,0.0,0.002183406113537118,0.0034231626010307573,0.8034934497816594,0.9286498353457738,0.0,0.0
ya an,10284,2.958257713248639,53.41175069785329,44.493636243765266,36665.806163069865,25311.765356487274,92,2,298,155,4.0,0.003629764065335753,0.007259528130671506,0.002110155097663472,0.7103825136612022,0.6358645928636779,0.0,0.0
ye,11122,3.175324675324675,13.192136155161917,11.393208497639838,12389.993970019932,7135.175001148261,21,1,63,68,1.0,0.006493506493506494,0.006493506493506494,0.0018488875399746904,0.5490196078431373,0.8870431893687708,0.0,0.0
yei,4245,2.7740458015267175,203.5547023941064,158.80374492120364,98365.53136236711,49232.89172588194,144,0,372,138,1.0,0.0,0.0015267175572519084,0.004134526639780878,0.7877862595419848,0.849808429118774,0.0,0.0
yeji,11688,3.0393700787401574,38.051422179875594,32.20888097902856,32876.457826309765,19333.823792131934,39,0,128,86,1.0,0.0,0.003937007874015748,0.0019681270807568314,0.65748031496063,0.7852882703777336,0.0,0.0
yeji,1884,2.938775510204082,128.19474281235443,116.23488342461292,48002.88173685023,24001.440868425114,32,0,268,43,0.0,0.0,0.0,0.005341126956298691,0.8746355685131195,0.9280469897209985,0.0,0.0
yekaterinburg,5489,2.8450321304992587,27.731292081272272,22.55652057327411,14165.274694078034,8241.206991380815,755,61,2312,895,20.0,0.015076618882847257,0.004943153732081068,0.003364955171041747,0.7696361355081556,0.7387319522912743,3.0,0.0007414730598121602
yeleswaram,8921,2.2205882352941178,34.720161419664095,19.91303375539558,16978.537281857087,8501.439333982658,29,0,34,5,0.0,0.0,0.0,0.004084033309615912,0.9264705882352942,0.5725190839694656,0.0,0.0
yelets,3866,2.9718468468468466,41.22424149791768,35.51412696611151,20588.286359513495,10666.626392216827,123,2,543,217,3.0,0.0022522522522522522,0.0033783783783783786,0.003864787232821615,0.7516930022573364,0.8970005659309565,0.0,0.0
yelwa,2259,2.7541302235179788,372.37157170221536,312.2999673265421,70065.41575200048,35242.57037808811,332,0,1568,158,0.0,0.0,0.0,0.010565959511674423,0.923226433430515,0.8635368523473608,0.0,0.0
yenagoa,2430,2.5425082198215123,74.58680086380409,54.197172821185966,29900.786033549786,16849.73493521574,582,3,1353,189,2.0,0.0014091122592766556,0.0009394081728511038,0.004426586005689537,0.9101599247412983,0.6298563692017894,0.0,0.0
yenakiieve,4132,3.1407363420427554,64.46168327083905,58.26049996331177,25234.761368167812,13152.051053515073,162,1,964,552,5.0,0.0005938242280285036,0.0029691211401425177,0.004901264677923429,0.6690433749257279,0.9803629872061886,0.0,0.0
yendi,1956,3.1897860593512766,645.9588523914126,622.7774443000715,152094.5964436822,76256.99032959239,52,0,1018,379,0.0,0.0,0.0,0.008470814932499914,0.738440303657695,1.0663670929830626,0.0,0.0
yen bai,10972,2.8975409836065573,63.970936456016695,56.10565738355563,44013.66097168811,23865.469471025917,30,0,179,35,0.0,0.0,0.0,0.0026804809573799156,0.8565573770491803,0.7701863354037267,0.0,0.0
yeola,7106,2.7478991596638656,76.40901485266689,61.640885931563204,54308.16511852953,29158.417832131152,23,0,80,16,0.0,0.0,0.0,0.002620478768517676,0.865546218487395,0.8540772532188842,0.0,0.0
yerevan,4980,2.6953339432753887,118.3894270220945,92.43690486793727,36905.342752305674,20288.600165356012,2396,19,7065,1423,23.0,0.0017383348581884721,0.0021043000914913084,0.005835268380134547,0.8671065896801393,0.7332355502589724,4.0,0.00036596523330283625
yessentuki,4616,2.8926940639269407,61.67788737823693,51.35130045037382,28473.43941546857,14870.913877510638,220,1,795,296,2.0,0.00076103500761035,0.0015220700152207,0.00414755191821215,0.773038842345773,0.8409004196871424,0.0,0.0
yevpatoriya,3738,3.111353711790393,47.321642707572224,43.34373169394443,20219.36139718684,10794.185470654633,77,2,585,247,4.0,0.002183406113537118,0.004366812227074236,0.00438399384893118,0.7242888402625821,0.9632473944048272,1.0,0.001091703056768559
yexie,12455,2.6341463414634148,19.92785759402883,13.771283703190653,19322.456408986738,11054.825571985533,38,4,48,32,0.0,0.032520325203252036,0.0,0.0018026388082077742,0.7226890756302521,0.6394849785407726,1.0,0.008130081300813009
