city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
sucre,940,3.1614060258249643,1298.1491275388234,1198.5064039759438,251560.165484744,149798.2442020902,214,10,1702,837,24.0,1.0,0.003586800573888092,0.00860832137733142,0.0003586800573888092,0.008665983599831206,0.6897048236141109,0.7582417582417582
sudh,5926,3.0348454963839577,184.8696436357507,176.96923151456477,61386.90094268079,32908.10524004524,65,3,1270,180,3.0,0.0,0.0019723865877712033,0.0019723865877712033,0.0,0.005617754115201576,0.8794466403162056,0.8861761794787198
suez,4141,3.083297772467355,458.0842845868285,429.270755719329,65535.603804208826,37317.33863383144,737,17,8519,2422,21.0,1.0,0.0014508833319108988,0.0017922676453016983,8.534607834769993e-05,0.01227537389741762,0.7911111111111111,0.9025860226544133
suhum,1913,2.4559270516717326,152.12322112382483,106.57873090894111,47094.88847032285,24093.933729201297,197,0,425,36,0.0,0.0,0.0,0.0,0.0,0.00631375610282579,0.9452887537993921,0.6941266209000763
sui,11259,3.048,9.870833153555422,8.291499848986554,13459.494654828291,8526.912191665648,20,2,57,44,2.0,0.0,0.016,0.016,0.0,0.0011576093352061658,0.6260162601626016,0.6970954356846473
suichang,12429,2.9441340782122905,44.676349016371574,37.1886927566445,36610.367901346304,22453.837332783965,30,0,101,46,2.0,0.0,0.0,0.0111731843575419,0.0,0.00198969772312109,0.7318435754189944,0.7082152974504249
suichuan,12057,2.581081081081081,19.130960062905572,13.184850854164653,15718.513194341667,9052.71562341484,46,0,72,30,0.0,0.0,0.0,0.0,0.0,0.002113284108187753,0.7972972972972973,0.6769759450171822
suide,10373,2.6077348066298343,37.054698226627195,27.228037923433245,30715.94303031814,15483.491541653582,48,0,109,23,1.0,0.0,0.0,0.0055248618784530384,0.0,0.0023931745709256146,0.8674033149171271,0.7450980392156863
suifenhe,11961,3.2441471571906355,29.09166544095283,27.04843810229059,16701.004495865825,9792.998127582912,21,2,163,110,2.0,1.0,0.006688963210702341,0.006688963210702341,0.0033444816053511705,0.002970659757302861,0.6195286195286195,0.9100169779286927
suihua,11004,3.2073578595317724,11.98004504150524,10.938301994417827,11729.144233642242,6645.2726469123145,26,0,162,108,3.0,0.0,0.0,0.010033444816053512,0.0,0.0018027921017013042,0.6287625418060201,0.9055649241146712
suijiang,10404,2.7868852459016393,18.837719063153507,15.440753330453694,23770.39803452505,11885.19901726252,11,0,41,9,0.0,0.0,0.0,0.0,0.0,0.001584972959711729,0.8524590163934426,0.905982905982906
suiling,10911,3.0753424657534247,15.919237983365129,14.392735710987651,15019.866131723313,8539.144784838893,14,0,93,39,0.0,0.0,0.0,0.0,0.0,0.0018642660810283328,0.7328767123287672,0.8292682926829268
suining,10437,3.205211726384365,41.064196636880006,36.31573090199649,29212.60540855063,20023.49898171013,71,0,279,260,4.0,0.0,0.0,0.006514657980456026,0.0,0.002050800245970441,0.5700325732899023,0.6369582992641046
suining,11740,3.008880994671403,12.659029869694987,10.545444065518558,10522.944180144612,6635.37193656987,94,2,273,193,1.0,0.0,0.003552397868561279,0.0017761989342806395,0.0,0.0019078101409698855,0.6541889483065954,0.7708146821844225
suiping,11255,3.169491525423729,10.802862464162184,9.42961723566699,13170.247885598352,9515.767134228861,15,4,46,52,1.0,0.0,0.03389830508474576,0.00847457627118644,0.0,0.0011352592294218249,0.5350877192982456,0.6278026905829597
suiyang,10829,3.0422535211267605,36.717557528566765,31.54607055271229,37904.33983726161,20764.536922395167,10,2,34,25,0.0,0.0,0.028169014084507043,0.0,0.0,0.0017682820313207079,0.6376811594202898,0.9097744360902256
suizhong,11187,2.9027777777777777,11.383897322577482,8.854142362004708,10875.41262276023,7406.673572106423,32,0,63,48,1.0,0.0,0.0,0.006944444444444444,0.0,0.0015369784035642272,0.6597222222222222,0.6360424028268551
suizhou,11320,3.0677966101694913,15.746054958884134,13.255153609456135,12722.041917614572,9089.848238156746,84,3,240,201,3.0,0.0,0.005649717514124294,0.005649717514124294,0.0,0.0017322681904397938,0.6136363636363636,0.6412940057088488
sujangarh,6671,3.1267893660531696,63.395753213470734,60.28430520299364,23944.502869699583,11972.251434849824,24,0,355,110,0.0,0.0,0.0,0.0,0.0,0.005295224006817391,0.7750511247443763,1.0688591983556013
sujapur,9560,2.7111111111111112,22.81887253467095,18.76218408406278,31941.67218053577,15970.836090267885,8,0,34,3,0.0,0.0,0.0,0.0,0.0,0.001428783841102473,0.9333333333333333,0.8705882352941177
