city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
xiping,11228,3.3620689655172415,12.320591316325567,11.046047387050509,11998.693351243823,8568.677000174765,24,1,84,113,10.0,0.004310344827586207,0.04310344827586207,0.001437863898484478,0.4675324675324675,0.6083150984682714,0.0,0.0
xishui,10666,3.187793427230047,50.36525510320193,42.79864400788521,37485.02541594899,27982.857468205475,32,0,83,93,4.0,0.0,0.018779342723004695,0.001799861045657244,0.539906103286385,0.5914489311163895,1.0,0.004694835680751174
xitao,10928,2.896353166986564,65.3267912645527,54.6688694651535,40617.987038750915,20970.75244158438,170,0,641,230,1.0,0.0,0.0009596928982725527,0.0031151381642850165,0.7783109404990403,0.9023569023569024,0.0,0.0
xiushan,11042,2.9568627450980394,35.07299876850122,28.608563701365703,24704.184112481587,15460.987149409273,47,0,128,77,3.0,0.0,0.011764705882352941,0.002268483792759719,0.6862745098039216,0.6653465346534654,0.0,0.0
xiuwen,10839,3.009009009009009,40.78350970618446,34.90480560439211,31579.424039623675,20466.793939018564,16,0,63,31,1.0,0.0,0.009009009009009009,0.00199266723589929,0.7117117117117117,0.7327188940092166,0.0,0.0
xiuyan,11591,2.763157894736842,12.239855895769159,9.555676971258379,14086.925522184925,7043.462761092469,25,0,66,23,0.0,0.0,0.0,0.0017377611426273388,0.7982456140350878,0.8834080717488789,0.0,0.0
xixia,10900,3.04,14.72569155526647,12.443209364200168,16076.806741011238,9989.215865534352,31,2,97,68,2.0,0.01,0.01,0.001474158908315748,0.6464646464646465,0.7493606138107417,0.0,0.0
xixiang,10486,2.6333333333333333,16.311110785602356,12.36925901241512,18423.725718627633,10231.375450264459,29,0,77,14,0.0,0.0,0.0,0.0015942246343018081,0.8833333333333333,0.6978723404255319,0.0,0.0
xiyang,10701,2.9732142857142856,14.727386775561323,11.966001755143575,18493.187989721948,10640.069613801985,21,1,52,36,2.0,0.008928571428571428,0.017857142857142856,0.0013841438364705237,0.6576576576576577,0.7880184331797235,0.0,0.0
xi an,10479,3.098440755910038,41.42921556061568,36.326846122454064,21543.529592122668,14885.68453186649,1714,38,7431,4636,94.0,0.0027304735215922973,0.006754329237623051,0.0027831582398462227,0.6589091433100367,0.6566857637012214,4.0,0.00028741826543076814
xonacatlan,152,2.49644128113879,529.2090794472294,376.42585321891454,133173.60766743807,67937.63649300349,649,0,1433,166,0.0,0.0,0.0,0.007789630413500324,0.9261565836298933,0.691828100645736,0.0,0.0
xonqa,5899,2.7406976744186045,86.63463012783201,68.80401439222007,39624.31278104702,20148.492726326815,177,1,552,128,2.0,0.0011627906976744186,0.002325581395348837,0.004299807003162663,0.8486612339930152,0.8126094570928196,0.0,0.0
xuancheng,12192,3.1494736842105264,27.05556903302526,24.150655305268863,19060.22540554388,13828.210466400817,51,8,237,177,2.0,0.016842105263157894,0.004210526315789474,0.00195654883173522,0.6167023554603854,0.5554359526372443,0.0,0.0
xuanhan,10616,2.616740088105727,93.71290616322774,69.76863939024445,69599.9033166309,34799.95165831545,58,0,141,27,1.0,0.0,0.004405286343612335,0.00269290334318137,0.8766519823788547,0.8062360801781737,0.0,0.0
xuanhua,10516,3.0330788804071247,13.419039003699647,11.404475896274,12377.150021557374,7758.628848894783,59,0,205,127,2.0,0.0,0.005089058524173028,0.0017295632082737391,0.6717557251908397,0.7093469910371318,0.0,0.0
xuanwei,10569,3.0744985673352434,36.47724380045127,30.833200347086315,28730.529517781484,19770.003173777444,54,0,164,128,3.0,0.0,0.008595988538681949,0.0018450803209194217,0.6246418338108882,0.6132756132756133,0.0,0.0
xuan hoa,11125,2.6447257383966245,332.7320518506687,252.98867402316668,96435.07747838397,53123.27777706569,284,1,767,121,9.0,0.0008438818565400844,0.007594936708860759,0.00626339461294151,0.887668918918919,0.7181548878544224,3.0,0.002531645569620253
xuan truong,11256,2.5396952686447474,176.04388276737654,128.32709658022878,58258.73444401625,29271.295861434322,1014,0,2423,302,2.0,0.0,0.0005346164127238706,0.006014215550986892,0.9187383052659717,0.7400026748696001,0.0,0.0
xuchang,11131,3.1596989966555182,13.295322138366108,11.516683725206763,10308.738566304311,8229.616901810406,160,18,500,507,11.0,0.015050167224080268,0.00919732441471572,0.0016155456927091365,0.5602716468590832,0.5002126754572522,0.0,0.0
xunwu,12311,2.8550724637681157,27.157006409138564,22.040468969735645,22709.729777900695,14513.143066524035,13,0,40,16,0.0,0.0,0.0,0.0018712009028408754,0.7681159420289855,0.6691729323308271,0.0,0.0
