city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop,7way_int_count,7way_int_prop
vidisha,7523,2.5714285714285716,31.14448450130085,23.729131048610174,18609.856621914103,9304.928310957042,35,0,105,7,0.0,0.003347095588541675,0.9523809523809523,0.7958477508650519,0.0,0.0,0.0,0.0,0.0,0.0
viedma,1087,3.411661551950899,208.76631545335135,202.8172534171971,51446.62001712874,32126.752204874887,65,12,1150,1035,0.00526085050416484,0.006498207914763115,0.5354781842221242,0.8305757776307081,11.0,8.0,0.004822446295484437,0.0035072336694432268,0.0,0.0
vienna,3027,2.962061449034669,78.00708035664799,67.92624009880839,22702.826339633324,14657.00355163041,2490,429,11837,4363,0.0222648951629645,0.0053221710755450196,0.7604968416582621,0.6477317973084171,133.0,15.0,0.006902636495744239,0.0007784928378658917,1.0,5.189952252439278e-05
vientiane,10853,2.470967741935484,211.91396460924133,148.0116503780417,57224.79793688062,29720.70084124106,2337,1,4841,567,0.00012903225806451613,0.007130180601770505,0.9263130726545361,0.6730781643322791,4.0,0.0,0.0005161290322580645,0.0,0.0,0.0
viet tri,11080,2.7036181678214013,265.5678628039775,207.09795613581923,75082.50146369789,42022.98860200552,572,2,1656,360,0.0007698229407236335,0.0063195853421834786,0.8582434514637904,0.7489878542510121,8.0,0.0,0.003079291762894534,0.0,0.0,0.0
vigan,12757,2.57967032967033,587.7532395740451,437.98919295181247,194655.68840232724,99729.04809707364,371,4,947,134,0.0027472527472527475,0.005893500948709964,0.9077134986225895,0.7219730941704036,0.0,0.0,0.0,0.0,0.0,0.0
vigevano,2538,2.699318040917545,163.4987230235907,130.5557069153037,32801.14077558445,18927.44061804366,325,11,1108,164,0.006819590824550527,0.00863818443935448,0.8945068664169787,0.6083150984682714,3.0,2.0,0.0018598884066955983,0.0012399256044637321,0.0,0.0
vigo,1568,2.645896197948099,157.40952521763433,123.94693906319154,37047.89196195554,22285.55051610726,1409,36,4687,486,0.005431502715751358,0.007063299832053236,0.9247572815533981,0.5695424539039381,9.0,1.0,0.0013578756789378395,0.00015087507543753772,0.0,0.0
vijapur,6660,2.6226415094339623,65.56133285790362,49.892586640291434,42535.51487876624,21267.75743938311,38,0,106,14,0.0,0.003082663183683803,0.9056603773584906,0.8115015974440895,1.0,0.0,0.006289308176100629,0.0,0.0,0.0
vijayapura,7510,2.8520425293788474,633.0095298445514,541.1930384423646,118380.21779981274,60598.51125010049,1296,2,6367,1268,0.0002238388360380526,0.010445958436701722,0.8578305160640323,0.8903756788533677,2.0,0.0,0.0002238388360380526,0.0,0.0,0.0
vijayawada,8628,2.799598132498079,463.1978894642752,377.18832923162034,92555.25857651245,49526.33887247537,3142,9,10873,2893,0.000531883458424443,0.009352556639749942,0.82870151371807,0.8292675714834856,3.0,1.0,0.000177294486141481,5.9098162047160334e-05,0.0,0.0
vikramasingapuram,8224,2.7142857142857144,197.9402420397655,156.98708851429677,90027.09117761867,45013.54558880918,42,0,135,26,0.0,0.0043973483859262,0.8719211822660099,0.8179551122194514,0.0,0.0,0.0,0.0,0.0,0.0
vilanova i la geltru,2043,3.0736842105263156,173.85527864051363,164.7050008173287,33255.765450453706,21803.21550506616,105,26,1490,366,0.013032581453634085,0.007973836638917636,0.8100558659217877,0.5837782862954488,7.0,1.0,0.0035087719298245615,0.0005012531328320802,0.0,0.0
vila nova do seles,3143,3.0517241379310347,68.91528084716269,65.35069735506806,44866.92347295942,23091.60653020219,6,0,92,18,0.0,0.0029844298947769776,0.8448275862068966,0.8722466960352423,0.0,0.0,0.0,0.0,0.0,0.0
vila velha,1400,2.9837445420590245,207.2151447547564,184.13794650940847,48406.7073953966,27266.98386728476,2117,21,12973,3854,0.0011047398600662844,0.00759948902905156,0.7947124499684011,0.808064048879408,40.0,4.0,0.002104266400126256,0.0002104266400126256,0.0,0.0
vilhena,1019,3.4128215598203346,224.11610081099658,221.0046482068423,65286.08593027371,36892.50771202089,34,1,1335,1078,0.0004083299305839118,0.006074840522103397,0.5592320261437909,0.9840523410345533,1.0,0.0,0.0004083299305839118,0.0,0.0,0.0
villahermosa,255,2.710452387871743,190.84375327935155,147.62059187596842,40171.15125587529,22942.66010481932,2338,11,6295,1660,0.001065581710743001,0.008318292316908057,0.8371799844840963,0.7140501479218196,19.0,0.0,0.0018405502276470018,0.0,0.0,0.0
villanueva,346,3.0341255332114563,215.2304238695958,184.5394310691781,61510.781007912716,32328.16498856168,234,0,886,518,0.0,0.006657675248370838,0.6825106642291285,0.950259383582545,3.0,0.0,0.0018281535648994515,0.0,0.0,0.0
villarrica,1088,3.5877502944640756,386.68211412590153,370.28569939264776,132898.20010759137,76783.8477077109,36,0,242,571,0.0,0.005035982510252213,0.32744405182567726,0.9840519787359716,0.0,0.0,0.0,0.0,0.0,0.0
villavicencio,646,2.9598459845984597,503.36126752317125,433.44998036717527,89943.99132304432,50725.32621043117,1010,9,4537,1696,0.0012376237623762376,0.009923273148308702,0.7637339942172656,0.8565525790234833,19.0,1.0,0.002612761276127613,0.0001375137513751375,0.0,0.0
