city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
gwadabawa,2316,2.930635838150289,125.55601751792344,109.58935633067306,62484.259932497254,31477.552579396044,22,0,119,32,0.0,0.003988747765609561,0.815028901734104,0.8621700879765396,0.0,0.0,0.0,0.0
gwadar,6032,2.8215223097112863,121.7591525476211,104.18237199612723,45395.9828799891,28225.1860120062,55,1,284,40,0.0026246719160104987,0.004313847657047439,0.8921052631578947,0.6834437086092715,0.0,1.0,0.0,0.0026246719160104987
gwagwalada,2520,2.73621103117506,324.2221647810227,270.5738929107815,83229.76025956453,43478.736865970044,345,0,1600,140,0.0,0.007457028151035938,0.9328537170263789,0.8055222088835534,0.0,0.0,0.0,0.0
gwalior,7387,2.614972759721961,256.6197571422632,196.30953430082582,53085.38312601761,27907.435517782942,2502,7,7238,886,0.0006575239526582754,0.009195390131018744,0.9154995770279162,0.7654773656747991,13.0,0.0,0.0012211159120796543,0.0
gwangju,12611,3.0956188572380476,123.68801311669132,113.1488795652691,38483.849136634795,21757.431101009806,1023,17,7837,3057,0.001415958687323005,0.005684862911547987,0.739010759863208,0.9373461811204271,62.0,10.0,0.005164084624354489,0.0008329168748958854
gwangju si,12453,2.723868082727781,92.53656119232703,73.50165089675613,33281.822497744404,18059.318745194327,368,2,1185,227,0.0011179429849077697,0.005124033885107181,0.8690542809177392,0.7842532922387223,4.0,3.0,0.0022358859698155395,0.0016769144773616546
gwarzo,2666,2.9543726235741445,177.60286340784046,160.0451658846319,68448.20973639551,34224.10486819775,26,0,197,40,0.0,0.005189408578889535,0.8479087452471483,0.9673704414587332,0.0,0.0,0.0,0.0
gweru,3982,3.025959978366685,209.83492733812776,201.66396207671878,68937.34342710195,36102.84995595822,72,0,1585,192,0.0,0.0058121430190166395,0.8961600865332612,0.9228269699431356,0.0,0.0,0.0,0.0
gwolong,2824,2.898550724637681,65.20308920887176,59.53325536462204,37603.25940306383,19074.987038233965,6,0,58,5,0.0,0.003418250774072794,0.927536231884058,0.7593984962406015,0.0,0.0,0.0,0.0
gwoza,3099,3.081845238095238,398.81275955898786,354.3024069296365,127798.44850476047,63946.46101247603,75,0,394,201,0.0,0.006236666630873897,0.6979166666666666,1.0224047796863331,2.0,0.0,0.002976190476190476,0.0
gyeongju si,12670,3.2210200927357033,158.08627501426898,150.75615407079437,49012.29916489351,24933.643762978805,60,6,820,404,0.00463678516228748,0.0063402796846321234,0.6832298136645962,1.059898872034228,4.0,0.0,0.0030911901081916537,0.0
gyor,3114,2.842434584755404,80.12568933266786,67.77411833770029,25290.247163040025,13436.04859080932,271,12,1202,270,0.006825938566552901,0.005963486123999012,0.8436426116838488,0.720963579007743,2.0,1.0,0.0011376564277588168,0.0005688282138794084
gyumri,4844,2.7827313769751694,136.89478934937358,109.16046125884021,43003.095076124744,22109.96997858345,359,1,1078,334,0.000564334085778781,0.006191541168168706,0.8114059853190287,0.8193384223918575,0.0,0.0,0.0,0.0
haarlem,2155,2.8715052768005926,154.56286551835757,133.92968165634392,35445.941012148665,20812.284762903048,721,78,3794,790,0.014441770042584706,0.007426520791886283,0.8482058989291753,0.7433511887980453,18.0,0.0,0.0033327161636733937,0.0
habiganj,9969,2.6964285714285716,39.55359663270102,32.13729726406958,29887.275733862552,14943.637866931263,42,0,166,16,0.0,0.002646851923535237,0.9285714285714286,0.8510158013544018,0.0,0.0,0.0,0.0
habra,9760,2.9658385093167703,35.112925980514056,31.950581715188257,16347.599918116259,8174.540574632762,58,0,494,90,0.0,0.004295400537796155,0.8571428571428571,0.9828526890101325,2.0,0.0,0.003105590062111801,0.0
hachinohe,12874,2.816041299420801,221.80845857248295,181.75893331525046,45763.891868175844,24576.649429303045,1434,2,5119,1367,0.0002518257365902795,0.009025170791101328,0.8253148614609572,0.8373543307086614,18.0,2.0,0.002266431629312516,0.0002518257365902795
hadejia,2866,3.074319840743198,198.30275163515788,195.1446454379158,53399.72645867177,26762.15022889485,24,0,1323,160,0.0,0.007409821331211727,0.893828798938288,1.0172814888667332,0.0,0.0,0.0,0.0
haeju,12247,2.61977886977887,107.10851706602158,81.6472172475017,37643.258585107804,18821.62929255387,387,0,1089,149,0.0,0.005690714411658048,0.9066339066339066,0.807443863426638,3.0,0.0,0.0018427518427518428,0.0
hafar al batin,5563,3.1091759812841175,189.39421935847997,186.93263605514645,47950.840888175306,29828.954952785087,100,1,6560,1026,0.00012997140629061605,0.006349341425412442,0.8657220850123489,0.8058643781288602,6.0,1.0,0.0007798284377436964,0.00012997140629061605
