city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop,7way_int_count,7way_int_prop
gunung sugih,11723,2.5243055555555554,307.03285884418466,215.65403180722495,62902.39968633963,31540.499839966524,1200,0,2350,482,0.0,0.009734559071734438,0.8804563492063492,0.7441369897009554,0.0,0.0,0.0,0.0,0.0,0.0
gunung tua,10883,2.461942257217848,294.1539961318143,206.13941461205886,94563.00458315955,47358.507715861,114,0,244,23,0.0,0.006211217589385702,0.9396325459317585,0.7040951122853368,0.0,0.0,0.0,0.0,0.0,0.0
gunyurdu,4231,2.869565217391304,55.530468396231626,47.482574425763275,36378.85407044882,21849.854271364817,10,0,48,11,0.0,0.002541457151456004,0.8405797101449275,0.849624060150376,0.0,0.0,0.0,0.0,0.0,0.0
guoyang,11532,3.0398671096345513,23.44018760392058,18.923473713464123,20854.300138558985,13269.871553405666,58,7,106,126,0.023255813953488372,0.001766421589657719,0.5578231292517006,0.6483704974271012,3.0,1.0,0.009966777408637873,0.0033222591362126247,0.0,0.0
gurbansoltan eje,5885,3.005420054200542,200.21981592508573,175.26016407534604,107903.95643664915,53951.97821832453,92,0,459,186,0.0,0.0037110745988750793,0.7466124661246613,0.9374575118966689,1.0,0.0,0.0013550135501355014,0.0,0.0,0.0
gurdaspur,6579,2.5545023696682465,113.27377916003006,82.49480599174386,39356.4915898001,21200.339833923215,172,0,403,54,0.0,0.005343017142526072,0.9083728278041074,0.7406819984139572,4.0,0.0,0.00631911532385466,0.0,0.0,0.0
gursahaiganj,7603,2.380952380952381,18.85762108553613,11.673765433903318,40205.47005782948,20102.735028914736,8,0,10,3,0.0,0.00093806246057625,0.8571428571428571,0.8108108108108109,0.0,0.0,0.0,0.0,0.0,0.0
gursarai,7626,2.482142857142857,111.02542151015298,77.32127569457083,55712.03707342982,27856.018536714917,34,0,68,10,0.0,0.003985688814925893,0.9107142857142857,0.7625570776255708,0.0,0.0,0.0,0.0,0.0,0.0
gurupi,1167,3.424136423261915,311.0832471391898,300.8815665377734,90280.09308704981,50939.9181730477,75,1,1098,1106,0.00043725404459991256,0.006106865858763469,0.5131233595800525,0.9798554850010948,6.0,1.0,0.0026235242675994755,0.00043725404459991256,0.0,0.0
guruvayur,7779,2.307683628568205,146.41143502573848,92.42603847106022,68050.51974155345,34095.10620326997,3268,3,5193,395,0.0003384858400090263,0.004294206744887528,0.9549661399548532,0.6276037256562236,4.0,0.0,0.0004513144533453684,0.0,0.0,0.0
gusau,2462,2.9692931633835458,263.5996012743458,245.57830756034068,59762.23004665,31811.970215732857,354,1,4273,550,0.00019312475859405175,0.00828617653942039,0.8937608653660422,0.9167069282056237,0.0,0.0,0.0,0.0,0.0,0.0
gushan,11697,2.4545454545454546,8.404719082410008,4.966424912333186,26209.981982990295,13104.990991495142,9,0,7,6,0.0,0.000641337265158327,0.7272727272727273,0.7948717948717948,0.0,0.0,0.0,0.0,0.0,0.0
gushi,11608,3.0658783783783785,32.469705151775216,27.86251725861792,30115.422101283963,15656.618464371022,84,0,305,199,0.0,0.0020738644954314297,0.6570945945945946,0.9211195928753181,4.0,0.0,0.006756756756756757,0.0,0.0,0.0
gutersloh,2420,2.712203023758099,120.06217831564352,94.45496425804137,31900.25835314363,17210.56818002743,395,8,1185,263,0.004319654427645789,0.006976072902402701,0.8568329718004338,0.7032310616345371,1.0,0.0,0.0005399568034557236,0.0,0.0,0.0
gutian,12506,2.8674698795180724,35.00334441300304,27.833984713954226,26370.12966842896,17709.446787349094,34,0,89,40,0.0,0.001976535169805982,0.7409638554216867,0.6269113149847095,3.0,0.0,0.018072289156626505,0.0,0.0,0.0
guwahati,9915,2.5716495314348102,149.11062804163424,111.00201607102642,44171.56288602281,23356.323251225433,2809,7,7333,779,0.0006368847238649804,0.006384165283112824,0.9233430444282593,0.7216227291353641,52.0,10.0,0.004731143662996998,0.0009098353198071149,1.0,9.09835319807115e-05
guyuan,10230,3.3136363636363635,38.44296848130677,35.472375462296704,30812.345558329846,19796.198756114452,17,0,107,90,0.0,0.0019419368816668851,0.5636363636363636,0.7264367816091954,5.0,1.0,0.022727272727272728,0.004545454545454545,0.0,0.0
guzar,5993,2.551558752997602,139.76081299745732,103.34032935463472,52968.39314967373,26635.76343393691,326,0,836,87,0.0,0.005247111213616899,0.9288569144684252,0.7272727272727273,2.0,0.0,0.0015987210231814548,0.0,0.0,0.0
guzarah,5964,2.9315403422982884,233.2925017029943,201.92064939574567,130320.61725756443,69181.67244096145,55,1,270,83,0.0024449877750611247,0.0033721720431387726,0.7965686274509803,0.8175092478421702,0.0,0.0,0.0,0.0,0.0,0.0
gu an,10796,3.162420382165605,21.004509120097765,17.994308768491397,17729.6620544727,11927.746241526746,45,6,120,139,0.01910828025477707,0.0017609788718484004,0.5357142857142857,0.6497545008183306,4.0,0.0,0.012738853503184714,0.0,0.0,0.0
