city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
vitoria da conquista,1386,3.218740584513408,233.84998386014811,227.79059892131934,61760.28560400941,34008.301562532826,172,6,4660,1798,2.0,0.0009038867128653209,0.00030129557095510696,0.00687626176891416,0.7285886610373945,0.9057244136058527,0.0,0.0
vitoria de santo antao,1443,2.9640366972477064,786.0883928311448,684.8344383783992,168152.17705316708,86740.3577233098,351,0,1772,601,0.0,0.0,0.0,0.009062544972879432,0.7790825688073395,0.9292929292929293,1.0,0.0003669724770642202
vitoria gasteiz,1750,3.003391107761869,124.77981111869934,119.04388913057525,26833.09412958844,20857.211161532203,122,50,2181,299,2.0,0.018839487565938208,0.0007535795026375283,0.0059825740916329105,0.8844086021505376,0.4059196617336152,0.0,0.0
vitrolles,2221,2.475578406169666,178.6160253033598,127.85718287080884,33273.59083852164,19354.180567989613,1216,30,2824,200,9.0,0.0070109838747370885,0.0021032951624211263,0.009228808456958263,0.9508119557542951,0.548216178028965,0.0,0.0
vizianagaram,9149,2.701923076923077,441.6201509739409,349.40055841061167,83806.32759205054,42912.857606464364,999,0,3213,572,0.0,0.0,0.0,0.010291091658911466,0.8804347826086957,0.8163756143469623,0.0,0.0
vladikavkaz,4812,3.106750392464678,78.32097741676087,69.16098869219465,35843.47423694302,19891.953698681347,298,4,1384,853,8.0,0.0015698587127158557,0.0031397174254317113,0.00393731951135362,0.6611635220125787,0.8821562069643911,1.0,0.0003924646781789639
vladimir,3839,2.80960130187144,36.685067482672196,29.730127919236377,16722.41516563437,9202.19975538885,233,21,732,234,8.0,0.01708706265256306,0.006509357200976403,0.003986554134644736,0.7988410596026491,0.7515553712152634,1.0,0.0008136696501220504
vladivostok,12251,2.6554832248372557,24.279885249016484,19.416613291276576,15997.209683182788,9035.147398543751,400,20,1452,118,7.0,0.010015022533800702,0.0035052578868302454,0.0026872705201167846,0.9367728882144664,0.6148391997974171,0.0,0.0
vlora,3271,2.5428571428571427,151.39476902540304,111.72841920780503,37855.446395748404,19854.484941980474,431,1,1104,107,2.0,0.0006079027355623101,0.0012158054711246201,0.007625217650712902,0.933698296836983,0.7008833384099908,0.0,0.0
vns hostel,6789,2.7848101265822787,76.52743439685004,61.9969088784608,43394.66081074596,24310.399369623156,30,0,102,26,0.0,0.0,0.0,0.0031479299551316394,0.8354430379746836,0.8231511254019293,0.0,0.0
volgodonsk,4482,2.8628963153384746,43.101298574238726,36.49021678778737,17925.86047322871,10532.313686718118,179,10,772,204,2.0,0.00856898029134533,0.001713796058269066,0.004092291575837896,0.8219533275713051,0.6938068427890862,0.0,0.0
volgograd,4571,2.8992416034669555,52.57662976121275,44.15326126073676,20922.604067947057,11276.47104272694,1183,15,4570,1595,21.0,0.0020314192849404116,0.0028439869989165764,0.00466250740697139,0.7807029447686253,0.8634358243399172,0.0,0.0
vologda,3684,2.7742699289660617,27.01055914832664,21.3824710542791,14968.59175216994,7882.198730401223,264,16,732,252,3.0,0.012628255722178374,0.0023677979479084454,0.0034267797694757865,0.7961630695443646,0.7565078093712455,0.0,0.0
volos,3393,3.1200585651537334,273.01898994325427,248.34963130374663,44533.67745057385,27726.208308205154,432,9,2906,1423,9.0,0.0018824513700062748,0.0018824513700062748,0.009846964536526922,0.6994970662196144,0.7511269525107453,2.0,0.0004183225266680611
volta redonda,1354,2.8100877192982456,133.77410989542093,113.43418675342711,36264.20075653738,20339.054255680927,1040,41,4942,812,5.0,0.005994152046783626,0.0007309941520467836,0.006577204043696197,0.8798352698926313,0.7108806003089826,0.0,0.0
volzhskiy,4583,2.8803763440860215,18.875895729744094,15.882138073682531,12675.538455938417,6820.97523630866,118,5,473,144,4.0,0.006720430107526882,0.005376344086021506,0.0027673309278805204,0.7997293640054127,0.769857433808554,0.0,0.0
voronezh,4028,2.94130608974359,41.08725309523687,35.860809642617596,18686.144980699224,10655.330221122063,635,16,3358,973,10.0,0.003205128205128205,0.002003205128205128,0.003856028132641971,0.802451768488746,0.7981300894742134,0.0,0.0
vosman,3768,2.981930575368521,312.76141615767193,291.0480701001255,95474.67185165151,49133.923472092254,146,0,1705,250,2.0,0.0,0.0009510223490252021,0.0063654883236694566,0.8801711840228246,0.9640561771006904,0.0,0.0
votkinsk,4840,3.0977242302543506,52.27353988904725,45.27574338448938,28538.031555220678,14637.223699759283,100,0,377,267,3.0,0.0,0.004016064257028112,0.0035712742362410516,0.6385542168674698,0.974479516453996,0.0,0.0
votuporanga,1180,3.397018030513176,367.1048259563532,353.6120688303568,81849.5848169126,53071.700600292395,106,9,1417,1338,14.0,0.0031206657420249652,0.0048543689320388345,0.006917148344674122,0.5297391304347826,0.7953002610966058,0.0,0.0
