city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
jiutai,11298,3.03125,12.897594772134303,11.016695534531383,12169.690864855298,6961.395765242334,28,0,104,58,2.0,0.0,0.010416666666666666,0.0018527311486197802,0.6875,0.7493403693931399,0.0,0.0,0.0,0.0
jiuzhen,12534,2.7291666666666665,52.103816016332175,43.148472638525085,35064.088779399775,20054.352944806826,66,0,290,28,0.0,0.0,0.0,0.0025981299999920824,0.9270833333333334,0.7326343381389253,0.0,0.0,0.0,0.0
jixi,11756,2.723172628304821,79.56266225604892,62.264279389181674,30133.21596803141,16381.891478070222,699,11,2003,487,13.0,0.003421461897356143,0.004043545878693624,0.004856744556179991,0.8433208489388264,0.7874433859128533,2.0,0.0006220839813374805,0.0,0.0
jixian,11507,2.9205882352941175,25.585203410279977,20.54341332648951,15098.036750811656,8929.105355149119,67,0,168,103,2.0,0.0,0.0058823529411764705,0.002865371433379475,0.6911764705882353,0.7807407407407407,0.0,0.0,0.0,0.0
jiyang,11225,3.349809885931559,16.426269929651323,14.240264425705329,14103.839319812836,9949.793671573321,35,0,72,150,6.0,0.0,0.022813688212927757,0.0016509156342187647,0.4068441064638783,0.6506717850287908,0.0,0.0,0.0,0.0
jiyuan,10843,3.288864388092613,22.411235563169488,20.212117630289573,14780.590153057517,11049.155457789184,89,6,372,434,6.0,0.006615214994487321,0.006615214994487321,0.002028321137193388,0.51165371809101,0.6054535336672231,0.0,0.0,0.0,0.0
jize,10938,2.9738955823293174,46.64146518592205,40.92835398844967,26975.076779698564,15717.257609397788,61,1,329,104,3.0,0.002008032128514056,0.006024096385542169,0.002967532017674242,0.7847082494969819,0.7947421638018201,0.0,0.0,0.0,0.0
jizhou,10849,3.181132075471698,20.36842253797361,17.79354648128638,10035.170140938419,7930.03698593461,67,3,236,215,9.0,0.005660377358490566,0.016981132075471698,0.0025685154525887815,0.5749525616698292,0.49761677788369874,0.0,0.0,0.0,0.0
jizhou,10948,3.0332541567695963,32.48460127139214,28.08644860519415,19593.002225888657,12887.545800599051,57,0,238,124,2.0,0.0,0.004750593824228029,0.0025206196566829784,0.7007125890736342,0.6356033452807647,0.0,0.0,0.0,0.0
jizzax,6000,2.9200954084675015,29.825588734394543,25.450457649921642,18021.69247815618,9816.814053053902,246,2,1075,348,6.0,0.0011926058437686344,0.0035778175313059034,0.0030382146970702917,0.7886567164179105,0.856203288490284,0.0,0.0,0.0,0.0
ji an,11871,2.76,35.03405652123064,27.77245207864829,27401.840935729386,15276.27089855475,57,0,171,46,1.0,0.0,0.0036363636363636364,0.00229336444436483,0.8290909090909091,0.7724770642201835,0.0,0.0,0.0,0.0
ji an,12043,3.215311004784689,28.692334909402387,24.573817936760896,24831.11061549523,15561.215077647867,30,1,74,103,0.0,0.004784688995215311,0.0,0.0018438364077761555,0.5,0.7493917274939172,1.0,0.004784688995215311,0.0,0.0
ji an,12049,3.1734892787524367,32.24108336174826,28.281652071708997,24533.429479151717,16107.80739566796,63,0,236,213,1.0,0.0,0.001949317738791423,0.002001581132042787,0.5828460038986355,0.7002938295788442,0.0,0.0,0.0,0.0
ji parana,978,3.323106796116505,116.44830837753786,108.30823245211774,39845.55389516634,21790.29333569238,180,1,1201,1193,0.0,0.0003883495145631068,0.0,0.005344045010481625,0.5365190365190365,0.9686953140190551,0.0,0.0,0.0,0.0
joao pessoa,1449,3.0823610588382886,194.73079368317107,182.56469968565267,50124.978603637486,27892.89795560148,996,7,11636,3295,7.0,0.0004390917074394681,0.0004390917074394681,0.0069813754738978296,0.7927204267336053,0.8901930017260317,1.0,6.272738677706687e-05,0.0,0.0
joetsu,12906,3.048914616497829,155.39551321245588,141.6775301358136,41672.3749735451,21692.334254278117,305,2,2379,757,12.0,0.0005788712011577424,0.0034732272069464545,0.007163614177750793,0.7772951057051839,0.9784089262425736,0.0,0.0,0.0,0.0
joinville,1262,2.7742152251127963,134.59940368715488,103.3948764811955,38189.79281708713,20546.391239848777,2415,11,5522,2450,18.0,0.0010559662090813093,0.0017279447057694155,0.0065509997408258035,0.7627330386315587,0.771903686259432,1.0,9.599692809830086e-05,0.0,0.0
jolarpet,8363,2.7897252090800477,164.66212718823658,141.05465375623135,77176.22225624156,38647.67809527125,120,0,653,64,0.0,0.0,0.0,0.004260595598584844,0.9235364396654719,0.8723786698621929,0.0,0.0,0.0,0.0
joliet,635,2.846310877806941,57.35479584035948,46.674994981779854,24757.60395871547,13102.455249700344,1277,25,4058,1476,18.0,0.003645377661125693,0.0026246719160104987,0.004377408260308402,0.7807697936484707,0.8527194202474196,3.0,0.0004374453193350831,1.0,0.00014581510644502772
jolo,12917,2.82039911308204,140.81625664064748,120.52123073900205,42534.34400993598,21565.107044209333,65,0,337,49,0.0,0.0,0.0,0.006529819506667345,0.8913525498891353,0.8639910813823858,0.0,0.0,0.0,0.0
