city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
boujdour,1503,3.2641509433962264,676.4802299782782,665.8437483748461,117677.80977717596,65836.47701542825,20,0,878,372,2.0,0.0,0.0015723270440251573,0.010275158402229671,0.7059748427672956,0.9917290271760536,0.0,0.0
boulder,277,2.929938371715861,83.06161733733772,70.04872042720665,26050.84685289018,14741.1077149469,483,45,1783,751,19.0,0.014596172559195588,0.006162828413882582,0.0056346930599466775,0.7458854509545754,0.7692307692307693,2.0,0.0006487187804086928
boulogne sur mer,2027,2.8070086338242763,158.00298244484517,134.49111151729838,33457.87412263996,20711.604371735983,293,28,1421,222,3.0,0.014220416455053326,0.0015236160487557136,0.007628717679662874,0.8830499742400825,0.5865359814289399,2.0,0.001015744032503809
bountiful,203,2.739804241435563,84.20921810696862,67.82757168077612,31139.54522628544,16325.023694608797,477,5,1656,309,3.0,0.0020391517128874386,0.0012234910277324632,0.005158290712605705,0.871679607682877,0.7899365923501739,2.0,0.0008156606851549756
bournemouth,1806,2.441346345349532,128.2431167337163,90.03325761528579,27461.74966381251,14580.06372873063,2992,65,6553,425,7.0,0.006472814180442143,0.0006970722963553077,0.008795785746876252,0.9567004109451739,0.6340167426938693,0.0,0.0
bou saada,2177,3.1043301365882012,327.6858328283208,313.68704833957827,67331.77997788714,35736.81736126927,147,0,2642,651,1.0,0.0,0.0002906131938390003,0.009169418460398746,0.8105201976169718,0.9665551839464883,0.0,0.0
boxing,11333,3.271356783919598,15.319778214597097,13.164231531136199,10929.56235032265,8211.466212835501,56,0,125,214,3.0,0.0,0.007537688442211055,0.0018656568531756797,0.4547738693467337,0.561314791403287,0.0,0.0
bozhou,11417,3.2434325744308232,19.3995691726915,16.851464640376502,15579.445116116001,11405.01514235767,75,8,198,284,5.0,0.014010507880910683,0.008756567425569177,0.0017009682960123784,0.4849023090586146,0.6057091882247992,1.0,0.0017513134851138354
bo ai,10885,3.0815217391304346,8.331008853653163,7.085885247808261,9764.74486996478,6574.460053815205,55,0,174,138,1.0,0.0,0.002717391304347826,0.0012671776519227037,0.6222826086956522,0.615595075239398,0.0,0.0
bracknell,1893,2.2409002500694637,253.45120126279136,155.56368535412784,32724.557766942096,18239.07097949863,1390,14,2134,60,1.0,0.003889969435954432,0.0002778549597110308,0.013896058716350171,0.9829846582984658,0.5028611304954641,0.0,0.0
braga,1573,2.713255684969495,181.5398349952272,150.22597549244534,37450.14349813343,22683.513088726013,622,30,2723,223,7.0,0.008319467554076539,0.0019412090959511925,0.008003162221175288,0.9354026845637584,0.5854204561354415,1.0,0.00027731558513588466
braganca,1223,3.11701244813278,240.3863428473526,214.25305578261967,64277.09273270389,35547.32335609877,131,0,674,397,3.0,0.0,0.0024896265560165973,0.00676243160249392,0.6680497925311203,0.8706860706860707,0.0,0.0
braganca paulista,1314,3.0387673956262424,245.24867798948182,223.06415542780903,62506.51300659022,35385.27830944463,273,15,2059,665,5.0,0.004970178926441352,0.0016567263088137839,0.006930811052121155,0.7765567765567766,0.8083652724545909,1.0,0.0003313452617627568
brahmanbaria,9924,2.6487625065824116,31.261585438360154,24.54503627624802,24327.76028978044,12255.556382170123,408,2,1338,151,0.0,0.00105318588730911,0.0,0.0025508091565586335,0.9204006325777544,0.8015307468989179,0.0,0.0
brahmapur,9345,2.4344640434192675,324.2265963143914,221.5475086891825,74904.1570376896,38757.48333631727,1167,0,2270,246,2.0,0.0,0.000542740841248304,0.00836552243345941,0.9327001356852103,0.6946367956551256,0.0,0.0
brahmapuri,8171,2.660933660933661,332.43323499350333,253.20467530217698,92581.30415944026,46450.244127800666,97,0,255,54,1.0,0.0,0.002457002457002457,0.007156759694930013,0.8648648648648649,0.8071693448702101,0.0,0.0
braila,3492,3.1165109034267915,78.62790062736843,71.81838150761503,27931.587495734395,14562.298559728591,139,4,1004,447,11.0,0.0024922118380062306,0.006853582554517134,0.005399415504693091,0.7139287945034354,0.9565217391304348,0.0,0.0
brajarajnagar,9013,2.7222222222222223,37.21034418137341,30.491809815292097,49331.20035018713,24665.600175093557,13,0,54,4,1.0,0.0,0.013888888888888888,0.0015085926925446184,0.9305555555555556,0.841726618705036,0.0,0.0
brantford,866,3.014354066985646,64.18566548420569,56.26909217621222,26913.194902192456,14510.891298537043,232,12,1137,497,3.0,0.006379585326953748,0.001594896331738437,0.00442327519128179,0.7324772605671482,0.9073131529600857,0.0,0.0
brasilia,1221,2.6381882770870337,302.5021372749593,239.20772915597138,56048.83738140545,38322.85169001293,1178,21,4092,338,1.0,0.0037300177619893427,0.00017761989342806393,0.007893518460521881,0.9395614191477982,0.4281637385177918,0.0,0.0
