city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
lamka,10086,2.83125,19.58425692085736,16.27941356546268,15164.317066396938,7582.158533198459,27,0,107,25,1.0,0.0,0.00625,0.0025829395198092666,0.8375,0.8984126984126984,0.0,0.0
lamongan,12609,2.7629392971246007,280.472161279916,228.49968410983573,61949.11496294156,31486.930477452755,290,4,1058,213,0.0,0.0025559105431309905,0.0,0.00890757393708978,0.8635490070467648,0.8354186717998076,0.0,0.0
lampang,10450,2.713085621970921,152.15266581746152,122.11541902764924,39646.28154776999,21890.663635446635,611,0,2159,318,5.0,0.0,0.0016155088852988692,0.0069505734659906365,0.8949919224555735,0.726111560226354,2.0,0.0006462035541195477
lancang,10348,2.6766467065868262,50.69690126265482,37.03605960505322,28143.390833838654,14698.759317151924,45,1,86,33,2.0,0.005988023952095809,0.011976047904191617,0.0034490598947012354,0.7891566265060241,0.7767584097859327,0.0,0.0
lancaster,1764,2.468525179856115,197.6026101700005,139.73158195174796,37596.06547488287,19914.063196083993,977,8,2165,183,3.0,0.002398081534772182,0.0008992805755395684,0.009922767052826171,0.9441105769230769,0.652232746955345,0.0,0.0
lancaster,895,2.9716171617161717,62.84526345240885,53.864405671916096,25867.084531488785,14529.594871643452,433,21,1798,756,21.0,0.006930693069306931,0.006930693069306931,0.0043253279948679245,0.7414423396477235,0.8152336604024614,1.0,0.00033003300330033004
landshut,2826,2.64,114.55453442151482,88.6499357043296,34506.98441812286,17743.658903796466,424,20,1243,183,5.0,0.010666666666666666,0.0026666666666666666,0.0064560829895689955,0.8986522911051213,0.7527665317139002,0.0,0.0
langdong coach,11412,3.043835616438356,65.73585839616166,56.19065156055462,30263.85341512647,23603.21384838363,53,0,192,118,2.0,0.0,0.005479452054794521,0.002785038462067881,0.6712328767123288,0.6096551724137931,0.0,0.0
langfang,10827,3.0992301112061593,16.062056414377874,13.588856966483933,11596.28546921672,8013.826088269072,180,9,509,458,12.0,0.007698887938408896,0.010265183917878529,0.002004293110115041,0.5939655172413794,0.657451403887689,1.0,0.000855431993156544
langkap,12634,2.2554054054054054,709.5313556747311,435.3070749680107,176452.2981339773,88226.14906698834,286,0,433,21,0.0,0.0,0.0,0.008042188888194567,0.9716216216216216,0.5972881355932204,0.0,0.0
langley,199,2.7239669421487602,91.72502495399345,69.77924419020742,27836.58037656655,15942.515240667186,579,8,1352,466,13.0,0.003305785123966942,0.005371900826446281,0.005753485166507189,0.8005804311774462,0.6451545963892924,2.0,0.0008264462809917355
langsa,10629,2.56338397066527,368.7271183304135,274.4689550275105,68971.51888016237,35406.45927228182,976,0,2557,285,0.0,0.0,0.0,0.010414120076080974,0.9253535882661079,0.7346350412789936,0.0,0.0
langseb,12213,2.4815465729349735,241.05441311558147,170.30557833473418,77247.8829015078,38623.94145075389,167,0,363,39,0.0,0.0,0.0,0.006241061995781283,0.9314586994727593,0.6849073256840247,0.0,0.0
langtang,2855,3.1176470588235294,411.6461511029779,407.10593620110683,150238.8927846237,75179.79114527485,9,0,693,114,0.0,0.0,0.0,0.005475489421186699,0.8602941176470589,1.015980331899201,0.0,0.0
langzhong,10406,3.109550561797753,103.28086956754657,93.41696629424156,53085.329797301296,34020.39872903785,34,1,216,102,3.0,0.0028089887640449437,0.008426966292134831,0.003035851237081239,0.704225352112676,0.7375886524822695,0.0,0.0
lang son,11232,2.6886993603411513,156.38034843272294,121.36982266420289,47407.395002206234,24736.22417594055,210,2,598,127,0.0,0.0021321961620469083,0.0,0.006321916688676552,0.8632478632478633,0.7552222817354044,1.0,0.0010660980810234541
lankao,11175,3.3550295857988166,10.28502670776336,9.615587099565744,12198.18000597366,6931.1155872424215,11,1,74,83,0.0,0.005917159763313609,0.0,0.0014838919620232891,0.5059523809523809,0.8126888217522659,0.0,0.0
lankaran,5524,2.575888985255854,575.5121365484008,424.7708830899298,173343.3810294513,89550.5295032625,302,0,736,115,0.0,0.0,0.0,0.006426674858772708,0.9002601908065915,0.7131681877444589,0.0,0.0
lanshanxian,11803,2.927536231884058,11.166397223693671,9.224415097833903,14322.684266005492,8270.416702168981,12,0,38,19,0.0,0.0,0.0,0.0013501613795064518,0.7246376811594203,0.8270676691729323,0.0,0.0
lansing,749,2.997040389972145,60.63262660812154,52.65242714507491,25809.338713382687,14140.254892058207,756,17,3476,1478,17.0,0.002959610027855153,0.002959610027855153,0.0042879443879173295,0.7389558232931727,0.8720412263079745,0.0,0.0
