city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
ocana,667,2.7330960854092528,587.0405232368449,463.26062643334643,105305.39101194922,53905.897759269035,474,4,1422,344.0,4.0,0.0017793594306049821,0.0017793594306049821,0.010890098257122602,0.8449197860962567,0.8213250055766228,0.0,0.0,0.0,0.0
ocotlan,96,3.141309255079007,240.23380896118113,214.20396058615472,58565.792385227425,31774.494374094127,240,4,1193,761.0,15.0,0.0018058690744920992,0.006772009029345372,0.007560586366310355,0.6481230212573497,0.9359293638215984,2.0,0.0009029345372460496,0.0,0.0
ocumare del tuy,863,2.755235602094241,167.3195911666767,137.09694250044453,49434.99786030888,25421.585354403658,138,1,535,90.0,0.0,0.0013089005235602095,0.0,0.006581792159460769,0.8820445609436435,0.8159105851413544,0.0,0.0,0.0,0.0
odemis,3570,3.1681338028169015,281.61171098428946,268.4731364401281,73587.28241153838,39277.12208274392,53,3,784,292.0,4.0,0.002640845070422535,0.0035211267605633804,0.007169866223676638,0.7387466902030009,0.9712516585581601,0.0,0.0,0.0,0.0
odense,2564,2.525534546739707,140.25932006405793,95.81949661912846,30976.053668421082,17274.326185270704,1793,13,3058,680.0,111.0,0.002297225658243506,0.019614772928079165,0.008119524811546793,0.859192348565356,0.6035261805617081,4.0,0.0007068386640749249,0.0,0.0
odesa,3581,2.9374885761286786,46.20618867067706,39.68614157622217,19495.242423717922,10426.712857316688,772,14,3494,1169.0,19.0,0.0025589471760190095,0.003472856881740084,0.004431520202290121,0.7817482133040132,0.8551654597121643,3.0,0.0005483458234326449,0.0,0.0
odessa,233,3.2633116883116884,71.30516046989516,66.48974703556458,33090.36498162586,16890.082067776475,208,4,1644,1217.0,7.0,0.0012987012987012987,0.0022727272727272726,0.0042217178213677115,0.6020806241872562,1.0792256385228567,0.0,0.0,0.0,0.0
ofallon,483,2.5991959798994975,95.79698800951702,69.75368624411567,30881.884797805058,16682.54182965222,2705,35,5779,1405.0,26.0,0.0035175879396984926,0.0026130653266331657,0.005742349636387161,0.8556732223903177,0.6980580075662043,0.0,0.0,0.0,0.0
ogbomosho,2216,2.819971367215462,192.15172116405788,167.70292485989802,56393.44899435984,28765.540082363674,711,0,4461,416.0,0.0,0.0,0.0,0.006679927462299491,0.9255547602004295,0.8763763315728225,0.0,0.0,0.0,0.0
ogden,206,2.7014129565449214,69.3879271339704,53.56553123725236,26372.910050859784,13800.902635211156,2566,64,6806,1801.0,13.0,0.005687372256287212,0.00115524748955834,0.005027781802976885,0.8376083653588345,0.7975238010101462,3.0,0.00026659557451346307,0.0,0.0
ogharefe,2361,2.801909307875895,72.81041660799578,63.07919147661686,31512.970237489626,17103.030102750723,56,0,334,29.0,0.0,0.0,0.0,0.004257164734586154,0.9307875894988067,0.7923169267707083,0.0,0.0,0.0,0.0
ogunrun ori,2157,2.4810438207779417,139.58533061989283,100.7085365837927,35544.47852403874,18449.545670434636,1697,2,4160,234.0,0.0,0.0003282455276546857,0.0,0.0075657868824151086,0.9615826629453291,0.7024718732035805,0.0,0.0,0.0,0.0
ogwashi uku,2457,2.5853658536585367,66.21591939364775,50.71170412098877,26623.63448887783,13362.82990798867,96,0,293,20.0,1.0,0.0,0.0024390243902439024,0.004955231777219737,0.948780487804878,0.7595092024539877,0.0,0.0,0.0,0.0
oicha,4113,3.1285425101214575,275.5351695993531,245.6948222844434,68219.59618844166,34119.82863414491,214,0,1080,682.0,0.0,0.0,0.0,0.008075514462684473,0.6548582995951417,1.0342031922979478,0.0,0.0,0.0,0.0
oita,12797,3.068600658678439,189.2880209375536,172.36338252985138,48736.85493433965,25935.17602894723,1276,14,9585,3270.0,107.0,0.0009810104407539765,0.007497722654333964,0.007298505347574356,0.7618012204531107,0.9674839524360728,15.0,0.0010510826150935463,4.0,0.00028028869735827904
ojaima,2490,2.3181818181818183,33.27371977550994,21.930406215677007,19072.243597540364,9596.07272337571,15,0,29,0.0,0.0,0.0,0.0,0.00346743097251194,1.0,0.5783132530120482,0.0,0.0,0.0,0.0
okara,6475,2.9037980441209914,303.2882358995576,252.59074820654538,70487.75098762043,36995.79670902531,735,1,2619,1037.0,4.0,0.00022742779167614282,0.0009097111667045713,0.008197910651443518,0.7629663330300273,0.9253442585637874,1.0,0.00022742779167614282,0.0,0.0
okaya,12928,2.9887459807073955,180.41433172623283,163.4461027777045,51222.04529942676,26727.355507169203,234,0,1816,436.0,2.0,0.0,0.0008038585209003215,0.006750175178305219,0.8239549839228296,0.9537316435324884,0.0,0.0,0.0,0.0
oka akoko,2380,2.6416184971098264,45.8974821663455,35.02004419628674,24544.69841458879,12272.349207294401,41,0,112,20.0,0.0,0.0,0.0,0.0037399100523529023,0.884393063583815,0.8269794721407625,0.0,0.0,0.0,0.0
okene,2414,2.695937090432503,91.75688892372766,74.88067650044704,39792.2448142141,19983.360399530917,421,2,1719,146.0,1.0,0.0008737439930100481,0.00043687199650502403,0.004591664619424145,0.9357236554438129,0.8257824469249289,0.0,0.0,0.0,0.0
