city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
tula de allende,157,2.6559670781893003,300.00775675166324,225.19100753705092,64250.5113313737,33677.51357735739,606,1,1453,363,7.0,0.00041152263374485596,0.002880658436213992,0.008908251378550978,0.84767393989296,0.7626210591386771,0.0,0.0
tulcan,485,3.130648330058939,875.5851461057232,786.9945075508219,215448.718179424,130685.56505450739,103,4,572,335,4.0,0.003929273084479371,0.003929273084479371,0.006699937714930697,0.665680473372781,0.7805239742956006,0.0,0.0
tulcea,3526,2.8,104.16027381230005,87.1939611707089,28911.10916686572,15630.887945431408,158,9,674,127,2.0,0.009278350515463918,0.002061855670103093,0.006663746434363249,0.8657648283038502,0.7490871152842984,0.0,0.0
tulkarm,4331,2.684152401987852,102.40093871630582,80.74463859021795,34492.00385568103,18628.911027369555,383,1,1232,195,0.0,0.0005521811154058532,0.0,0.005496882698395982,0.8922651933701657,0.7676348547717843,0.0,0.0
tulqa,2271,3.156940063091483,352.69612153316547,333.50366697024083,75686.67483304586,40766.19317698656,69,0,862,337,0.0,0.0,0.0,0.00865168155392715,0.7342271293375394,0.9352034768866061,0.0,0.0
tulsa,385,2.8926092282564313,68.7637254715571,58.68362034934844,25433.46521623425,14134.204199502305,2872,93,12959,3605,61.0,0.004746835443037975,0.0031135157207023275,0.004865058159693095,0.8118877891173907,0.8220706280614469,2.0,0.00010208248264597796
tulua,531,3.1508379888268156,406.2933789863074,371.48984931522705,72753.46033649919,42462.05684148042,276,6,1915,1006,19.0,0.00186219739292365,0.005896958410924891,0.009568386677618656,0.6812810945273632,0.865100357865256,0.0,0.0
tulungagung,12531,2.6267119411431805,134.9295023685896,102.27763184634345,50788.94230321914,25455.58329659078,2138,0,5719,978,0.0,0.0,0.0,0.005300585761342992,0.8893039049235993,0.7935465609963204,0.0,0.0
tumakuru,7957,2.7671370967741935,785.1320455120435,645.6365585952112,153692.81501128475,81059.13885944893,1410,3,5550,971,2.0,0.0003780241935483871,0.00025201612903225806,0.00968591643779253,0.8773477877221733,0.829455898114873,0.0,0.0
tumbaco,472,2.5322128851540615,244.5380123111399,174.84125390033182,69355.89023113745,41234.850895329684,407,4,871,142,4.0,0.0028011204481792717,0.0028011204481792717,0.005930372173089066,0.8974719101123596,0.5578614139992966,0.0,0.0
tumbes,422,3.045765386638611,361.78553656758487,321.24880890377864,83917.0137100365,44461.01690146101,213,2,1179,499,8.0,0.0010520778537611783,0.004208311415044713,0.008137140393558935,0.7330173775671406,0.9427893488004219,0.0,0.0
tumed left banner,10251,2.925925925925926,47.275875485300034,40.126128884128114,29415.831383944347,17581.076893516307,49,0,201,74,0.0,0.0,0.0,0.0026890204605574996,0.7716049382716049,0.713841368584759,0.0,0.0
tumed right banner,10229,2.6788194444444446,124.63548852293509,96.72233223915275,56551.782207193006,31411.96201704517,129,0,375,71,1.0,0.0,0.001736111111111111,0.003967771527779887,0.875,0.7122929380993898,0.0,0.0
tumen,12033,2.847750865051903,73.26725626832317,60.084220538382674,38657.17164008441,19351.138571657273,52,0,177,60,0.0,0.0,0.0,0.0037861987291866314,0.7923875432525952,0.9040139616055847,0.0,0.0
tunchang,11938,3.050156739811912,55.70922180888015,46.6280947428558,30223.06768783461,19258.390352093757,52,0,149,116,2.0,0.0,0.006269592476489028,0.00289272471844063,0.6300940438871473,0.6793048973143759,0.0,0.0
tunduma,4432,2.755791505791506,117.2217951392719,97.53396468151774,47675.92769672518,23924.661642475003,174,0,772,86,3.0,0.0,0.0028957528957528956,0.00489962185844085,0.9131274131274131,0.8563134978229318,1.0,0.0009652509652509653
tung chung,12281,2.9138755980861246,104.09081426985045,94.62801297259132,35971.60199477156,28415.777783761685,19,3,164,23,0.0,0.014354066985645933,0.0,0.0036631344410827135,0.8883495145631068,0.33906633906633904,0.0,0.0
tuni,9028,2.8061607813673928,398.24678291953165,322.2477725051357,92923.34613655422,49640.88371891537,254,0,828,248,1.0,0.0,0.0007513148009015778,0.008022556269838969,0.8129226145755072,0.8656379375235228,0.0,0.0
tunja,659,2.8988865482997292,689.93691082002,586.3321806066014,133083.18166694994,72865.36725299801,499,5,2177,619,21.0,0.001504664459825459,0.006319590731266927,0.009468653447178402,0.8065099457504521,0.8580907857035138,2.0,0.0006018657839301836
tupa,1173,3.3799887577290613,245.68375789271644,233.39266488965194,65827.45830862132,35438.07459484204,89,3,835,847,5.0,0.0016863406408094434,0.002810567734682406,0.0069327625922565046,0.5202702702702703,1.0397519030166338,0.0,0.0
