city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,7way_int_count,7way_int_prop
lafayette,650,2.844552929085303,71.92390843750685,58.80315432891747,26084.856373807426,14145.781016074907,710,12,2359,796,14.0,1.0,0.003083247687564234,0.0035971223021582736,0.00025693730729701953,0.0050844777220695235,0.7909793814432989,0.8050290135396518,0.0,0.0
lafia,2739,2.8537616229923923,157.66541005301065,140.33954081641608,50510.49675069174,25827.262248062772,260,0,1932,174,0.0,0.0,0.0,0.0,0.0,0.00610461180665158,0.926458157227388,0.8785699174952402,0.0,0.0
lafiagi,2336,2.7944444444444443,179.3514481984609,150.45593709981998,73021.57308461548,36510.78654230773,29,0,132,17,2.0,0.0,0.0,0.011111111111111112,0.0,0.004912286619479786,0.8944444444444445,0.8647887323943662,0.0,0.0
lages,1230,3.0548706792361613,186.88152150729695,162.2169552169938,49659.868468420165,27533.388682895926,546,2,2283,1292,13.0,1.0,0.00048344210780759005,0.0031423737007493352,0.00024172105390379503,0.006787450816883649,0.6841596130592503,0.8565033272837266,0.0,0.0
laghouat,2097,3.077379539520532,308.2142371356026,289.5589723671292,54953.16634220681,31248.557947804784,255,1,3120,837,0.0,0.0,0.00023736055067647758,0.0,0.0,0.009863310737424117,0.8012820512820513,0.8654234469651978,0.0,0.0
lagny sur marne,2071,2.736743605739239,114.12212370515375,94.68647818331534,29856.633990541442,17657.594642147185,273,29,1154,141,6.0,0.0,0.018091079226450407,0.0037429819089207735,0.0,0.006463061703362126,0.9066073697585769,0.6038816417435571,0.0,0.0
lagos de moreno,118,2.8645610278372593,372.48865398936806,306.3858762605268,73692.84612770926,39424.55707031918,663,5,2257,797,14.0,0.0,0.0013383297644539614,0.003747323340471092,0.0,0.00944813795434614,0.7826320021441973,0.8567788654955075,0.0,0.0
lahad datu,12805,2.432697266632285,258.3808869278141,179.36084260177296,54056.432486222984,30836.662701572128,593,0,1262,83,0.0,1.0,0.0,0.0,0.0005157297576070139,0.008379015895083913,0.9566787003610109,0.5538342370255616,0.0,0.0
lahat,11466,2.5091093117408905,364.56537710805304,261.2472540409935,67125.08660584813,33768.257711554674,560,2,1262,152,0.0,0.0,0.0010121457489878543,0.0,0.0,0.010796096743342127,0.922998986828774,0.7248288105503424,0.0,0.0
lahijan,5658,2.8260869565217392,108.64843749713918,94.86252218028834,32137.292928182687,19044.140775889115,143,6,884,92,2.0,0.0,0.005323868677905945,0.001774622892635315,0.0,0.005705084769941095,0.9161462979482605,0.6177916852928028,0.0,0.0
lai,3257,3.066666666666667,63.10816005815703,53.99253693864546,49060.621608468486,24530.31080423423,13,0,45,32,0.0,0.0,0.0,0.0,0.0,0.0025726604347493143,0.6444444444444445,1.0571428571428572,0.0,0.0
laibin,11469,2.845360824742268,30.160135481115553,24.43903761665652,14246.532511567086,8703.975186854706,92,7,270,116,0.0,0.0,0.01443298969072165,0.0,0.0,0.003465098973014686,0.7573221757322176,0.6887486855941115,0.0,0.0
laifeng,10583,2.8333333333333335,79.57380832039118,66.80270328131606,36816.09437237127,21774.986566545795,52,0,222,50,0.0,0.0,0.0,0.0,0.0,0.0036543677341525967,0.845679012345679,0.7962674961119751,0.0,0.0
laifeng,10999,2.707865168539326,12.643088555703306,9.517830710473275,13628.184744523156,6837.054138850599,22,0,49,18,0.0,0.0,0.0,0.0,0.0,0.0018492011762581682,0.797752808988764,0.7861271676300579,0.0,0.0
laiji,11039,2.6041666666666665,3.444235357914665,2.367911808566332,8443.533221260952,5492.866620557212,15,0,22,11,0.0,0.0,0.0,0.0,0.0,0.0006270378648963575,0.7708333333333334,0.5164835164835165,0.0,0.0
laishui,10728,3.1971830985915495,6.857124962458426,5.7947534894014865,8044.698748620395,5541.626391422877,11,0,28,28,4.0,0.0,0.0,0.056338028169014086,0.0,0.001237384926033922,0.5492957746478874,0.6934306569343066,0.0,0.0
laiwu,11384,2.992608236536431,14.833109866059836,12.186018453848524,12210.413938660586,7883.082474282674,169,3,450,317,7.0,1.0,0.0031678986272439284,0.007391763463569166,0.0010559662090813093,0.001881638294975416,0.6557203389830508,0.7514604354753054,0.0,0.0
laixi,11710,3.2098298676748582,14.773726634086822,12.679152914698332,15135.2569003274,9793.285187009882,75,3,197,246,7.0,0.0,0.005671077504725898,0.013232514177693762,0.0,0.001508556766393687,0.5171102661596958,0.725883476599809,1.0,0.001890359168241966
laiyang,11730,3.086705202312139,10.830161644376853,8.983399976694095,10088.608237877681,7118.330045955691,59,2,138,144,3.0,0.0,0.005780346820809248,0.008670520231213872,0.0,0.001521446965012539,0.5726744186046512,0.6017569546120058,0.0,0.0
laiyuan,10624,2.9375,29.925019263631714,25.145328686801648,24261.376659962738,14149.763357064227,23,0,85,35,1.0,0.0,0.0,0.006944444444444444,0.0,0.002114877719752941,0.75,0.7067137809187279,0.0,0.0
