city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,7way_int_count,7way_int_prop
ba ria,11912,2.875,222.56348925984324,185.23856245781437,63161.460925739484,35540.63649669407,377,2,1404,456,8.0,1.0,0.0008896797153024911,0.0035587188612099642,0.00044483985765124553,0.006262225756157905,0.7929652715939448,0.7666592377980833,0.0,0.0
beanibazar,10012,2.4031007751937983,29.316049388071274,19.771289122187603,33998.46470135844,16999.232350679224,42,0,81,5,1.0,0.0,0.0,0.007751937984496124,0.0,0.001724551366985693,0.9534883720930233,0.6798418972332015,0.0,0.0
beaumont,342,3.053754266211604,60.94668111083643,52.57431280124201,24171.77588272943,13599.743255507798,644,8,2516,1493,26.0,1.0,0.0017064846416382253,0.005546075085324232,0.00021331058020477816,0.0044814582132757155,0.6752136752136753,0.8693746659540352,0.0,0.0
beawar,6719,2.8823529411764706,10.52641300703115,9.164171323768295,16212.296107709824,10285.747254930939,11,2,58,14,0.0,0.0,0.023529411764705882,0.0,0.0,0.0010233979842334583,0.8313253012048193,0.6335403726708074,0.0,0.0
bebedouro,1238,3.379535262943335,307.9836572670793,304.7192564970247,77011.57967385028,48266.452600212964,26,6,1440,973,8.0,0.0,0.0024459845087647777,0.003261312678353037,0.0,0.006380905176895483,0.5991009399264405,0.801595418285948,0.0,0.0
bedele,4732,2.7655367231638417,286.7518278273889,242.19999017059124,100080.86739652681,50115.646920629006,55,0,272,27,0.0,0.0,0.0,0.0,0.0,0.005721802380033806,0.923728813559322,0.8463726884779517,0.0,0.0
bedford,1923,2.317073170731707,170.91578253387135,110.80155635995706,30190.5515576067,16068.130899981417,1269,26,2214,98,1.0,0.0,0.007206208425720621,0.0002771618625277162,0.0,0.010636942379780401,0.9723618090452262,0.5858360106160079,0.0,0.0
beed,7417,2.555417700578991,402.50667556545295,294.80534426237267,89233.77819834887,44630.169239296956,647,0,1554,215,2.0,0.0,0.0,0.0008271298593879239,0.0,0.009018712732351572,0.9102564102564102,0.7700269095425378,0.0,0.0
beer sheva,4332,2.835707502374169,187.08016952820302,159.3201728626933,35124.6703484278,23077.991941377328,625,19,3003,555,8.0,2.0,0.004510921177587844,0.001899335232668566,0.0004748338081671415,0.008106431876890492,0.8652516098259003,0.5023266913256175,0.0,0.0
begusarai,9131,2.732673267326733,7.557236016829029,6.060753637258925,13962.948371673925,7001.967464487502,40,0,136,26,0.0,0.0,0.0,0.0,0.0,0.0010793017898408886,0.8712871287128713,0.8395989974937343,0.0,0.0
behbahan,5789,2.967058056099152,865.1503080838872,786.423323101694,180286.4748360608,104297.47979379901,279,1,2339,436,11.0,0.0,0.00032615786040443573,0.003587736464448793,0.0,0.008295026013996981,0.8541598694942903,0.7815510204081633,0.0,0.0
behror,6923,2.7672413793103448,36.893194896025086,29.57816487353735,30820.741353561185,18918.249910951614,23,0,74,19,0.0,0.0,0.0,0.0,0.0,0.0019501378335565769,0.8362068965517241,0.7092511013215859,0.0,0.0
behshahr,5821,2.2974580854515954,455.1608998902042,286.9064514992066,57191.813266765595,31441.802560064712,1367,3,2192,133,3.0,0.0,0.0008112493239588967,0.0008112493239588967,0.0,0.014476297884661336,0.9631935047361299,0.5363574813811781,0.0,0.0
beibei,10580,3.0012722646310435,71.92093922098786,60.574633287905804,43223.4537880231,31467.237938944807,124,0,423,229,10.0,0.0,0.0,0.01272264631043257,0.0,0.0022855815740973036,0.6959287531806616,0.585832801531589,0.0,0.0
beihai,11620,3.079442086112796,30.011753083751245,25.971359399947257,15621.448792374586,11017.579839830365,222,11,837,573,5.0,1.0,0.0066707095209217705,0.0030321406913280777,0.0006064281382656155,0.0027239878013185633,0.6465201465201466,0.6141852644451238,0.0,0.0
beiliu,11725,2.646288209606987,13.171215558610736,9.087563573189941,11643.557816151577,7054.804323179224,71,1,96,60,1.0,0.0,0.004366812227074236,0.004366812227074236,0.0,0.0018669852422887859,0.7324561403508771,0.753880266075388,0.0,0.0
beilun,12558,3.228719467061436,25.51166044669207,23.226752294175608,16228.654363221549,11182.23146486458,121,11,666,544,9.0,0.0,0.008142116950407105,0.006661732050333087,0.0,0.0022814462861774627,0.5873134328358209,0.7162616822429907,0.0,0.0
beipiao,11027,3.0,10.500963463877596,8.630102157094806,9580.055884358198,6964.95394001464,31,0,81,62,0.0,0.0,0.0,0.0,0.0,0.001507685988208491,0.6436781609195402,0.5743440233236151,0.0,0.0
beira,4521,2.90567066521265,145.70158292953724,124.8076263807541,40767.434622999994,21830.95016133786,263,2,1219,347,2.0,0.0,0.0010905125408942203,0.0010905125408942203,0.0,0.006674083439005398,0.8089519650655022,0.8021317299808691,1.0,0.0005452562704471102
bei an,10663,3.0707070707070705,15.203894846471485,13.514573196863541,11566.768441649094,7273.968696458279,22,3,112,61,0.0,0.0,0.015151515151515152,0.0,0.0,0.0020901787567321143,0.6871794871794872,0.6987012987012987,0.0,0.0
