city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
bahia blanca,1083,3.462701026932765,134.37894315479835,129.92655034730552,39152.71980341829,24922.202318572447,171,17,2267,2671,29.0,6.0,0.003293935283859717,0.005619066072466576,0.0011625653943034295,0.00539193693386627,0.473950233281493,0.8458621024992706
bahir dar,4849,3.045761670761671,792.4056764995695,735.9443383706075,189473.36856797436,102778.63317478399,232,8,2397,617,2.0,0.0,0.002457002457002457,0.0006142506142506142,0.0,0.007709828901421707,0.8094211822660099,0.9098752118317671
bahrah,5010,2.87708830548926,236.7698256170345,207.950586699448,76436.27424753837,41722.90339591017,102,0,635,101,0.0,0.0,0.0,0.0,0.0,0.005674816619790739,0.8794749403341289,0.8515858767205267
bahraich,7944,2.6149253731343283,65.65476653283604,50.95593820458917,42035.342370365375,21017.67118518265,75,0,239,21,0.0,0.0,0.0,0.0,0.0,0.003123788832471711,0.9373134328358209,0.8090225563909774
baia mare,3357,2.738628158844765,106.94740637363785,89.18718726465828,27299.270397745917,15568.088005384976,230,8,1043,102,2.0,0.0,0.005776173285198556,0.001444043321299639,0.0,0.00686965582007533,0.9244734931009441,0.5853037468170244
baicheng,10688,2.901010101010101,19.734811523463808,15.86758583098706,14414.951206589298,7760.017374796612,97,3,254,135,5.0,1.0,0.006060606060606061,0.010101010101010102,0.00202020202020202,0.0025431401207373005,0.7134146341463414,0.8130745658835546
baidoa,5680,2.816351433801098,956.9149075598888,809.7870511199303,229032.05473687052,114526.91512173174,252,0,1188,195,4.0,0.0,0.0,0.0024405125076266015,0.0,0.008355371368754453,0.8785845027455765,0.8777879621142682
baiji,5152,2.8695299837925448,149.00538354697588,132.5833963813448,41635.84330460279,22031.13495638188,136,1,985,112,0.0,0.0,0.0008103727714748784,0.0,0.0,0.0067634002443352405,0.9091646390916464,0.8667208451848842
bailundo,3231,2.9936305732484074,179.52934222746543,169.46655107076674,75831.6634691266,38043.20803157349,44,0,658,83,0.0,0.0,0.0,0.0,0.0,0.00471909051619588,0.8942675159235669,0.9539936102236422
baimajing,11766,2.911917098445596,41.5321599742522,33.35484350263778,23049.261848196864,14455.483471577205,76,1,194,111,4.0,0.0,0.0025906735751295338,0.010362694300518135,0.0,0.00287310763807478,0.7012987012987013,0.7019607843137254
baiquan,10730,3.296116504854369,29.772769919414042,25.725985658522813,22093.239024020106,11477.583030361733,28,0,61,117,0.0,0.0,0.0,0.0,0.0,0.0025939929896961686,0.4320388349514563,1.0565110565110565
bairin right banner,10547,2.822134387351779,64.59143011646489,53.35813792229708,28147.392625062726,16277.307562991906,88,0,334,82,2.0,0.0,0.0,0.003952569169960474,0.0,0.003968188833841292,0.83399209486166,0.7715988083416088
baise,11073,2.9732441471571907,103.73351380774422,88.64184875544697,36226.86404738415,25555.140387415722,174,0,717,296,7.0,2.0,0.0,0.005852842809364548,0.0016722408026755853,0.004059203441465983,0.7449832775919732,0.5848345203183913
baisha,10609,2.885135135135135,91.6535715625642,75.55226845022183,69887.4534925194,42790.423715187724,26,0,87,35,0.0,0.0,0.0,0.0,0.0,0.002141917831256093,0.7635135135135135,0.738831615120275
baishan,11763,3.1187904967602593,41.675503072726464,37.534956331159684,24746.085885272336,15921.892368091769,46,0,274,139,4.0,0.0,0.0,0.008639308855291577,0.0,0.0026174968470611044,0.6911447084233261,0.7893593919652552
baishui,10498,2.763157894736842,5.984074561604463,4.251842451666329,9612.174560172974,5676.972642481154,11,0,15,11,1.0,0.0,0.0,0.02631578947368421,0.0,0.0010540960717029435,0.6842105263157895,0.7605633802816901
baiyin,10127,2.864376130198915,22.261553260458893,18.195699952490813,13949.302307614476,8884.28620052759,101,1,324,126,1.0,0.0,0.0018083182640144665,0.0018083182640144665,0.0,0.0025057222108779992,0.769927536231884,0.6860782529572339
bajawa,12909,2.7583333333333333,238.524146402061,199.43268907505657,94089.68514908044,48200.83494231873,59,0,270,31,0.0,0.0,0.0,0.0,0.0,0.004948548021782185,0.9138888888888889,0.7678321678321678
bajoga,2953,3.315988647114475,342.4320441394826,337.89652037604577,87831.4576097609,43915.72880488022,14,0,682,360,1.0,0.0,0.0,0.000946073793755913,0.0,0.007797480617045553,0.6584673604541155,1.1446183025130394
bajpur,7332,2.596412556053812,89.71564145707417,68.79540219354118,53924.929618522525,26992.451357215643,52,0,157,14,0.0,0.0,0.0,0.0,0.0,0.0033237307819799526,0.9372197309417041,0.782312925170068
