city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
artush,6296,3.0814814814814815,106.7633857484443,92.13284770143527,139942.63341697626,79853.16586049683,37,0,141,88,4.0,0.0,0.014814814814814815,0.0013369962805852874,0.6592592592592592,0.8934579439252337,0.0,0.0,0.0,0.0
aru,4262,3.04012036108325,434.52299171730044,405.7581798282916,140520.14579055642,70361.61900078859,66,0,759,172,0.0,0.0,0.0,0.006175568411983676,0.827482447342026,0.9793866264454499,0.0,0.0,0.0,0.0
arua,4268,2.6537867078825346,264.6473357578179,209.42725797218358,94706.18039141873,47786.72702421756,270,0,933,90,1.0,0.0,0.0007727975270479134,0.005538092944170435,0.9296754250386399,0.7599690282617112,0.0,0.0,0.0,0.0
aruja,1318,2.9117132867132867,179.60830994534038,161.39627851731635,51934.556710099576,28326.07507456339,116,1,896,130,1.0,0.0008741258741258741,0.0008741258741258741,0.006340741153603287,0.8853893263342082,0.7426567295046033,0.0,0.0,0.0,0.0
aruppukkottai,8370,2.6389324960753533,257.3162403727642,194.30001824065866,73645.85745806998,36822.928729034895,156,0,399,82,0.0,0.0,0.0,0.006987935214666133,0.8712715855572999,0.8085106382978723,0.0,0.0,0.0,0.0
arusha,4800,2.4983164983164983,2064.7485180530675,1472.4368219651167,565487.8145132806,288155.20531724504,2130,0,4785,486,23.0,0.0,0.003097643097643098,0.007165404198684797,0.9313131313131313,0.7128326035702257,1.0,0.00013468013468013467,0.0,0.0
arvi,7780,2.7611940298507465,63.35350285325602,51.061032150385444,28663.746769371442,14331.873384685703,26,0,88,20,0.0,0.0,0.0,0.0044204620814577026,0.8507462686567164,0.9011406844106464,0.0,0.0,0.0,0.0
arzamas,4255,2.787878787878788,36.55759417989425,28.99844814626193,19181.374440150015,9978.969696170587,116,3,326,116,0.0,0.0053475935828877,0.0,0.003663463793654286,0.7921146953405018,0.8145814581458146,0.0,0.0,0.0,0.0
arzew,1933,2.9032815198618307,112.24323386695542,96.73466960209112,32485.956864248205,19878.001246965025,80,2,394,100,3.0,0.0034542314335060447,0.0051813471502590676,0.005646605635669368,0.8214904679376083,0.7798085291557877,0.0,0.0,0.0,0.0
ar ramtha,4414,3.026774595267746,186.5498858664616,171.6816508783501,56281.51780079485,30115.14185133384,128,0,1179,299,0.0,0.0,0.0,0.006194554446642896,0.8138231631382317,0.885562831306517,0.0,0.0,0.0,0.0
ar raqqah,4564,3.0871569703622392,210.11842440626046,193.5119188549424,46215.32192258559,25717.85879525942,360,1,3084,1102,8.0,0.0002195389681668496,0.001756311745334797,0.008170136794008359,0.7562582345191041,0.9036581346808744,0.0,0.0,0.0,0.0
asaba,2471,2.7920253738106027,143.19424081519116,122.04275803052768,45903.68811141078,24215.44479693903,652,0,3377,384,1.0,0.0,0.00022655188038060717,0.005913343406076594,0.9127775260534663,0.8235294117647058,0.0,0.0,0.0,0.0
asadabad,5579,2.8685291700903863,324.19945940414436,278.1135871963244,64701.490145957614,37580.54627540146,173,1,861,177,5.0,0.0008216926869350862,0.004108463434675432,0.008626789430582356,0.850328947368421,0.7676143386897404,0.0,0.0,0.0,0.0
asahikawa,12740,3.246475156450275,204.11548863628963,193.8812429947958,51577.00088815879,26981.851291027302,665,20,7999,4545,29.0,0.0015079544597753148,0.0021865339666742064,0.007564917856624884,0.6542324246771879,1.0644235489596314,4.0,0.00030159089195506294,1.0,7.539772298876574e-05
asaka,6108,2.7796610169491527,41.54936928338238,34.557405203006894,23141.488074489323,11681.997679747568,139,0,592,94,1.0,0.0,0.0012106537530266344,0.0035567006964411763,0.8849878934624698,0.8391013964784456,0.0,0.0,0.0,0.0
asamankese,1883,2.669187145557656,108.04447282622705,86.80321540859451,36178.223601227546,18089.111800613773,104,0,392,33,0.0,0.0,0.0,0.0059729009371571815,0.9376181474480151,0.8091168091168092,0.0,0.0,0.0,0.0
asansol,9402,2.8103015075376883,21.731941377913692,17.88243919916265,18141.556111727874,9685.84285260485,282,0,1053,253,3.0,0.0,0.0018844221105527637,0.002243680979406892,0.8385678391959799,0.8587606165460837,1.0,0.000628140703517588,0.0,0.0
asan si,12488,3.095744680851064,115.95578128121679,106.19000182934126,38031.05666573434,21437.33071823729,95,5,739,279,7.0,0.004432624113475178,0.0062056737588652485,0.005409058749211264,0.742653606411398,0.9424364123159303,2.0,0.0017730496453900709,1.0,0.0008865248226950354
aschaffenburg,2502,2.7603150787696924,126.66265720538766,104.90290589253412,34784.44608004658,18977.035257703406,458,19,1903,278,6.0,0.007126781695423856,0.002250562640660165,0.0066745229423532376,0.8919531545145448,0.7398373983739838,2.0,0.0007501875468867217,0.0,0.0
asella,5236,2.952220726783311,387.41370738106883,338.9218166859956,105743.91418204756,53829.41839266168,186,0,999,301,0.0,0.0,0.0,0.007197062850559857,0.797442799461642,0.9295584765756657,0.0,0.0,0.0,0.0
