city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
mingu,10819,3.1636363636363636,20.927617663152407,18.644604827172145,19071.168272476654,12645.442580064066,6,0,28,21,0.0,0.001654953358148607,0.6181818181818182,0.5619047619047619,0.0,0.0,0.0,0.0
minhe,10111,2.989847715736041,26.092305888954222,21.853961785164703,24508.77788406844,17429.875827129443,32,0,104,60,0.0,0.0014969874798730226,0.6903553299492385,0.6478149100257069,1.0,0.005076142131979695,0.0,0.0
minh tan,11263,2.491676345334882,209.7042885578089,147.8403056383159,51481.76325504001,25964.961011100833,762,2,1607,211,0.0007742934572202865,0.008076433793532513,0.9178612940720651,0.707775838665891,1.0,0.00038714672861014324,0.0,0.0
minna,2450,2.7645083932853716,187.87391298942316,158.34872410555377,51048.98835485668,27091.766488110297,983,0,4780,491,0.0,0.006934723620620123,0.9213429256594724,0.8026389444222312,1.0,0.0001598721023181455,0.0,0.0
minqin,10083,2.9356435643564356,55.785161169718535,44.46243043725091,32285.221545132626,18898.97339855072,41,0,94,65,0.0,0.0029517561612101353,0.6683168316831684,0.7142857142857143,2.0,0.009900990099009901,0.0,0.0
minquan,11241,3.235294117647059,10.013889054297882,8.541258311018783,11406.427181384737,6876.541324615833,25,4,49,90,0.023529411764705882,0.0014562392024681566,0.4457831325301205,0.8318042813455657,2.0,0.011764705882352941,0.0,0.0
minshat al maghaliqah,3937,2.6116751269035534,493.7810417189589,384.1215464133525,127819.08140993545,65312.274264258645,175,0,569,44,0.0,0.007560310022601289,0.9441624365482234,0.7899427116486314,0.0,0.0,0.0,0.0
minsk,3401,2.993609671848014,35.20658175724877,31.199476856035137,15777.038396751042,9977.434524326613,659,89,3718,1282,0.0153713298791019,0.003528620676127654,0.7677600420978775,0.6964990787049223,38.0,0.0065630397236614854,4.0,0.000690846286701209
minusinsk,6392,3.171641791044776,67.31516013543715,59.564587326666135,31682.522769405583,16351.696635217326,108,0,455,373,0.0,0.004116707986769869,0.6002132196162047,0.9951897381079636,2.0,0.0021321961620469083,0.0,0.0
minyat sultan,3974,2.609640831758034,505.61645181996226,392.47401801242347,122750.99693399448,62703.39559717625,947,0,3043,242,0.0,0.008063621547199461,0.9428166351606805,0.782480198605036,0.0,0.0,0.0,0.0
minya al qamh,3960,2.792263610315186,518.3657823336858,440.7594438610925,124121.80803149079,64460.129405195716,418,3,2112,259,0.0010744985673352436,0.008041649731654181,0.9071351738974542,0.8386865243136551,0.0,0.0,0.0,0.0
mirebalais,759,2.5594059405940595,164.1271558709194,119.43906887636216,57347.38109156918,28791.257183815887,55,0,126,21,0.0,0.005700590107026601,0.8960396039603961,0.7192982456140351,0.0,0.0,0.0,0.0
mirerani,4853,2.783582089552239,103.63143326839125,81.20373502373941,73157.7812643547,36578.89063217734,29,0,76,29,0.0,0.002833093936895665,0.7835820895522388,0.8859315589353612,0.0,0.0,0.0,0.0
mirganj,8688,2.510204081632653,39.78713356856606,28.41938112040433,100102.43058201057,50051.21529100531,14,0,31,4,0.0,0.0007949284215625469,0.9183673469387755,0.7526881720430108,0.0,0.0,0.0,0.0
miri,12685,2.4709038382170863,297.8924458863064,213.06133253032152,54468.00460410364,30270.780166371787,690,5,1629,95,0.0020635575732562937,0.009840923961954543,0.9590570719602978,0.6129165804181329,4.0,0.0016508460586050352,0.0,0.0
mirpur,6394,2.664310954063604,181.84199618760616,142.2608408336961,49213.98694866592,25568.15282210131,308,0,967,139,0.0,0.007112050583115277,0.901060070671378,0.7766371681415929,1.0,0.0007067137809187279,0.0,0.0
miryalaguda,8361,2.971590909090909,43.8751312632817,39.38790192953699,22203.466876013743,11101.73343800684,36,0,254,62,0.0,0.003952097346624715,0.8238636363636364,0.977110157367668,0.0,0.0,0.0,0.0
mirzapur,8405,2.644268774703557,28.838893161091228,21.6576668008195,33146.805301989545,16573.402650994754,63,0,154,36,0.0,0.0017400707488006563,0.857707509881423,0.7864271457085829,0.0,0.0,0.0,0.0
misau,2900,3.0586466165413535,263.9178054611141,250.82113240815656,78265.18080401019,40377.02556003738,33,0,529,101,0.0,0.006536335993068376,0.8451127819548873,0.9471698113207547,2.0,0.0030075187969924814,0.0,0.0
mishan,11848,3.1805929919137466,29.3902346909461,26.37991415656348,16433.853136064805,9395.597372434751,38,0,195,133,0.0,0.003128085796563885,0.628032345013477,0.8670284938941656,5.0,0.013477088948787063,0.0,0.0
