city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
taizhou,12618,3.08119304059652,20.61898221121159,17.749065880239307,16278.938786311863,11290.35358221651,336,6,1206,858,8.0,0.0024855012427506215,0.0033140016570008283,0.0018262476955273259,0.6403654485049833,0.6433173976304303,0.0,0.0
tai an,11317,2.799712849964106,40.139255067351854,31.408318753347825,26042.65847745456,15950.62791700897,303,4,762,317,7.0,0.002871500358937545,0.005025125628140704,0.0025164686478924953,0.7667386609071274,0.6779661016949152,0.0,0.0
tajimi,12927,2.9927388245972315,209.13792806606293,185.1727241465345,54547.70466981439,28661.691981472453,505,3,2926,965,8.0,0.0006807351940095302,0.0018152938506920807,0.007296775368364655,0.7790644868301544,0.9268431216630694,0.0,0.0
tajungan,12631,2.453737971872687,658.9465427525682,462.87214587134514,138354.85729134496,69386.01936876152,402,2,879,68,0.0,0.0014803849000740192,0.0,0.00949682009066562,0.949592290585619,0.7196435202376532,0.0,0.0
takamori,12936,3.080146325241104,139.48130318471328,127.56022073759945,43213.37387750144,22790.832433821102,257,0,2007,731,12.0,0.0,0.0039906883937479215,0.006120061809489943,0.7529098769537745,0.9489099683807621,0.0,0.0
takaoka,12884,3.1315406976744184,138.91385182855396,128.19581360001848,41841.09350329138,21831.27002766578,637,5,5273,2319,20.0,0.0006056201550387597,0.0024224806201550387,0.006363067822097143,0.7162768149315234,1.0132145238528216,2.0,0.00024224806201550387
takatidung,12868,2.7520435967302452,646.3642957285003,498.4226040631215,119780.44585572349,66870.49236212732,252,0,618,231,0.0,0.0,0.0,0.00966591201733957,0.7901907356948229,0.7096040054619936,0.0,0.0
takestan,5676,2.909584086799277,200.7858919316988,174.4622442553007,47975.12964403689,29537.172503299997,145,4,768,184,5.0,0.003616636528028933,0.0045207956600361665,0.006797735697594829,0.8284936479128857,0.6921327876307413,0.0,0.0
takht e bhai,6227,2.598684210526316,54.1038480157037,39.86599327472904,79408.73919407812,44457.426282150496,40,0,93,19,0.0,0.0,0.0,0.0012169811106997484,0.875,0.6421404682274248,0.0,0.0
takoradi sekondi takoradi,1779,2.6073597056117754,166.97518177399627,129.61698103118496,54349.11935318496,27954.554238016688,1216,2,3918,298,1.0,0.0003679852805887764,0.0001839926402943882,0.005973094056599873,0.9449659488312167,0.748089494521683,0.0,0.0
takum,2874,2.909090909090909,34.79024212514993,30.994942984224483,34009.4858368759,17063.47200989448,6,0,42,7,0.0,0.0,0.0,0.0020388723997657888,0.8727272727272727,0.8380952380952381,0.0,0.0
tala,3861,2.625425376762275,547.8726247183903,427.75081929885016,114217.252299535,57381.46332097248,902,0,2951,259,2.0,0.0,0.0004861448711716091,0.00954790263283765,0.936558094312105,0.7919250881673355,0.0,0.0
talagang,6316,2.602409638554217,115.46661713556867,86.25217183620792,72706.09157149558,39629.33035945399,42,0,106,18,0.0,0.0,0.0,0.0029136656130255025,0.891566265060241,0.6819571865443425,0.0,0.0
talagante,930,2.816279069767442,385.6253462018544,320.45765203751006,75883.99654090505,41347.406677523206,218,9,855,208,0.0,0.0069767441860465115,0.0,0.009326469957582215,0.8376268540202967,0.8056315995307001,0.0,0.0
talara,412,2.9466019417475726,714.6325808764601,643.7640239656878,154207.56138638803,80794.43028415802,143,2,1087,209,1.0,0.0013869625520110957,0.0006934812760055479,0.008845072344257666,0.8541666666666666,0.8897391304347826,0.0,0.0
talavera de la reina,1674,2.995896834701055,215.03329091867846,202.05062446813693,36843.07741482102,25045.012725970217,103,14,1384,197,8.0,0.008206330597889801,0.004689331770222743,0.008585872695353096,0.8788416075650118,0.5184965966262208,0.0,0.0
talca,936,2.9673929376408714,494.23341011571046,430.4397963982957,91962.0606005579,52253.90353250447,859,13,4290,1474,17.0,0.0019534184823441023,0.0025544703230653645,0.009458306015516588,0.775218307738633,0.8351532494916786,2.0,0.00030052592036063113
talcher,9316,2.7777777777777777,28.167169012153696,23.330382414107103,34873.37249227786,17436.68624613894,17,0,70,12,0.0,0.0,0.0,0.0016153969059568782,0.8787878787878788,0.8601036269430051,0.0,0.0
taldykorgan,6181,3.0035671819262784,88.42470454237029,76.07048006706884,40733.25382996356,20654.94462752639,235,0,974,470,3.0,0.0,0.0017835909631391202,0.004281042923955779,0.7187871581450654,0.9550461446859184,0.0,0.0
talegaon,7018,2.67842605156038,180.56706900933338,142.3466310643456,58637.45019623918,31849.458688772167,156,2,503,75,1.0,0.0027137042062415195,0.0013568521031207597,0.005669392085240945,0.8965986394557823,0.7856655290102389,0.0,0.0
