city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
bizerte,2747,2.858218099072291,223.18853682923506,194.55258417811842,45269.40015141521,23897.85116800597,733,5,4321,648,5.0,1.0,0.000875196919306844,0.000875196919306844,0.00017503938386136881,0.009339272190632604,0.8854239663629992,0.8482166330733503
blackburn,1778,2.425408648872336,186.25914258926775,126.4851036577647,36587.31378272128,19634.51799866443,1551,19,2924,334,5.0,0.0,0.0039313056072832605,0.0010345541071798054,0.0,0.009486310924563434,0.9295803905276278,0.647615088849631
blackpool,1755,2.541537632960819,170.50479888164227,124.4522034115232,33851.181334403125,17590.580825075394,2006,17,4791,602,11.0,0.0,0.0022889457385216103,0.0014810825366904537,0.0,0.00969296014595422,0.9172739541160594,0.6980762740465745
blackwater,1891,2.322772491349481,167.0379444263037,108.58911352626923,29889.845311184075,16325.931005223702,3236,57,5697,251,6.0,1.0,0.006163494809688581,0.0006487889273356401,0.00010813148788927336,0.010231449855622791,0.9719290610379719,0.5505795287587746
blagoveshchensk,10454,2.9135702746365104,28.85167626097678,22.83896828413348,17708.19899977768,9280.953268394696,258,2,574,398,5.0,1.0,0.0016155088852988692,0.004038772213247173,0.0008077544426494346,0.0031086975040837787,0.6731391585760518,0.8706931495743818
blanchardstown,1659,2.2635248187395427,380.8540674741691,235.56450687610345,69825.25741882175,37431.75400595968,1368,7,2111,99,0.0,1.0,0.0019520356943669827,0.0,0.0002788622420524261,0.010174625196925892,0.9720592344230232,0.557947714245771
blantyre,4558,2.488837054315228,165.199205224032,119.06893732075349,62043.3723855365,31418.91855371969,838,4,2013,146,0.0,0.0,0.0013328890369876708,0.0,0.0,0.0052579532596443886,0.9512846179512846,0.7131407580564368
blida,2089,2.763804215293503,166.39608265602547,136.33986636717364,45617.38171841478,24619.835846565347,1037,8,3993,682,19.0,2.0,0.0013934854554955582,0.003309527956801951,0.00034837136387388956,0.006758618688322366,0.877376591662306,0.7986214117441759
blitar,12559,2.566872055092425,125.11436733151366,91.1640388276379,36098.84512886216,18141.763081906447,2246,0,5124,907,0.0,0.0,0.0,0.0,0.0,0.006896483366398691,0.8904192340219886,0.75944165810623
bloemfontein,3571,3.0754886542350035,231.9882391723237,221.14718014112995,72868.67944260586,39501.79922322402,416,7,6977,1494,7.0,1.0,0.0007863401482812851,0.0007863401482812851,0.00011233430689732644,0.005872852470880173,0.8311410905002811,0.8827663761596851
bloomington,576,3.0202684917083444,65.60737975851013,57.36975929396438,25394.555278854674,14114.147090010318,477,18,2278,1004,21.0,1.0,0.0047380889707817845,0.005527770465912082,0.00026322716504343247,0.004648341790694926,0.7286432160804021,0.8259891491332539
bloomington,627,2.791900561347233,88.05612429055905,69.13147207735149,28800.635309782905,15587.160253339422,536,8,1391,557,2.0,0.0,0.0032076984763432237,0.0008019246190858059,0.0,0.005649273046493106,0.7751407884151247,0.7825649285282867
blora,12511,2.661920073495636,275.0262378228047,215.7762123111394,71927.6789341169,36042.38390332985,469,0,1506,202,0.0,0.0,0.0,0.0,0.0,0.007630633938100744,0.9072117593017914,0.7960450678316855
blumenau,1259,2.3880237300704485,250.48539993036997,165.36494422544448,64025.229213208346,34674.81084269796,1833,20,3172,355,12.0,2.0,0.0037078235076010383,0.002224694104560623,0.0003707823507601038,0.00722384329843053,0.9313360625232602,0.5639951596388346
bo,1520,2.4823175319789317,165.22716926881958,113.69469247278819,45498.77971792115,22839.466794614607,829,2,1544,282,1.0,0.0,0.0007524454477050414,0.0003762227238525207,0.0,0.00723428312730046,0.8934487951807228,0.7096287921612964
boa vista,998,3.4354551676933607,307.9000804978493,295.04456721217593,95038.9462194961,55078.02190225232,305,11,3193,3790,6.0,0.0,0.0015058179329226558,0.0008213552361396304,0.0,0.005590253060363779,0.47957225116534136,0.9439758623054241
bobai,11700,2.768472906403941,26.9129671613723,20.416733708627262,14921.234678334535,8159.713148029729,98,0,207,100,1.0,0.0,0.0,0.0024630541871921183,0.0,0.0032982736859899046,0.7512315270935961,0.7967781908302355
bobbili,9115,2.657142857142857,26.472094017297753,20.421329670486838,45028.856451257445,22514.42822562871,8,0,23,4,0.0,0.0,0.0,0.0,0.0,0.0011757835354292469,0.8857142857142857,0.8923076923076924
bobo dioulasso,1669,3.273252520675201,149.17754341163962,143.34699481335986,48252.0920379261,24713.802269827545,345,2,5380,3097,2.0,1.0,0.00022657754616517504,0.00022657754616517504,0.00011328877308258752,0.006036203647779715,0.6487252124645893,1.0818362142249929
bocono,758,2.6756373937677056,325.9613158667183,247.47204717359915,91590.8271615185,47819.98355294056,170,0,425,111,0.0,0.0,0.0,0.0,0.0,0.006816424675383941,0.8427762039660056,0.7420042643923241
