city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
makrana,6718,2.1951219512195124,3.079515267138194,1.8026430832028453,8452.735074840428,4226.367537420215,17,0,23,1,0.0,0.0007286435076628327,0.975609756097561,0.6493506493506493,0.0,0.0,0.0,0.0
makurdi,2740,2.701393983859134,149.7145874842158,119.72773320454529,46756.89130228749,24510.878845639545,819,1,2851,418,0.00024455857177794083,0.006108087287569855,0.8977495107632094,0.763921184677518,0.0,0.0,0.0,0.0
malabo,2762,2.808927826449729,423.67792586587046,347.8507126007647,129274.26668718844,70281.04650622387,429,11,1546,411,0.00458906967042136,0.006028338320607547,0.827745180217938,0.7757499475561149,0.0,0.0,0.0,0.0
malacatan,256,2.687615526802218,254.52689453891298,190.07183991445626,96344.70054227131,49115.580600523914,137,0,299,105,0.0,0.005182202702826198,0.8059149722735675,0.7818012999071495,0.0,0.0,0.0,0.0
maladziecna,3380,2.915775401069519,45.570982468665875,38.86936739974443,24107.84167405407,12200.686115650773,110,3,475,160,0.004010695187165776,0.0037351163726938616,0.785234899328859,0.8801346801346801,0.0,0.0,0.0,0.0
malaga,1677,2.8609152825905126,193.48619992429224,168.91028517706764,39779.896189585656,26919.738070346175,2126,262,12229,2060,0.01565300513800932,0.007187521640020328,0.8712672978878369,0.5358302728624761,57.0,4.0,0.003405424781933325,0.0002389771776795316
malakal,4311,3.5866745283018866,189.09728523356472,182.2960267434424,70511.15498203208,35255.57749101622,61,0,527,1101,0.0,0.0053636133256291215,0.3466981132075472,1.2692648361381753,5.0,2.0,0.00294811320754717,0.0011792452830188679
malangbong,12122,2.3537964458804526,457.7940599205721,303.9634226613169,128658.97287203388,64348.748916126315,416,0,790,32,0.0,0.007114265119859156,0.9741518578352181,0.6479158235532173,0.0,0.0,0.0,0.0
malanje,3258,2.9551393728222997,96.15977266067708,87.40655293677398,37336.262759501464,18872.840374666273,209,0,1773,313,0.0,0.005095140463846447,0.8632404181184669,0.920645301940266,1.0,0.0,0.00043554006968641115,0.0
malanville,2150,3.195970695970696,150.75911036379492,140.2667180674136,59995.707894092244,30255.763024233962,38,0,325,183,0.0,0.004982822949896897,0.6648351648351648,1.0450781968721252,0.0,0.0,0.0,0.0
malapalli,8679,2.5759493670886076,166.82927892729487,119.84255163448081,61249.07004822278,35125.81440027264,89,0,183,44,0.0,0.004749477891849248,0.8607594936708861,0.6794258373205742,0.0,0.0,0.0,0.0
malappuram,7797,2.2664119485932614,164.76686728194636,102.0993717370588,94259.1993258647,47357.188376659324,1095,3,1700,81,0.0010420284821118443,0.0034792366888730685,0.971835883171071,0.5937010614233513,0.0,0.0,0.0,0.0
malatya,4463,3.053295362082994,230.00617371564005,213.7553984910878,63819.39071906325,35480.56683029006,521,10,5434,1373,0.0013561160835367507,0.0064825958056363925,0.8086637696903857,0.8697955579705223,36.0,0.0,0.004882017900732303,0.0
malayer,5650,2.666345226615236,373.5601013994637,289.08580653140757,65279.68733787501,37297.96729358361,938,1,2730,466,0.00024108003857280618,0.01001556193288119,0.8844948155292983,0.7072023163228375,12.0,1.0,0.0028929604628736743,0.00024108003857280618
malda,9559,2.8658318425760285,131.02482871769058,116.25816644718162,61152.02384850411,30899.503085088858,63,0,445,51,0.0,0.004240353909798604,0.9087656529516994,0.9137466307277629,0.0,0.0,0.0,0.0
maldonado,1163,3.2295006871278056,198.79951305778806,187.78039208665095,54022.89288274264,31378.002888516723,121,0,1329,723,0.0,0.00633563307913844,0.6642235455794778,0.8532446686539784,10.0,0.0,0.004580852038479157,0.0
male,7464,3.161189358372457,320.3233944598639,307.791180279118,38704.17095499826,28085.277484098013,25,3,460,148,0.004694835680751174,0.011405384712372244,0.7625786163522013,0.5485398579321231,1.0,2.0,0.001564945226917058,0.003129890453834116
malegaon,7084,2.8178301713022655,369.51196724873734,315.5383091112813,76300.49637382681,39915.51762637541,793,0,4039,597,0.0,0.009257351256408884,0.8900349972370603,0.8780982216898553,0.0,0.0,0.0,0.0
malekan,5389,2.7049180327868854,257.30808907687333,203.2388781084096,73857.16821141135,42504.75007747945,141,0,449,78,0.0,0.006053631384912069,0.879284649776453,0.6305160807778609,3.0,0.0,0.004470938897168405,0.0
malemba nkulu,3727,3.087890625,186.94249996637905,157.73273434663233,94891.01619968216,47445.508099841114,80,0,230,199,0.0,0.0039401517120016905,0.60546875,1.0274779195289498,3.0,0.0,0.005859375,0.0
