city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,8way_int_count,7way_int_prop,8way_int_prop
cacador,1195,2.9013819095477387,226.84736258646154,189.22945823795283,62783.1657898638,33488.07928895626,264,2,960,359,7.0,0.001256281407035176,0.0043969849246231155,0.006773973527388045,0.769811320754717,0.7993700787401575,0.0,0.0,0.0,0.0,0.0,0.0
cacak,3279,2.552030456852792,125.89290680462474,90.8250222315091,36993.819583780314,19092.285106916202,439,3,961,171,2.0,0.0019035532994923859,0.0012690355329949238,0.006593915086624172,0.8900190718372537,0.6781279847182426,0.0,0.0,0.0,0.0,0.0,0.0
cacapava,1327,3.027733755942948,170.9803474460624,152.0126385376244,43888.32852893931,24453.72648508015,140,5,799,316,2.0,0.003961965134706815,0.001584786053882726,0.0069919955778675255,0.747016706443914,0.8182542845755281,0.0,0.0,0.0,0.0,0.0,0.0
caceres,1051,3.257593688362919,387.1243182447053,368.95161849278423,118283.98961259525,61478.755608712476,119,1,1528,882,5.0,0.0003944773175542406,0.0019723865877712033,0.006296879538496122,0.6499605367008682,1.0288366581078412,0.0,0.0,0.0,0.0,0.0,0.0
caceres,1620,3.031847133757962,276.77986666275586,259.5031616099214,41554.94738046045,31382.011742645383,147,26,1803,365,12.0,0.011040339702760084,0.005095541401273885,0.00881969801466349,0.8372692142550451,0.4691596819256394,2.0,0.0008492569002123143,0.0,0.0,0.0,0.0
cachoeira do sul,1168,3.133874239350913,332.73589406993705,284.14160528081845,115897.66245370603,60120.95285328998,216,2,631,628,2.0,0.001352265043948614,0.001352265043948614,0.0055344414597335995,0.5734597156398105,0.9874533740250933,0.0,0.0,0.0,0.0,0.0,0.0
cachoeiro de itapemirim,1392,2.823929299796057,423.0716926386888,365.4062443898396,118297.18270892056,61300.69953326906,401,5,2249,285,2.0,0.001699524133242692,0.0006798096532970768,0.006901580175428174,0.902281239359891,0.8260350996762651,0.0,0.0,0.0,0.0,0.0,0.0
cacoal,999,3.3638443935926774,170.80420431767985,160.93508267232193,46909.89679045584,28422.687104025936,101,3,803,841,0.0,0.0017162471395881006,0.0,0.0060094319616066936,0.5180515759312321,0.8395982783357245,0.0,0.0,0.0,0.0,0.0,0.0
caconda,3189,3.020408163265306,251.92368530432523,227.93095337057997,109063.35281789991,56149.74753588655,28,0,205,60,1.0,0.0,0.003401360544217687,0.004486639679783337,0.7925170068027211,0.8833619210977701,0.0,0.0,0.0,0.0,0.0,0.0
cadereyta jimenez,209,3.12294718153573,196.2373439785058,180.64636103480737,46404.67256807336,25489.912804395215,179,2,1437,633,2.0,0.000887705281846427,0.000887705281846427,0.007698627511376527,0.7179031541537094,0.9263953746942406,0.0,0.0,0.0,0.0,0.0,0.0
cadiz,12961,2.967509025270758,262.4182306033295,234.94484183980404,86840.58717471601,43420.29358735797,29,0,199,49,0.0,0.0,0.0,0.0060436770210999646,0.8231046931407943,0.9872495446265938,0.0,0.0,0.0,0.0,0.0,0.0
cadiz,1618,3.0451807228915664,131.7760043734049,124.73075112753763,23023.039894839538,17698.308341061223,71,18,1032,196,9.0,0.01355421686746988,0.00677710843373494,0.007445683611900693,0.8419847328244274,0.4684512428298279,2.0,0.0015060240963855422,0.0,0.0,0.0,0.0
caen,1931,2.7515322960867516,131.8484199741794,109.9462071951903,27630.789743142803,16780.18724132386,1057,108,4586,587,21.0,0.016973125884016973,0.0033003300330033004,0.007857386695273689,0.902158273381295,0.6330267892842862,4.0,0.0006286342920006286,0.0,0.0,0.0,0.0
cafuba,1373,2.9577142857142857,130.1321207577387,112.7315971821325,38465.101501313235,20720.349465430118,234,2,1119,394,1.0,0.001142857142857143,0.0005714285714285715,0.00628040183274184,0.7740274599542334,0.7986250358063592,0.0,0.0,0.0,0.0,0.0,0.0
cafunfo,3336,3.102803738317757,104.43234725272099,99.55233102595832,39464.721807264694,19732.360903632354,15,0,243,63,0.0,0.0,0.0,0.0052924405631308395,0.8037383177570093,1.0235478806907379,0.0,0.0,0.0,0.0,0.0,0.0
cagayan de oro,13005,2.5614920460778934,446.5469865820205,325.6388173132957,96479.42415106091,49706.53860678323,2468,11,5691,943,1.0,0.0012068019747668679,0.00010970927043335162,0.008983666919850305,0.8961994727592267,0.734768994121848,0.0,0.0,0.0,1.0,0.0,0.00010970927043335162
cagliari,2653,2.9073987173470983,176.4974565692434,153.50005608086866,32847.694661615984,21866.789779175717,833,72,4377,1080,28.0,0.011262318160488035,0.004379790395745347,0.008071484582402045,0.8242366714127511,0.600933765925457,2.0,0.00031284217112466763,1.0,0.0,0.00015642108556233381,0.0
caguas,905,2.5931709899417683,121.96484499353556,88.42289847466753,31811.930880659253,17818.78441266135,1039,6,2197,525,11.0,0.0015881418740074113,0.002911593435680254,0.00684473430785054,0.8579003181336161,0.6819206791351639,0.0,0.0,0.0,0.0,0.0,0.0
caico,1427,3.115028901734104,310.77924529809087,281.4977325908141,68854.30227782909,35277.32261481705,163,2,1038,527,0.0,0.0011560693641618498,0.0,0.00880960408167593,0.6950231481481481,0.9753694581280788,0.0,0.0,0.0,0.0,0.0,0.0
caijiapo,10377,2.877551020408163,23.620020891526245,18.6790981540131,20476.563426291035,11934.08496938258,41,1,96,57,1.0,0.00510204081632653,0.00510204081632653,0.0019792066967953092,0.7025641025641025,0.7220779220779221,0.0,0.0,0.0,0.0,0.0,0.0
