city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,7way_int_count,6way_int_prop,7way_int_prop
bamenda,2883,2.579113924050633,156.8206031073665,119.05914027627739,53134.90624035353,26699.569605848003,837,0,2429,209.0,1.0,0.0,0.00028768699654775604,0.005873525507056043,0.9395857307249712,0.7551461062329063,0.0,0.0,0.0,0.0
banankoro,1538,2.777479892761394,117.1036165113934,90.10385506372629,47711.02478199508,23855.51239099761,86,0,198,89.0,0.0,0.0,0.0,0.004908870310225865,0.7613941018766756,0.8879892037786775,0.0,0.0,0.0,0.0
bancheng,11617,2.9572271386430677,45.2581529789011,37.11435554021978,22657.543066645063,12674.831508928435,122,0,364,175.0,12.0,0.0,0.017699115044247787,0.0035707104230158996,0.7168141592920354,0.8615840118430792,4.0,1.0,0.0058997050147492625,0.0014749262536873156
banda,7705,2.125,14.695335208716063,8.266126054902786,39581.034892151496,19790.51744607576,7,0,9,0.0,0.0,0.0,0.0,0.0007425442638757273,1.0,0.7037037037037037,0.0,0.0,0.0,0.0
banda,7866,2.4415584415584415,48.65273683006042,32.22453997835171,35147.230774412776,17573.615387206417,78,0,127,25.0,1.0,0.0,0.004329004329004329,0.0027685103923168588,0.8874458874458875,0.6958424507658644,0.0,0.0,0.0,0.0
bandar abbas,5921,2.830421616585139,664.9172169682937,569.1214334381541,92452.03550067931,53390.1412385772,2474,22,12652,1991.0,32.0,0.0012811553692056836,0.0018634987188446308,0.012453932534043493,0.8819825072886297,0.7910190989940225,1.0,0.0,5.8234334963894714e-05,0.0
bandar e anzali,5597,2.53813882532418,387.20700907646113,278.3696461133216,57611.05544752415,32721.720511007145,1474,4,3244,514.0,8.0,0.0007627765064836003,0.0015255530129672007,0.011833332814703612,0.900381679389313,0.6543198090692124,0.0,0.0,0.0,0.0
bandar e mahshahr,5749,2.84853228962818,302.52023972500825,252.55407879978182,64102.37807409643,38465.201728714084,422,6,1672,447.0,8.0,0.0023483365949119373,0.0031311154598825833,0.007864777152570562,0.8214986269125147,0.7406243864127233,0.0,0.0,0.0,0.0
bandar e torkaman,5834,2.795298726738492,209.7013157602155,169.65062371982174,56696.11045536616,31149.882312305544,195,0,647,177.0,2.0,0.0,0.0019588638589618022,0.006732009888762066,0.8246816846229187,0.7668139420716741,0.0,0.0,0.0,0.0
bandar ganaveh,5814,3.0281040268456376,325.96508133347515,300.9434328921891,57477.80960160513,32785.76545583238,183,3,1765,430.0,3.0,0.0012583892617449664,0.0012583892617449664,0.009942274545110189,0.8181436371272575,0.8164809754046668,0.0,0.0,0.0,0.0
bandar seri begawan,12715,2.5047021943573666,222.7517891960041,156.88057044734248,52591.65995473755,32575.778182355873,283,4,577,90.0,3.0,0.0041797283176593526,0.003134796238244514,0.006837957575382003,0.9024134312696747,0.4797475013150973,0.0,0.0,0.0,0.0
banda aceh,10340,2.5368790767686904,357.3728318859621,263.74850180645484,64091.16237393703,33516.56392840628,4177,6,10785,976.0,0.0,0.0003763171098845961,0.0,0.01066257366504918,0.9387627054837495,0.717517492391202,0.0,0.0,0.0,0.0
bandikui,7031,2.767195767195767,233.8457628258107,193.01555026892314,85238.1712517933,42619.085625896645,66,0,268,44.0,0.0,0.0,0.0,0.005486878927400521,0.8835978835978836,0.8695073235685752,0.0,0.0,0.0,0.0
bandipora,6412,2.2844827586206895,37.87600296169087,23.509243217601227,40145.3090683103,20072.65453415514,44,0,67,5.0,0.0,0.0,0.0,0.001886945391165976,0.9568965517241379,0.6211453744493393,0.0,0.0,0.0,0.0
bandrma,3546,3.161509433962264,315.790201016341,298.9877789999998,62290.861959695765,34103.03358131063,141,4,1811,676.0,16.0,0.0015094339622641509,0.0060377358490566035,0.009259885935467114,0.7377173091458806,0.9822205409494987,2.0,0.0,0.0007547169811320754,0.0
bandundu,3319,3.333226529958347,220.80266317461954,201.7716101807161,60154.16448338435,30077.08224169215,269,0,1277,1572.0,3.0,0.0,0.0009612303748798462,0.007341226166830373,0.49535405318808073,1.1582491582491583,0.0,0.0,0.0,0.0
baneh,5402,2.8541748333986674,372.231581395074,315.0325300791708,71666.43406785303,40119.23453269563,392,3,1754,389.0,13.0,0.0011760094080752645,0.005096040768326146,0.00927813268948887,0.8422291993720565,0.7858966804164211,0.0,0.0,0.0,0.0
baneshwar,9689,2.406779661016949,4.770031248933928,3.233919490802663,6778.3722200062675,3403.81733195537,19,0,37,3.0,0.0,0.0,0.0,0.0014013769787680462,0.9491525423728814,0.6106194690265486,0.0,0.0,0.0,0.0
banfora,1653,3.0984802431610943,199.86396008153704,184.5552312242278,57179.15785535403,28619.809414745494,126,0,1122,381.0,15.0,0.0,0.00911854103343465,0.006983413382849543,0.7586626139817629,1.0246575342465754,1.0,0.0,0.0006079027355623101,0.0
bangaon,9773,2.4672131147540983,28.009477476537914,19.51479988119445,27725.78095847211,14128.251350505252,37,0,76,9.0,0.0,0.0,0.0,0.0019825155131838906,0.9262295081967213,0.6359832635983264,0.0,0.0,0.0,0.0
