city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,7way_int_count,7way_int_prop
santiago de los caballeros,797,2.843054678177862,214.52649611618943,179.2614540789805,54289.17256972693,29180.256243874464,2342,6,9459,2428,10.0,2.0,0.0004211412929037692,0.0007019021548396153,0.00014038043096792306,0.007351768754985589,0.8286637174355733,0.8323559363697018,0.0,0.0
santos,1320,3.14673416881069,150.3351492441188,137.6460591303111,33142.869072935915,20843.790882774294,1017,22,7214,3771,22.0,3.0,0.0018258776661963648,0.0018258776661963648,0.0002489833181176861,0.00721246677677805,0.684376818824312,0.7709260260301883,0.0,0.0
santo angelo,1133,3.2532467532467533,229.19008148338946,207.114413461721,61445.98437022128,35056.61088919178,178,5,842,818,4.0,1.0,0.0027056277056277055,0.0021645021645021645,0.0005411255411255411,0.006537713591534044,0.5534454693434617,0.8916055419722901,0.0,0.0
santo antonio de jesus,1403,2.7864077669902914,730.0653238903573,616.2840649294176,165275.18923616223,89291.61385365087,305,0,1461,190,1.0,0.0,0.0,0.000510986203372509,0.0,0.008176191384410812,0.9024016351558508,0.7654131491430033,0.0,0.0
santo antonio do descoberto,1207,3.1481746599856835,186.48483603596003,171.13354316256317,59755.20318894723,31195.250917784142,115,2,843,435,2.0,0.0,0.0014316392269148174,0.0014316392269148174,0.0,0.00597798801258068,0.6867383512544802,0.9888689407540395,0.0,0.0
santo domingo tehuantepec,227,2.955579058699101,463.02632399634757,384.91664797581086,107584.94282501149,54431.03748017802,319,0,1030,533,6.0,3.0,0.0,0.0031729243786356425,0.0015864621893178213,0.008506659902724919,0.713379164463247,0.9361927455652634,0.0,0.0
santo tome,1061,3.341692789968652,242.16218031980785,230.01611484922188,67147.61962771892,37998.340302356504,64,2,644,566,0.0,0.0,0.001567398119122257,0.0,0.0,0.006372967303121656,0.5557299843014128,0.9300039323633503,0.0,0.0
sanya,11893,2.8730614589316485,43.314811368252954,36.12470195675088,23372.912324156823,14874.361555357482,289,5,1092,348,7.0,0.0,0.002871912693854107,0.00402067777139575,0.0,0.0029120450788458698,0.7955069124423964,0.659359676954139,0.0,0.0
san andres,419,2.6323529411764706,170.4772180008907,130.36493141244583,40703.39377870179,22771.33752677678,112,1,314,48,1.0,0.0,0.0021008403361344537,0.0021008403361344537,0.0,0.0074864824167849954,0.8968421052631579,0.6761904761904762,0.0,0.0
san andres tuxtla,236,2.7665450755601877,347.66273791473253,273.02123295336213,66396.14904639103,35034.30491371629,412,4,1128,372,2.0,0.0,0.0020844189682126106,0.0010422094841063053,0.0,0.009923494665327841,0.804177545691906,0.792156862745098,1.0,0.0005211047420531526
san angelo,248,3.3565862708719854,85.07396124957603,81.22274667723902,36802.60379126745,19869.302957597003,122,1,1374,1190,8.0,0.0,0.00037105751391465676,0.002968460111317254,0.0,0.004281678196317808,0.5553080920564217,1.0605610254504922,0.0,0.0
san carlos,12779,2.4573863636363638,117.53469335116726,81.80681781544313,69068.81778584876,35028.7821848198,107,0,222,23,0.0,0.0,0.0,0.0,0.0,0.0033553748095217118,0.9346590909090909,0.6409155937052933,0.0,0.0
san carlos,808,3.023378141437756,206.5778725114934,181.34422239173765,53349.82786715861,31171.717180554406,209,1,1042,459,0.0,0.0,0.0005844535359438924,0.0,0.0,0.006627093121464646,0.7315789473684211,0.8061493411420205,0.0,0.0
san carlos de bariloche,1008,3.2905325443786984,445.92476951238945,419.01096685542865,133804.4465066462,73511.06079887069,102,2,898,679,9.0,0.0,0.001183431952662722,0.0053254437869822485,0.0,0.00606609079866849,0.5924170616113744,0.9439335508751112,0.0,0.0
san cristobal,254,2.9161220043572986,141.89517838742012,118.96730824130466,36285.26416595613,20182.508923746907,445,11,1633,660,5.0,0.0,0.0039941902687000725,0.0018155410312273058,0.0,0.007030601543322746,0.7575647101713452,0.8241196861886517,0.0,0.0
san cristobal,697,2.5865384615384617,469.4822550960695,333.9389314477713,115154.94899264908,63933.36346333627,1171,7,2222,640,16.0,0.0,0.0017258382642998027,0.0039447731755424065,0.0,0.007343306055926535,0.8379846875771796,0.6529099221549487,0.0,0.0
san cristobal,813,2.8946793002915454,220.91820024270893,189.27794780269997,54351.50801699756,29091.19301962914,393,6,1848,491,6.0,0.0,0.002186588921282799,0.002186588921282799,0.0,0.007593989015632513,0.8184806428049671,0.8640102357887041,0.0,0.0
san felipe,925,2.936950904392765,421.72142616634335,363.09451989308945,74707.73640652468,44629.23156545662,269,10,1233,420,3.0,0.0,0.00516795865633075,0.0015503875968992248,0.0,0.009449444038663643,0.7802597402597402,0.7498049414824447,0.0,0.0
san felix,960,3.0024844720496895,262.1926318478572,228.64500317664064,92114.60588157341,47956.78335576668,103,0,495,206,1.0,0.0,0.0,0.0012422360248447205,0.0,0.005467268934673641,0.7428571428571429,0.930841121495327,0.0,0.0
san fernando,12766,2.35929648241206,200.49673299950075,130.97776527605575,64927.32667808107,32705.768874414614,552,7,943,89,1.0,0.0,0.0043969849246231155,0.000628140703517588,0.0,0.006130317063310115,0.943217665615142,0.6524486571879937,0.0,0.0
