city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
jombang,12576,2.6251624642578633,222.62305485609653,170.73361567726457,64657.382167523516,32881.05040231844,2690,4,7789,1058.0,0.00034659041677497616,0.006770557878540261,0.9082950507064228,0.7791841865707226,0.0,0.0,0.0,0.0
jonchon,11983,2.462686567164179,142.11605470188152,98.98630675752942,67000.82610271651,33500.413051358235,61,0,127,12.0,0.0,0.004242217983521836,0.9353233830845771,0.7153652392947103,1.0,0.004975124378109453,0.0,0.0
jongju,11964,2.4087301587301586,94.14236797794702,63.882321127892624,41155.47334159178,20577.7366707959,81,0,158,13.0,0.0,0.004574962226606518,0.9484126984126984,0.6953907815631263,0.0,0.0,0.0,0.0
jongphyong,12228,2.401015228426396,155.05779834207172,99.17402330508139,66478.42260493117,33239.2113024656,71,0,102,24.0,0.0,0.004664906063236522,0.8781725888324873,0.6735218508997429,0.0,0.0,0.0,0.0
jorhat,10062,2.348155156102176,55.82999273630292,36.12839643484503,27423.313295186577,13731.807894536354,373,0,628,55.0,0.0,0.004065742338160491,0.9470198675496688,0.6529160739687055,1.0,0.000946073793755913,0.0,0.0
jos,2765,2.4976495025691485,166.0288049101714,118.99910844988344,44050.22322918274,23164.859836114578,2591,0,5972,582.0,0.0,0.007167269997953041,0.9361539302503553,0.6892120947017333,1.0,0.00010932546190007652,1.0,0.00010932546190007652
jouberton,3605,3.008703220191471,835.6052847198468,791.606921164102,272991.57963368547,138342.53822108853,121,0,1915,262.0,0.0,0.006040118212840984,0.8859878154917319,0.9533870616423438,0.0,0.0,0.0,0.0
jowai,9996,2.375,3.476775358792649,2.6075815190944867,12009.871189150952,6004.935594575477,2,1,5,0.0,0.125,0.0005789862862031982,1.0,1.2222222222222223,0.0,0.0,0.0,0.0
joypurhat,9678,2.4029850746268657,16.300581167640843,11.191443786738489,14129.336943927909,7064.668471963956,42,0,88,4.0,0.0,0.002307338445155563,0.9701492537313433,0.688212927756654,0.0,0.0,0.0,0.0
juancheng,11181,3.504424778761062,15.01505927380659,13.885607912502556,15556.430890031044,11412.263435261744,17,3,57,147.0,0.01327433628318584,0.0013156951168348328,0.33183856502242154,0.6870748299319728,2.0,0.008849557522123894,0.0,0.0
juazeiro do norte,1398,3.3345296077928737,341.0589521180697,323.22351857998046,88684.00947254409,49342.97921032994,204,3,1979,1714.0,0.0007690335811330429,0.006912005670842614,0.5600307850179579,0.9808753690155307,1.0,0.0002563445270443476,0.0,0.0
juba,4322,3.2180006228589226,257.81683626367794,232.04318181315142,65999.1891031819,33653.88688531467,963,9,4629,4029.0,0.0009342883836810962,0.007660833862735178,0.5810473815461347,1.0712986540560203,3.0,0.0003114294612270321,0.0,0.0
jubail,5803,3.102635228848821,113.9725479348066,109.49373768309205,34756.809184890364,23747.42367994285,85,9,1680,377.0,0.004160887656033287,0.004799364742503339,0.819405756731662,0.7120613525447362,12.0,0.005547850208044383,0.0,0.0
juchitan,232,2.768472906403941,430.8795505086332,338.956402749497,82824.82856528828,41867.612730496534,563,0,1574,490.0,0.0,0.010291476451791551,0.8097764304660856,0.847714773373791,11.0,0.004168245547555892,1.0,0.00037893141341417203
juigalpa,384,3.216508795669824,276.6025910381582,251.8992473189181,81821.52125497625,42913.54229869977,66,3,375,295.0,0.0040595399188092015,0.006445578160685629,0.5991847826086957,1.025221540558964,0.0,0.0,0.0,0.0
juiz de fora,1362,2.7987493829192034,157.62881013605485,131.4308344511091,46946.332093922545,26341.495692000375,1010,27,4226,804.0,0.004442981734408425,0.005984049348569261,0.8654545454545455,0.7070690367920628,10.0,0.001645548790521639,0.0,0.0
juliaca,788,3.400793021411578,381.47712304629215,360.0587405628048,89701.57803570679,50324.18798957574,354,7,2748,3155.0,0.0011102299762093576,0.007580393013501025,0.4925373134328358,1.011992693193551,36.0,0.0057097541633624104,5.0,0.0007930214115781126
junagadh,6517,2.749851895734597,668.6777240526922,521.1170296157088,114971.96953928756,57490.88527020989,1490,0,3978,1277.0,0.0,0.01163102152471431,0.8098341232227488,0.8694718127268687,7.0,0.0010367298578199053,0.0,0.0
jundiai,1302,2.8767264481550194,165.9845011061316,144.20566479319555,42662.81066028973,25668.80009986299,1273,22,7060,1324.0,0.0022675736961451248,0.006466391123090227,0.8608471074380165,0.6433479721002325,21.0,0.0021645021645021645,2.0,0.00020614306328592042
jungar,10291,2.825352112676056,30.493366642121426,25.1677645806805,19339.653998353733,11577.093197431033,62,0,231,62.0,0.0,0.0026339398087326382,0.8253521126760563,0.7333333333333333,0.0,0.0,0.0,0.0
