city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,8way_int_count,7way_int_prop,8way_int_prop
mons,2119,2.80593399939449,83.15121159437352,71.14299847584002,24202.091186437625,14609.426479320971,477,45,2442,320,19.0,0.013623978201634877,0.005752346351801393,0.005691613679159176,0.8959484346224678,0.6304715097527261,0.0,0.0,0.0,0.0,0.0,0.0
montbeliard,2331,2.7286271727562967,123.8863811454748,103.1873795422401,29388.769573234207,16790.76980290808,471,50,2085,202,8.0,0.0177367860943597,0.002837885775097552,0.007378243082340292,0.9230769230769231,0.6356407012470631,3.0,0.001064207165661582,0.0,0.0,0.0,0.0
montego bay,557,2.5772921108742004,147.41273286967223,109.85234570991567,42869.6314920098,22817.66654063229,478,8,1222,166,1.0,0.0042643923240938165,0.0005330490405117271,0.006460464859856232,0.9100642398286938,0.6882873224336639,1.0,0.0005330490405117271,0.0,0.0,0.0,0.0
montelibano,581,3.0725319006044325,370.2309575536175,315.0319833582494,78819.12920077171,40417.71133009125,222,0,718,546,3.0,0.0,0.0020147750167897917,0.009160116824278917,0.6312961719274681,1.0047090480995626,0.0,0.0,0.0,0.0,0.0,0.0
montepuez,5143,3.1504024144869214,606.1858681073278,538.4930800188837,161676.398209163,81751.11715640832,222,0,1023,743,0.0,0.0,0.0,0.007415016322621714,0.6262575452716298,1.0277008310249307,0.0,0.0,0.0,0.0,0.0,0.0
monterey,4,2.989769820971867,98.59698334947886,84.04339136073591,31912.47244442247,17790.42907696245,404,28,1514,776,13.0,0.010230179028132993,0.0047497259773474606,0.005542136332009895,0.7080103359173127,0.8734527988176611,2.0,0.0007307270734380709,0.0,0.0,0.0,0.0
monteria,563,3.2144642069675142,305.7174292972113,282.8886105285823,62785.65320997258,34333.71754606668,508,9,3816,2457,12.0,0.0013229457592238718,0.0017639276789651625,0.008904291499661236,0.636443921106859,0.9870426268129279,1.0,0.00014699397324709687,0.0,0.0,0.0,0.0
montero,973,3.4106602059357964,185.49284541705518,178.63938474446863,60213.93595799864,33409.8334173447,61,0,794,792,4.0,0.0,0.0024227740763173833,0.0055520434088951985,0.5178679588128408,1.0012132241431604,0.0,0.0,0.0,0.0,0.0,0.0
montes claros,1344,3.2482046113140983,230.10264833428968,215.89699157684962,61355.39663116734,33333.786695175615,490,10,4495,2926,14.0,0.0012599218848431397,0.0017638906387803957,0.006902985563521121,0.628863378327236,0.977411824089848,2.0,0.00025198437696862794,0.0,0.0,0.0,0.0
montevideo,1138,3.282706291495416,107.77344584272987,101.22458201377866,33115.24412750543,19275.9861717973,961,24,8530,6187,109.0,0.0015175466329434082,0.006892190957951312,0.005591073000478348,0.6010385662719271,0.8819077176425879,4.0,0.00025292443882390134,0.0,0.0,0.0,0.0
montgomery,482,2.8655211587617155,76.34825514921889,63.153732781056526,28957.53143183436,15878.15632683223,1217,32,4339,1397,49.0,0.004544163589889236,0.006958250497017893,0.0048083828863807855,0.7925820256776034,0.8050660007135212,8.0,0.001136040897472309,0.0,0.0,0.0,0.0
montpellier,2130,2.7719796473790086,174.097904243512,147.21377632518482,33144.69428196392,20456.706110902705,1305,192,6148,749,49.0,0.022719204827831026,0.005798130398769376,0.008510554108744024,0.902409492674658,0.591715617997941,5.0,0.0005916459590580997,2.0,1.0,0.00023665838362323986,0.00011832919181161993
montreux,2342,2.7068273092369477,147.8327955168043,121.11602524268305,59157.038502965996,33088.46801567018,225,26,887,103,4.0,0.020883534136546186,0.00321285140562249,0.004467804174154966,0.9122231337161608,0.6905055487053021,0.0,0.0,0.0,0.0,0.0,0.0
monywa,10121,3.246959775491113,137.4256209744029,125.46997761554465,51009.26333362839,25641.874899949544,186,1,1053,895,3.0,0.0004677268475210477,0.001403180542563143,0.0053594217080699235,0.5797847449695835,1.1077535722651675,0.0,0.0,0.0,0.0,0.0,0.0
monze,3736,3.009259259259259,164.96591664529151,155.29198943461083,78981.72985423113,39490.86492711552,19,0,265,39,1.0,0.0,0.0030864197530864196,0.004177318398818389,0.8765432098765432,0.9906687402799378,0.0,0.0,0.0,0.0,0.0,0.0
mopti,1676,3.240348692403487,467.57112731812384,423.9001004826826,90005.6689650494,45157.99734973078,75,0,386,341,1.0,0.0,0.0012453300124533001,0.010354115655239776,0.5740971357409713,1.1005621486570893,0.0,0.0,0.0,0.0,0.0,0.0
mora,3127,3.2355371900826446,196.49159953337065,182.28249626132938,82950.70528689581,41597.761632290276,35,0,267,181,0.0,0.0,0.0,0.004723609920896416,0.6239669421487604,1.0882658359293873,1.0,0.002066115702479339,0.0,0.0,0.0,0.0
moradabad,7251,2.7088607594936707,25.38026941397494,20.11145399132698,22246.181223178613,12443.265131405451,164,1,527,97,1.0,0.0012658227848101266,0.0012658227848101266,0.0020396792277549316,0.8757921419518377,0.7952956134774316,0.0,0.0,0.0,0.0,0.0,0.0
morales,336,2.720508166969147,198.48137055829588,152.373175582866,64600.039663942065,32914.91313674921,128,0,321,102,0.0,0.0,0.0,0.0060301350252294356,0.8148820326678766,0.8258887876025525,0.0,0.0,0.0,0.0,0.0,0.0
moran,10095,2.3658536585365852,45.78025743369807,29.03138276283292,61091.52371175558,31053.87302506364,30,0,44,8,0.0,0.0,0.0,0.001474220539149778,0.9024390243902439,0.4779874213836478,0.0,0.0,0.0,0.0,0.0,0.0
