city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
doba,3284,2.9561855670103094,107.67358333997267,87.69291839028702,45125.02860549561,22670.82920993079,72,0,189,127.0,0.0,0.004749432953815692,0.6726804123711341,0.9429312581063554,0.0,0.0,0.0,0.0
dobhi,8957,2.6203007518796992,164.35296342037864,125.42726155765739,133485.50774381202,77600.79573177233,63,0,179,23.0,0.0,0.0021179288417153062,0.9097744360902256,0.650853889943074,1.0,0.0037593984962406013,0.0,0.0
doddaballapura,8082,2.7598475222363406,703.0548933301186,578.434616812264,191514.80704234642,97972.70805000905,279,2,1112,180.0,0.0012706480304955528,0.007176027970679878,0.8848600508905853,0.8566422427524689,1.0,0.0006353240152477764,0.0,0.0
dodoma,4679,3.0247791952894993,169.33493365712545,159.65509078614647,54902.738346647515,27834.866725328407,233,6,3276,551.0,0.0014720314033366045,0.006083554677236471,0.8621621621621621,0.9593116164720344,8.0,0.001962708537782139,2.0,0.0004906771344455348
dogonbadan,5813,2.835729690869878,424.64371826454,353.6662455855281,87465.11631238571,50750.61290992822,465,1,1854,450.0,0.0003594536304816679,0.008367262854897816,0.8338727076591155,0.7007378081698759,12.0,0.004313443565780014,0.0,0.0
dogondoutchi,2201,3.1891472868217052,163.6574018703866,149.70211954035364,54680.26646718595,27424.553176724487,55,0,360,228.0,0.0,0.005967550348615502,0.6434108527131783,1.0840466926070038,2.0,0.0031007751937984496,0.0,0.0
dogubayazt,4957,2.817575083426029,299.35004284214085,249.06989104106938,100287.69094571925,52644.652858159665,151,0,613,132.0,0.0,0.005686238327920573,0.8498331479421579,0.7992191857222533,3.0,0.0033370411568409346,0.0,0.0
dohrighat,8516,2.3870967741935485,20.315520378587195,13.106787341023997,29774.405695997644,14887.20284799883,11,0,17,3.0,0.0,0.0013646297821029592,0.9032258064516129,0.7017543859649122,0.0,0.0,0.0,0.0
doka,2640,2.88,161.37023175492075,131.51673888026042,48631.213620615395,25938.097148965455,74,0,226,100.0,0.0,0.006221359679091072,0.75,0.8716981132075472,0.0,0.0,0.0,0.0
doka ashafa,2525,3.248641304347826,292.1191563065215,263.54228232001395,78330.45866004574,39165.2293300229,72,0,337,327.0,0.0,0.007458635154284457,0.5557065217391305,1.1226993865030674,0.0,0.0,0.0,0.0
dolatabad,5815,2.490295188030732,938.3873882351052,654.9359612186784,116002.9964358635,64052.88044043909,1494,3,2988,452.0,0.000606550748079256,0.014650198114161067,0.906736799514465,0.6312114158485983,9.0,0.001819652244237768,0.0,0.0
dolo,5534,3.0799180327868854,426.0869610117482,389.4155422361469,144560.05647701217,72280.02823850616,42,0,324,121.0,0.0,0.005894947351234659,0.75,1.030895983522142,1.0,0.0020491803278688526,0.0,0.0
dolores hidalgo,135,3.087220326128176,314.3540038912137,283.5980945230176,62991.061271439365,35015.0321624426,258,4,1637,726.0,0.0015168752370117557,0.008977687138279778,0.7197113558678314,0.8850028511689793,12.0,0.004550625711035267,0.0,0.0
doma,2721,2.6,7.6369892632867895,6.109591410629432,11838.371479501713,5937.91494678645,6,0,24,0.0,0.0,0.0012861398877765779,1.0,0.6727272727272727,0.0,0.0,0.0,0.0
dompu,12786,2.716549295774648,224.3717513812796,181.3144962746608,72020.27947350574,36234.19902676913,109,0,402,57.0,0.0,0.006192264694895507,0.8996478873239436,0.8099027409372237,0.0,0.0,0.0,0.0
doncaster,1867,2.466,157.82124568012244,111.91279888117128,30607.026105303194,16552.722116933066,1309,15,2953,217.0,0.0033333333333333335,0.009534458717136008,0.9502787068004459,0.6250976017847184,5.0,0.0011111111111111111,1.0,0.00022222222222222223
dondaicha,7050,2.75,55.825807355743294,45.21890395815207,32101.72949138947,16050.864745694738,19,0,68,13.0,0.0,0.0034780560574293813,0.87,0.8871794871794871,0.0,0.0,0.0,0.0
dondo,4515,2.7194899817850637,183.42083736863628,148.67444923322978,82038.0415615736,43255.719454087746,104,0,391,54.0,0.0,0.004240383461043154,0.9016393442622951,0.7840805123513266,0.0,0.0,0.0,0.0
donetsk,4083,2.991638160395287,49.59661285114634,42.99409911070012,22925.49570723169,12088.127283167969,1401,15,6416,2658.0,0.0014253135689851768,0.0041029194753935795,0.7438386145208868,0.9112930090896112,31.0,0.002945648042569365,3.0,0.00028506271379703536
donga,2876,2.740740740740741,18.927032467858677,14.020024050265686,31206.77827181178,15644.651819188834,7,0,13,7.0,0.0,0.0012098084819403819,0.7407407407407407,0.8775510204081632,0.0,0.0,0.0,0.0
