city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
mojokerto,12601,2.682893331298642,326.91182829264955,259.5888445781782,83939.44597376132,43170.03382987604,2699,9,9149,1248,0.0,1.0,0.0006867083778422096,0.0,7.630093087135663e-05,0.00757265629165221,0.9046346491562953,0.796135782198633
mokama,9125,2.6780821917808217,39.00982698341182,29.658156131224054,39108.25759418063,19721.192522601017,35,0,88,23,0.0,0.0,0.0,0.0,0.0,0.0019780663333977145,0.8424657534246576,0.7700348432055749
mokokchung,10080,2.517948717948718,68.79462151748847,49.39101032024813,45611.843053877135,22941.43317240371,55,0,126,13,0.0,1.0,0.0,0.0,0.005128205128205128,0.0029987063580771247,0.9282051282051282,0.7402597402597403
mokolo,3108,3.1709401709401708,405.89056716331436,373.80092830638563,188918.64745475806,94459.32372737887,37,0,278,152,1.0,0.0,0.0,0.002136752136752137,0.0,0.004296987858337458,0.6730769230769231,1.0494092373791621
mokopane,3776,3.119298245614035,211.40634479033466,197.10065228572554,82812.112773431,41562.62599204502,135,0,1354,504,2.0,0.0,0.0,0.0010025062656641604,0.0,0.005086453027072863,0.7463659147869675,1.0085319949811795
mokpo si,12604,3.097303634232122,127.00821182745501,115.98991443562421,37743.6874608666,20527.634600644957,296,5,2209,878,21.0,3.0,0.0014654161781946073,0.00615474794841735,0.0008792497069167644,0.006187182025515231,0.7352509539184033,0.9604934645322367
molfetta,3123,3.27027027027027,307.68188986838373,295.2082997385844,54231.95779631383,35125.67360167582,45,10,660,391,3.0,1.0,0.009009009009009009,0.002702702702702703,0.0009009009009009009,0.008759458775296039,0.6409090909090909,0.6947608200455581
moma,5106,3.1770573566084788,188.68359062891233,155.27577283676078,58315.19514949525,29157.59757474761,71,0,118,211,1.0,0.0,0.0,0.0024937655860349127,0.0,0.0064711638242899916,0.4713216957605985,1.096612296110414
mombasa,5329,2.5996638184619694,166.26432908472037,128.18586178488596,43642.960200578695,22798.349047983575,1635,9,5075,419,1.0,0.0,0.0012606807676145118,0.00014007564084605686,0.0,0.007292823209908079,0.94109396914446,0.72423710978604
monaco,2406,2.6957605985037407,137.17716419428487,114.08624503439901,36532.50667102742,22502.950980265367,135,27,588,51,1.0,0.0,0.03366583541147132,0.0012468827930174563,0.0,0.006095963338967697,0.9329032258064516,0.44983818770226536
monchengladbach,2272,2.765724037055095,102.48588377012831,83.04804428374122,29973.67535839341,16969.6898113753,778,61,2631,609,22.0,1.0,0.014870794734275963,0.005363237445148708,0.00024378352023403217,0.006039349269744983,0.8436030685473893,0.7066980314473196
monclova,188,3.2277122641509433,168.63709648589952,154.79612724601907,42928.61011820246,23416.5501651702,696,3,4468,3301,11.0,1.0,0.00035377358490566035,0.0012971698113207546,0.0001179245283018868,0.007201620020729206,0.6091777751563053,0.9645996813971326
moncton,1112,2.9963269054178143,96.90601230947931,85.56026706663393,35935.46170935781,19280.19258229922,255,8,1416,488,11.0,0.0,0.0036730945821854912,0.005050505050505051,0.0,0.005026195246537468,0.7700460829493088,0.8655132641291811
mongbwalu,4177,2.6605504587155964,141.1429849550999,111.36052023980359,125823.49564607833,62971.95728385281,46,0,154,18,0.0,0.0,0.0,0.0,0.0,0.0022413625213979433,0.9174311926605505,0.7749419953596288
mongo kamba,2986,3.358064516129032,718.6604371870123,668.1223806364418,204413.83831133498,102240.54979812929,218,0,1336,1546,0.0,0.0,0.0,0.0,0.0,0.007029113581704955,0.5012903225806452,1.1263922518159806
mongu,3499,2.936958234830575,262.7957863579254,240.01600976267576,86389.47162543105,43236.23507781693,110,2,1015,142,0.0,0.0,0.0015760441292356187,0.0,0.0,0.006078137605759229,0.8879242304656669,0.9402926057730329
monguno,3088,3.0172744721689058,271.0858997849179,240.38711266915942,85432.70830925624,42760.441515314524,59,0,338,121,3.0,0.0,0.0,0.005758157389635317,0.0,0.006339642206169206,0.761996161228407,0.9932497589199615
mongu arna,2800,2.7569444444444446,53.62248682794407,43.56827054770456,36137.513209954515,18084.704267700425,27,0,98,19,0.0,0.0,0.0,0.0,0.0,0.002965074022455247,0.8680555555555556,0.8869257950530035
mong cai,11441,2.881565906838454,170.11882185348222,140.5292745439816,47376.673442539475,25335.19246129356,351,0,1210,451,6.0,0.0,0.0,0.002973240832507433,0.0,0.006714723881154061,0.7735381565906838,0.8424708509054825
monrovia,1526,2.452167987051708,127.20960263907573,86.11761752898329,33753.93148544573,17131.734359912392,3792,2,6806,1124,14.0,1.0,0.0001703722633955192,0.0011926058437686344,8.51861316977596e-05,0.007425377954536895,0.9029564624691148,0.7049725169372364
