city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
feni,10013,2.186111111111111,80.93835892681031,45.7526556711275,45872.95379192847,24560.108526079137,313,1,365,41,0.001388888888888889,0.0032955212246259403,0.9429763560500696,0.5540823447313329,0.0,0.0,0.0,0.0
fenshui,11497,2.6451612903225805,10.542716173893874,6.801752370254112,19815.40030293582,9907.700151467905,11,0,11,7,0.0,0.0010640931813355177,0.7096774193548387,0.8771929824561403,2.0,0.06451612903225806,0.0,0.0
fenyang,10526,2.796208530805687,26.87965881657523,20.892246663120083,17145.483950435682,10581.148966305693,94,2,225,98,0.004739336492890996,0.0025403345990279544,0.7595238095238095,0.6395209580838324,3.0,0.0071090047393364926,0.0,0.0
fenyi,11944,2.992248062015504,14.183390897161253,11.544620497689392,17362.318696892682,10795.16407550122,24,2,56,46,0.015503875968992248,0.0013138652453971822,0.6299212598425197,0.751004016064257,0.0,0.0,1.0,0.007751937984496124
feodosia,3932,2.860860860860861,66.63606623554026,56.03032596381763,23175.648633645265,11967.818885830477,159,6,651,181,0.006006006006006006,0.005567937388694549,0.8157099697885196,0.8606764260474508,2.0,0.002002002002002002,0.0,0.0
fergana,6094,2.8438614900314794,55.17715254593617,47.071379873920364,27169.210876632966,14221.028859576725,700,1,3411,649,0.0002098635886673662,0.003879969100040098,0.8629303106633082,0.8419615667331724,4.0,0.0008394543546694648,0.0,0.0
ferizaj,3327,2.281297516472377,253.6861606222975,157.38056796841974,53517.17213243423,27150.986739405074,749,1,1142,81,0.0005068423720223011,0.009343533738098543,0.9589249492900609,0.5960903782685961,0.0,0.0,0.0,0.0
ferkessedougou,1637,3.2120109190172883,202.98294464916893,187.46832467598404,70961.12991766317,35496.774319793185,84,0,614,401,0.0,0.0057183490201244734,0.635122838944495,1.0807113543091655,0.0,0.0,0.0,0.0
fernandopolis,1172,3.3125,342.6214865853,324.63385853957175,75253.59402580942,45907.105358928755,126,0,1275,996,0.0,0.007463365069665875,0.58375,0.8089676746611053,3.0,0.00125,0.0,0.0
ferrara,2827,2.8138129496402877,234.58406797812694,199.14330950661136,41501.811940511674,24857.32407866939,525,47,2472,412,0.013525179856115108,0.009437221288812364,0.8742707117852976,0.602539775215297,19.0,0.005467625899280576,0.0,0.0
ferrol,1580,2.852075471698113,182.23127209027965,158.0254578352689,34770.791014220806,22496.094122683382,352,25,1940,330,0.009433962264150943,0.0081005738639105,0.8731428571428571,0.5435653002859867,2.0,0.0007547169811320754,1.0,0.0003773584905660377
fethiye,3635,3.073596792668958,271.3158670727886,248.8616043053098,70989.29516695859,37748.46802507458,289,2,2385,795,0.000572737686139748,0.00718746696932352,0.766189111747851,0.9346236559139784,21.0,0.006013745704467354,0.0,0.0
fez,1664,3.063676107203954,325.1989236272735,308.57118926959686,62197.88136620889,34308.68616092915,807,9,12357,2592,0.0005702337958563011,0.009478617808384954,0.8345378470901483,0.9020384871445328,18.0,0.0011404675917126021,0.0,0.0
fier,3272,2.6339370829361295,200.37331471350893,152.81091684538336,44631.56661889887,23125.18988163233,249,0,686,114,0.0,0.008664720840742574,0.8913250714966635,0.7300525561395127,0.0,0.0,0.0,0.0
filingue,2140,3.1254826254826256,380.28587864257986,336.2373212708525,108246.69123243373,54123.34561621681,60,0,274,183,0.0,0.0070262818070994494,0.6447876447876448,1.0484966052376334,1.0,0.0019305019305019305,0.0,0.0
firozabad,7355,2.793733681462141,21.314800708913033,17.085231899833687,22797.195734697776,13314.947070336797,76,0,237,67,0.0,0.0016008175320800493,0.8172323759791122,0.7174770039421814,3.0,0.007832898172323759,0.0,0.0
firozpur,6558,2.802066772655008,86.1665144778425,72.74152494075416,33634.01211872702,16955.61835713804,196,3,914,144,0.0023847376788553257,0.0050818857008283515,0.8844621513944223,0.8674650698602795,1.0,0.000794912559618442,0.0,0.0
firuzabad,5868,2.8525683789192797,216.1233956504513,185.99011366850047,55870.56031783466,30811.27736626354,209,0,1097,190,0.0,0.007014425045781879,0.8712474983322215,0.7998663548279319,2.0,0.00133422281521014,1.0,0.00066711140760507
fkih ben salah,1600,3.075019334880124,397.8711092874249,379.254556996714,68486.96012983788,35622.7011114706,121,0,2029,436,0.0,0.011169032579601591,0.831399845320959,0.9558738145926069,0.0,0.0,0.0,0.0
flensburg,2474,2.5560141509433962,96.26256736799344,70.4374092592452,31814.236300318735,17747.8701761526,455,32,1026,177,0.018867924528301886,0.005423894045457871,0.8900240384615384,0.6698766175142943,6.0,0.003537735849056604,0.0,0.0
