city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
thunder bay,773,3.1273221567739014,75.05828438235693,67.13414289568308,32500.12701580034,17088.606192731335,233,7,1225,730,12.0,0.0031717263253285004,0.005437245129134572,0.004392299965007273,0.6627272727272727,0.966325369738339,0.0,0.0,0.0,0.0
thung song,10797,2.5438441098317095,249.13722723842696,181.39132045171564,67182.89482918492,38375.45912113142,307,2,720,99,1.0,0.001771479185119575,0.0008857395925597874,0.006492097630728794,0.9112688553682342,0.6602934637616719,0.0,0.0,0.0,0.0
thuraiyur,8428,2.722560975609756,190.62962890103205,159.24548267952068,68779.64203206154,34389.82101603076,54,0,258,15,1.0,0.0,0.003048780487804878,0.0055431992161916275,0.9512195121951219,0.8433179723502304,0.0,0.0,0.0,0.0
tianchang,12038,3.1930693069306932,17.157132674138662,14.693979963494993,19046.40859985602,11429.193693554542,29,0,78,93,2.0,0.0,0.009900990099009901,0.0015011673731467493,0.5297029702970297,0.8045112781954887,0.0,0.0,0.0,0.0
tiandong county,11157,2.7115135834411386,210.4771517954525,151.93564127019727,64451.48022735148,38074.078674921264,215,0,351,207,0.0,0.0,0.0,0.0055280957312852895,0.7322121604139715,0.6800778715120052,0.0,0.0,0.0,0.0
tianjiaan,11738,2.665421558164354,17.924540878138963,13.218631533398103,11252.597999478176,6709.926807669138,492,4,1036,325,15.0,0.0021344717182497333,0.0080042689434365,0.0026713467064427643,0.8171122994652407,0.6688085676037483,2.0,0.0010672358591248667,0.0,0.0
tianjin,10922,3.15291602152916,29.087069239693168,26.011727700968695,14948.090577190173,10740.39364279381,1434,80,7277,4535,225.0,0.005898400058984001,0.0165892501658925,0.0027081939644929987,0.6460728324556849,0.6108082044434554,11.0,0.0008110300081103001,1.0,7.37300007373e-05
tianmen,11394,3.1748633879781423,10.348902270847274,8.878566429087552,13218.294843775764,8148.482364034711,26,1,73,81,2.0,0.00546448087431694,0.01092896174863388,0.001270040457659287,0.5439560439560439,0.766016713091922,0.0,0.0,0.0,0.0
tianshan,7125,2.8683729433272394,178.70492898076043,147.01502384157624,124669.73109891737,78900.89169073806,97,3,326,117,4.0,0.005484460694698354,0.007312614259597806,0.0022649291427683325,0.7775735294117647,0.6860572483841182,0.0,0.0,0.0,0.0
tianshui,10258,2.7066549912434326,74.19954394930782,55.942037951273235,38601.796266619705,25401.959305534827,281,7,634,207,12.0,0.006129597197898424,0.010507880910683012,0.002921016566353624,0.8061674008810573,0.5942604856512141,1.0,0.0008756567425569177,0.0,0.0
tiantai,12538,2.983546617915905,42.667936255441745,36.427653073658675,24370.147956458182,15370.42691838794,80,1,318,144,4.0,0.0018281535648994515,0.007312614259597806,0.0027759760013170006,0.7289377289377289,0.702851885924563,0.0,0.0,0.0,0.0
tianzhen,10445,2.3773584905660377,11.144788120383327,6.9392076975971655,18567.46618919866,10127.783307478032,20,3,21,8,1.0,0.05660377358490566,0.018867924528301886,0.0011004173156187467,0.82,0.6842105263157895,0.0,0.0,0.0,0.0
tiaret,2024,3.0477120535714284,226.02433121458907,207.6094024437576,46745.40097505237,26595.308134897892,292,2,2548,729,11.0,0.0005580357142857143,0.0030691964285714285,0.008498654351667538,0.7928531546621999,0.8980304511803324,2.0,0.0005580357142857143,0.0,0.0
tibiri,2509,3.273529411764706,190.3086058575916,177.99451959621803,82254.17586869495,41127.08793434742,22,0,183,133,2.0,0.0,0.0058823529411764705,0.004627329952497189,0.6029411764705882,1.1303703703703705,0.0,0.0,0.0,0.0
tieli,11076,2.627906976744186,3.5274438562413715,2.4610073415637475,5704.028805796008,2866.678889377756,13,1,18,11,0.0,0.023255813953488372,0.0,0.0012304984242609194,0.7380952380952381,0.810126582278481,0.0,0.0,0.0,0.0
tieling,11340,2.877551020408163,16.178824033222266,12.641180294179497,12693.018661439435,7883.800719191396,75,0,165,98,5.0,0.0,0.014577259475218658,0.0020521604502049934,0.6997084548104956,0.7195301027900147,0.0,0.0,0.0,0.0
tierralta,546,3.1133217993079585,438.09182316059776,368.3609447336514,90803.20994953715,45787.02061437404,184,0,474,497,1.0,0.0,0.0008650519031141869,0.0095680351611056,0.5692041522491349,1.0381447767663632,0.0,0.0,0.0,0.0
tierra blanca,223,3.2041547277936964,211.12818597123842,184.35906783591665,55980.54065931666,31384.195770347265,177,2,583,627,7.0,0.0014326647564469914,0.00501432664756447,0.006727213515877909,0.5451936872309899,0.9105282069708948,0.0,0.0,0.0,0.0
tiflet,1613,3.063561988672121,804.8568394987924,767.3745197235182,115119.40465874797,60402.758824372104,74,0,1266,249,0.0,0.0,0.0,0.013324835738695402,0.8432976714915041,0.9609202647336905,0.0,0.0,0.0,0.0
tikab,5474,2.934065934065934,542.6924437814376,475.4658073889319,111172.81112825306,61101.95531041743,124,0,700,172,5.0,0.0,0.004995004995004995,0.00888175249097,0.8231768231768232,0.8442663995993991,0.0,0.0,0.0,0.0
