city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,7way_int_count,6way_int_prop,7way_int_prop
digos,13018,2.8472121650977553,631.1444449691926,534.2562318385127,178581.39752388882,89386.95400255074,212,0,956,213,0.0,0.007060811636462992,0.8457639391745112,0.8948132027566195,0.0,0.0,0.0,0.0,0.0,0.0
digras,7726,2.4444444444444446,33.182881068560754,23.59671542653209,28895.975814545123,14447.987907272556,13,0,31,1,0.0,0.002296712959723463,0.9777777777777777,0.7529411764705882,0.0,0.0,0.0,0.0,0.0,0.0
dijkot,6416,2.538860103626943,71.1399905545745,51.05123674512211,40367.14140025515,21157.63677504722,109,0,238,38,0.0,0.0033623788569087827,0.8989637305699482,0.7340286831812256,1.0,0.0025906735751295338,0.0,0.0,0.0,0.0
dijon,2197,2.8588936170212764,123.50656588952347,106.7517177169362,28534.593842278075,17294.051687402476,797,78,4238,694,0.01327659574468085,0.007141563360741513,0.8685526996722442,0.6501855207524376,57.0,0.009702127659574468,9.0,2.0,0.0015319148936170212,0.00034042553191489364
dili,13015,2.7247007616974974,142.3695526608972,115.95605023577971,46288.29461018312,24450.227920561716,341,5,1312,179,0.002720348204570185,0.00582283130952615,0.9018003273322422,0.7855777110079213,1.0,0.000544069640914037,0.0,0.0,0.0,0.0
dilla,5096,3.3054755043227666,443.61504808366203,431.68303910542716,157268.5446009333,81976.61423983885,28,0,639,374,0.0,0.005411482923480814,0.6407300672430355,1.0837746750120365,0.0,0.0,0.0,0.0,0.0,0.0
dilling,4069,3.2288828337874658,512.9728514824722,454.26751153079965,163162.4336026209,81581.21680131047,84,0,315,334,0.0,0.006287879386891323,0.5435967302452316,1.0915926179084074,1.0,0.0013623978201634877,0.0,0.0,0.0,0.0
dilolo,3479,3.045901639344262,82.88361222137954,69.83963390457227,40309.90076127231,20154.95038063616,48,0,147,110,0.0,0.004112320331039358,0.639344262295082,1.0082644628099173,0.0,0.0,0.0,0.0,0.0,0.0
dimapur,10060,2.497737556561086,95.97823018224304,69.61058452778066,47668.74614904962,24035.086354094252,425,1,1054,62,0.0006464124111182935,0.00399325505921861,0.9566623544631306,0.7343699384515711,4.0,0.002585649644473174,0.0,1.0,0.0,0.0006464124111182935
dimitrovgrad,4664,2.948559670781893,43.11438874625673,37.481130134348696,19847.756231939195,10182.45351317323,127,4,633,208,0.00411522633744856,0.004234184687460525,0.7851239669421488,0.9073019161056447,0.0,0.0,0.0,0.0,0.0,0.0
dina,6386,2.456896551724138,69.55566935171798,48.26923605873532,38575.34606787501,21035.736372294978,71,1,144,15,0.004310344827586207,0.0033065478726633005,0.9307359307359307,0.6061269146608315,1.0,0.004310344827586207,0.0,0.0,0.0,0.0
dinajpur,9593,2.6166580444904293,128.1454703624687,96.98749257128387,51389.646835379834,25694.823417689953,470,0,1270,187,0.0,0.0049872096133669165,0.900155199172271,0.7826987826987827,6.0,0.0031039834454216243,0.0,0.0,0.0,0.0
dinalaoan,12776,2.437837837837838,205.71746107255797,143.81689170477927,97561.0885481449,48840.00625753685,167,2,362,24,0.0036036036036036037,0.004212068687866153,0.9566003616636528,0.6830154405086285,0.0,0.0,0.0,0.0,0.0,0.0
dinalupihan,12804,2.714714714714715,357.58336773946326,285.2792233116639,108229.08999522075,54849.90391821525,202,0,678,119,0.0,0.006519307094368719,0.8808808808808809,0.8253888610135475,0.0,0.0,0.0,0.0,0.0,0.0
dindigul,8309,2.779117177805354,841.7782083818086,698.6714362069895,169215.84618737927,88843.64493929438,959,0,4013,667,0.0,0.009474827478735074,0.8814040063818472,0.8396736720759067,1.0,0.0001772735330615139,1.0,0.0,0.0001772735330615139,0.0
dinga,6418,2.4451219512195124,57.424197465522525,37.81593491631971,37588.701764587895,20621.290870085635,56,0,87,21,0.0,0.002784704305239454,0.8719512195121951,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0
dingan,11947,3.0533333333333332,20.14718838518536,17.998154957432256,18315.7943206818,9656.541886121178,16,0,94,40,0.0,0.0020863771547599058,0.7333333333333333,0.8847457627118644,0.0,0.0,0.0,0.0,0.0,0.0
dingbian,10227,3.1813725490196076,28.952242562184,25.829941893713176,25263.459761131828,17601.940356647894,22,0,101,81,0.0,0.0016448324432169392,0.6029411764705882,0.7146401985111662,0.0,0.0,0.0,0.0,0.0,0.0
dingshu,12296,3.1053984575835476,14.105204888092942,12.328456714528535,12824.116261288309,8520.705056770475,49,1,204,130,0.002570694087403599,0.001655403489982918,0.6520618556701031,0.7003891050583657,5.0,0.012853470437017995,0.0,0.0,0.0,0.0
dingxi,10169,2.825,80.98908872642276,64.35740086296094,43730.6545953743,26849.32437396508,115,5,306,131,0.008928571428571428,0.0030164292999847425,0.7585585585585586,0.7203619909502262,3.0,0.005357142857142857,0.0,0.0,0.0,0.0
