city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
lysychansk,4115,2.916312056737589,74.77390496745184,62.57674316425048,31666.978696731414,16175.796118511402,230,0,840,338,2.0,0.0,0.0014184397163120568,0.004622579588641169,0.7588652482269503,0.9019538188277088,0.0,0.0,0.0,0.0
maastricht,2220,2.9028632592989028,136.59408166556753,121.24232509625033,34086.993975379664,20386.276132588526,420,42,2762,507,6.0,0.01123896173401124,0.0016055659620016055,0.006700295864589745,0.8611637347767253,0.7443466486120515,0.0,0.0,0.0,0.0
macabebe,12817,2.423076923076923,208.3749422349173,141.79359974565378,98329.30121814451,49187.532705354555,108,0,209,21,0.0,0.0,0.0,0.004236336542496136,0.9378698224852071,0.6855439642324889,0.0,0.0,0.0,0.0
macae,1389,2.858132446661125,212.6666047001122,182.02469989433268,47720.38676934341,27737.856049852173,520,7,2547,535,0.0,0.0019395954558049321,0.0,0.007667016669128817,0.851471404775125,0.7276010557021808,0.0,0.0,0.0,0.0
macapa,1122,3.136159712875729,151.94792539479974,131.90634169535105,49641.95125390795,26755.625387751155,588,4,2085,1775,6.0,0.0008972633467922835,0.0013458950201884253,0.005679101990430848,0.6001347103726987,0.9338425249915758,0.0,0.0,0.0,0.0
maceio,1438,2.8235060814383925,677.1417934755652,562.4645542579292,149503.43347511845,83947.47475642401,2562,17,10089,2450,9.0,0.0011237440507667902,0.000594923320994183,0.008066255660939312,0.8372046853285686,0.7608630903133997,1.0,6.610259122157589e-05,0.0,0.0
macenta,1535,2.2666666666666666,43.52569220271489,26.29677237247358,15247.402899431985,7623.701449715986,95,0,131,14,0.0,0.0,0.0,0.005709259798511181,0.9416666666666667,0.6168421052631579,0.0,0.0,0.0,0.0
machala,430,3.2399434000404286,323.9874145140978,301.98220503830703,71346.95247260807,40781.58028800935,336,6,2770,1809,23.0,0.001212856276531231,0.004649282393369719,0.007944454634323158,0.6286176887269783,0.9271033714690695,2.0,0.0004042854255104103,1.0,0.00020214271275520516
machang,10769,2.9857142857142858,9.196641761919022,7.882835795930591,10344.550426828368,6341.307579096192,10,2,38,19,1.0,0.02857142857142857,0.014285714285714285,0.001450275301616862,0.7058823529411765,0.7709923664122137,0.0,0.0,0.0,0.0
mache,12208,2.722689075630252,49.81733053057545,38.09560569985181,26911.69118694903,18672.427171212883,56,0,136,46,0.0,0.0,0.0,0.00266796223510666,0.8067226890756303,0.5753715498938429,0.0,0.0,0.0,0.0
macheng,11633,3.146118721461187,11.610482848095131,10.232069359280185,12972.496026236086,8667.03999647288,26,5,103,81,4.0,0.0228310502283105,0.0182648401826484,0.0013396133919792812,0.602803738317757,0.640661938534279,0.0,0.0,0.0,0.0
macherla,8362,2.9122448979591837,508.8600953433561,444.47371593256406,110762.38892083896,55381.194460419625,124,0,694,162,0.0,0.0,0.0,0.009188319253515436,0.8346938775510204,0.9498721227621484,0.0,0.0,0.0,0.0
machilipatnam,8766,2.8413910093299406,428.04221731262163,368.6221639621842,82287.76479371288,42010.4930152708,491,0,2626,419,1.0,0.0,0.0002827254735651682,0.01018893582508133,0.8812553011026294,0.87593719055029,0.0,0.0,0.0,0.0
machiques,696,3.1504286827747467,146.5487725756993,130.5574801668155,41716.102315166514,23497.094600715536,140,6,659,477,1.0,0.004676539360872954,0.000779423226812159,0.006236889073563869,0.6256851996867658,0.8960376618281679,0.0,0.0,0.0,0.0
madaba,4413,2.9604545454545454,254.03777022384483,232.56003146855613,68335.46712898844,35851.99670636026,186,0,1730,283,1.0,0.0,0.00045454545454545455,0.0070857356231648246,0.8709090909090909,0.8573378839590444,0.0,0.0,0.0,0.0
madalla,2552,2.862823786939073,332.6712444242757,280.3613916891926,68481.40402061245,35775.31998310521,431,1,1823,485,1.0,0.00036483035388544326,0.00036483035388544326,0.009298903394333823,0.8226277372262774,0.8938812785388128,0.0,0.0,0.0,0.0
madanapalle,8298,2.7105180533751962,798.8993766010851,639.1195012808681,137077.1877783593,69538.4163335801,637,0,2196,352,0.0,0.0,0.0,0.011488604698282388,0.8894819466248037,0.8284367635506678,0.0,0.0,0.0,0.0
madang,13119,2.6192307692307693,151.55560530874524,117.16414102714535,75135.48435120253,38558.35566148696,59,1,180,20,0.0,0.0038461538461538464,0.0,0.003930551568103375,0.9227799227799228,0.746588693957115,0.0,0.0,0.0,0.0
madaoua,2386,3.1496598639455784,224.8554545241995,199.36163881850797,83177.64153305256,41588.82076652634,50,0,226,164,1.0,0.0,0.0022675736961451248,0.005406632128054452,0.6258503401360545,1.0741163055872291,0.0,0.0,0.0,0.0
madaripur,9902,2.5283018867924527,7.806138675988861,5.596854145048618,11131.71458787396,5565.8572939369815,30,0,66,10,0.0,0.0,0.0,0.0014025042798873537,0.9056603773584906,0.7584541062801933,0.0,0.0,0.0,0.0
