city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,7way_int_count,8way_int_count,9way_int_count,7way_int_prop,8way_int_prop,9way_int_prop,10way_int_count,10way_int_prop,11way_int_count,11way_int_prop,12way_int_count,13way_int_count,14way_int_count,15way_int_count,16way_int_count,17way_int_count,18way_int_count,19way_int_count,20way_int_count,21way_int_count,22way_int_count,23way_int_count,24way_int_count,25way_int_count,26way_int_count,27way_int_count,28way_int_count,12way_int_prop,13way_int_prop,14way_int_prop,15way_int_prop,16way_int_prop,17way_int_prop,18way_int_prop,19way_int_prop,20way_int_prop,21way_int_prop,22way_int_prop,23way_int_prop,24way_int_prop,25way_int_prop,26way_int_prop,27way_int_prop,28way_int_prop
kontagora,2340,2.992721391023049,342.8042627775,321.59558821019004,80433.7153197229,41102.658052889376,153,0,2033,286.0,1.0,0.0,0.0,0.0004043671653861,0.0,0.0083401969365677,0.883946623534169,0.941712204007286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konut sitesi,3826,2.9443298969072167,390.7836237357765,352.10813107739034,117140.82608199074,67575.32226816067,96,2,734,136.0,2.0,0.0,0.002061855670103,0.002061855670103,0.0,0.0057829339264564,0.8574380165289256,0.8140859658208183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konye urgench,5877,2.955140186915888,158.97079962135544,134.9023234170007,87161.0020830213,45571.9154712751,81,3,310,141.0,0.0,0.0,0.005607476635514,0.0,0.0,0.0034883501818473,0.7349624060150376,0.8819641170915958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kon tum,11888,2.6044591246903384,316.0881372314675,232.17208758661465,74221.28898466643,38901.112433959024,643,0,1451,328.0,0.0,0.0,0.0,0.0,0.0,0.00812542668974,0.8645747316267548,0.7313494523661913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
araraquara,1253,3.29605467536502,282.28759652494733,263.0387218939358,69143.88541211741,43487.15306535379,439,17,3208,2749.0,23.0,2.0,0.0026405716060888,0.0035725380552966,0.0003106554830692,0.0064912871187662,0.5679800654103723,0.778452909558308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
araras,1283,3.1607396870554765,286.55522931019505,276.16097846039423,65297.33928767884,40182.74773487512,102,14,2032,658.0,6.0,0.0,0.0049786628733997,0.0021337126600284,0.0,0.0071313000096678,0.7626876340243031,0.72455732427115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
araria,9349,2.7142857142857144,91.49081164020062,72.27005289225932,63742.36194429253,34398.90064859696,25,0,78,16.0,0.0,0.0,0.0,0.0,0.0,0.0026597016158983,0.865546218487395,0.7854077253218884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
araruama,1383,2.8768625245993813,213.42567465574504,186.12494877203287,59141.75376697142,30420.96976612945,455,0,2632,468.0,2.0,0.0,0.0,0.0005622715771717,0.0,0.0070157419798422,0.8678661793646332,0.8580672387114925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arasikere,7781,2.75134168157424,358.52663406205374,289.8998901539326,104135.6623678052,54056.69547333228,107,1,375,76.0,0.0,0.0,0.0017889087656529,0.0,0.0,0.006632418628677,0.8637992831541219,0.8487848784878488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arauca,732,3.0114864864864863,329.1159908856005,284.640856982141,72082.98854890223,41568.05235596711,200,3,863,408.0,6.0,0.0,0.002027027027027,0.004054054054054,0.0,0.0079175225258865,0.7197020988490183,0.8073923363852153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
araucaria,1243,2.987485334376222,143.18158079606528,118.20739814645827,44082.63859124272,23808.413001689703,446,0,1254,854.0,3.0,0.0,0.0,0.0011732499022291,0.0,0.0060139069658235,0.6648416112631991,0.8739479350166373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
araxa,1278,3.175663026521061,320.3566824730542,304.9635688690448,74724.59246219022,42420.47451085834,154,3,2175,872.0,1.0,0.0,0.0009360374414976,0.0003120124804992,0.0,0.0075519353841987,0.7273579013116802,0.8595092983278637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arayat,12816,2.345622119815668,379.5188087540338,246.59977895999432,105660.04763191608,52859.48695125078,228,0,393,30.0,0.0,0.0,0.0,0.0,0.0,0.0071797671646726,0.9539170506912442,0.6260601387818041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arba minch,4936,3.0524048815506104,1293.3669304827763,1179.1643946253598,340936.8374713203,181881.21016058288,123,0,951,319.0,0.0,0.0,0.0,0.0,0.0,0.0071110530292868,0.7709978463747308,0.9154980222941388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arcoverde,1428,3.1576253838280453,445.41626771838366,416.9223918408003,104612.37874094555,55108.319865087935,125,1,1269,559.0,0.0,0.0,0.0005117707267144,0.0,0.0,0.0080825593813932,0.713773681515617,0.9759036144578314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ardabil,5501,2.818465326220763,355.10907996927443,297.2308171199532,65251.5178173379,36978.38952326491,1986,29,8427,1697.0,46.0,0.0,0.002379975379565,0.0037751333606893,0.0,0.0096031515852213,0.8566140177690029,0.7735220306907475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ardakan,5874,2.74040194040194,481.3774839959616,385.6357390847759,96083.82389416876,54535.51343109734,1435,0,4796,971.0,13.0,0.0,0.0,0.0018018018018018,0.0,0.0088268626021859,0.8636174636174636,0.6663431542461005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arequipa,753,3.099459840300611,479.55342522641473,437.7698834793504,112477.3850879024,61141.62108517074,1484,21,10936,4501.0,88.0,2.0,0.001232973226867,0.005166744950681,0.0001174260216063,0.0078433220564824,0.7301158074187291,0.9227151130317194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arezzo,2854,2.818670248488919,191.0223248894345,163.5684783304426,38572.19757824533,23218.33523333112,214,29,1065,175.0,6.0,0.0,0.0194761584956346,0.0040295500335795,0.0,0.0082272188324342,0.876027397260274,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arga makmur,11253,2.692198581560284,430.565401476114,340.78793478534976,114883.0481783872,60747.91489680169,147,0,481,77.0,0.0,0.0,0.0,0.0,0.0,0.0070877395908576,0.8907801418439716,0.7608540925266903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
argungu,2238,3.0754716981132075,105.55367670843052,100.57472969388192,44101.45117164963,23552.43266582972,25,0,415,90.0,0.0,0.0,0.0,0.0,0.0,0.0044816464696476,0.8301886792452831,0.9317535545023696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arica,804,3.1355617455896008,540.7419697888664,510.366028124775,99281.89143473085,58420.62482442166,242,5,3001,1047.0,13.0,0.0,0.0011606313834726,0.0030176415970287,0.0,0.0092560114071703,0.7536602370439228,0.8644343680967329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arifwala,6459,2.905899925317401,185.04798565522267,153.67689324018494,46251.271093364674,25248.07983349778,227,0,785,326.0,1.0,0.0,0.0,0.0007468259895444,0.0,0.0073291904523254,0.7557879014189693,0.9001122334455668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arima,1000,2.4221724524076147,167.11707603282895,114.06255077492636,45515.75699482254,23870.318578083465,567,0,1117,102.0,0.0,0.0,0.0,0.0,0.0,0.0070010408736759,0.942889137737962,0.6582562377347911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kopargaon,7118,2.8187919463087248,53.97821942988527,45.28374113245408,33806.446525259125,16903.223262629577,24,0,104,21.0,0.0,0.0,0.0,0.0,0.0,0.0031933684239515,0.8590604026845637,0.9146757679180888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koppala,7668,2.762376237623762,54.82817739939699,45.87109891335689,33022.66599299521,16511.332996497575,33,0,151,18.0,0.0,0.0,0.0,0.0,0.0,0.0033206390671805,0.9108910891089108,0.87468671679198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korba,8699,2.6817733990147783,229.26492509602733,182.96018652983463,55417.63574352898,28197.14784232585,820,0,2893,346.0,1.0,0.0,0.0,0.0002463054187192,0.0,0.0081307842331444,0.9145320197044337,0.8130622304374615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korhogo,1615,3.197176241480039,155.94597073631155,147.67035690463777,52394.978743131454,26559.8286767446,218,0,2645,1244.0,1.0,0.0,0.0,0.0002434274586173,0.0,0.0058714976152257,0.6969328140214216,1.0539520155888442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koriyama,12953,2.939212674803977,245.76175689546864,211.11552748590617,51150.18636675176,27044.699351165706,1744,1,7917,2681.0,28.0,0.0,8.083420903726457e-05,0.0022633578530434,0.0,0.0090872430750418,0.781002425222312,0.9137659187386294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koronadal,13010,2.74611748818366,450.04686649543805,358.2749868994744,136822.80438268397,68768.45664263109,302,0,951,228.0,0.0,0.0,0.0,0.0,0.0,0.0065443793341792,0.8460499662390277,0.8302333446060196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kortrijk,2093,2.608450704225352,102.41636881326374,78.92791990937673,27786.111238834485,15772.828167388036,977,48,2908,320.0,7.0,0.0,0.0112676056338028,0.0016431924882629,0.0,0.0064932152767009,0.9223646723646725,0.6548283644138259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
korutla,8038,2.5,6.18986788821287,4.6424009161596524,9626.582196621652,4813.291098310827,5,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0012859949173622,1.0,0.8285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kosice,3267,2.789611360239163,83.76056185572705,69.70656623793128,22944.098603550097,13953.717542003513,449,58,1801,350.0,11.0,7.0,0.0216741405082212,0.0041106128550074,0.0026158445440956,0.0060027416782367,0.8594346829640948,0.6186197667749952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kosi kalan,7133,2.628571428571429,27.87908241374812,21.108448113266437,26682.203933553064,15980.468863960474,17,0,45,8.0,0.0,0.0,0.0,0.0,0.0,0.0017445722432225,0.8857142857142857,0.7111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koson,5976,2.771505376344086,78.77903825091795,65.54331273833093,38114.16516932905,19279.140945791416,125,0,540,78.0,1.0,0.0,0.0,0.0013440860215053,0.0,0.004086231771033,0.8938172043010753,0.8361429534726905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kosonsoy,6070,2.9013698630136986,29.822850524392244,26.67715259236731,16766.95350772128,8383.476753860643,77,0,571,82.0,0.0,0.0,0.0,0.0,0.0,0.0035573368186007,0.8876712328767123,0.9298969072164948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kostanay,5804,2.9811475409836063,38.8184170642472,32.58201563425339,17531.392456791265,9728.84789480042,196,3,655,360.0,6.0,0.0,0.0024590163934426,0.0049180327868852,0.0,0.0039900322714464,0.6992604765817584,0.8167970358172087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kosti,4389,3.3866156787762907,768.9137052645874,762.2978129630757,183184.12546325728,91592.06273162864,45,0,3073,2112.0,0.0,0.0,0.0,0.0,0.0,0.0083949818612291,0.5961759082217973,1.1767575322812052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kostiantynivka,3837,2.7142857142857144,17.37823056736667,13.143199588764707,19280.10470480148,9640.052352400742,29,0,66,24.0,0.0,0.0,0.0,0.0,0.0,0.0018027112231438,0.7983193277310925,0.8755364806866953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kostroma,3797,2.798876404494382,45.707944871871085,37.36239313964743,20329.5014044427,10568.365529305547,325,5,1159,285.0,6.0,0.0,0.0028089887640449,0.0033707865168539,0.0,0.0043249776651957,0.836056338028169,0.8115655853314527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koszalin,2966,2.768542199488491,105.107910052324,85.68579623830759,27544.52998340248,16088.124845452408,289,19,1027,225.0,2.0,2.0,0.0121483375959079,0.0012787723785166,0.0012787723785166,0.0065332604677066,0.8517799352750809,0.6249594813614262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kota,7028,2.8848445952140827,254.19404455054809,219.84160834742093,58705.0230717521,31817.57354806468,1474,9,7741,1666.0,16.0,1.0,0.0008251581553131,0.0014669478316677,9.168423947923352e-05,0.0079891084141458,0.8455679941273628,0.8475976320499289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotabaru,12737,2.480446927374301,159.88769576928777,113.43987353463432,45220.2321965846,22774.70150000563,208,0,464,44.0,0.0,0.0,0.0,0.0,0.0,0.0070204079631624,0.9385474860335196,0.713384723195515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotabumi,11670,2.6400462962962963,310.5784164769417,243.4781413121704,71471.301518938,36610.272471385055,560,0,1845,187.0,0.0,0.0,0.0,0.0,0.0,0.0084833680688853,0.9278549382716048,0.7650125506854605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotamobagu,13008,2.391033623910336,338.77093810459894,226.86683930977344,60011.21026618056,31063.174119834814,1061,0,1985,166.0,0.0,0.0,0.0,0.0,0.0,0.0109058699796001,0.948318804483188,0.6395077114815392,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kota bharu,11220,2.575858051796756,249.59576792168664,186.96756197306016,59276.68061262041,31349.237263647075,2800,8,7493,846.0,7.0,5.0,0.000716910117394,0.0006272963527197,0.0004480688233712,0.0079617812013283,0.923056228140974,0.6945777458850967,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kota kinabalu,12732,2.454647615989725,217.81929466829385,153.66943175787722,46358.27911767592,26579.567945493207,3669,60,8130,594.0,5.0,0.0,0.0048161823727725,0.0004013485310643,0.0,0.008194990043291,0.9516857557670592,0.5431406558831834,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotchadpur,9781,2.6206896551724137,19.571109275761746,14.847048416095117,33748.00241830454,16874.001209152273,7,0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0011598380866031,0.896551724137931,0.8301886792452831,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotdwar,7155,2.903225806451613,26.75010592681899,23.29847935561654,50369.205148821246,25184.602574410623,4,0,22,5.0,0.0,0.0,0.0,0.0,0.0,0.0010621611299119,0.8387096774193549,0.9824561403508772,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kothagudem,8570,2.783210332103321,146.67222873430177,121.09930324464952,38894.186165628445,20694.67170314228,189,0,752,143.0,0.0,0.0,0.0,0.0,0.0,0.0070874392615772,0.8680811808118081,0.83541377716135,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotkapura,6593,2.582222222222222,36.99297833103479,28.607903242666904,22247.34534562008,11452.412829914265,51,0,166,8.0,0.0,0.0,0.0,0.0,0.0,0.0032301471209985,0.9644444444444444,0.750561797752809,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotli,6389,2.376569037656904,78.1117946756326,51.31193206725656,44904.752299538326,22452.376149769163,82,0,142,15.0,0.0,0.0,0.0,0.0,0.0,0.0034789990224012,0.9372384937238494,0.6849894291754757,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kotputli,6917,2.715686274509804,417.2535907447424,334.530111969641,115797.3428154612,63212.16135116685,182,0,633,103.0,0.0,0.0,0.0,0.0,0.0,0.006600843600755,0.8877995642701525,0.817586018569088,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kottarakara,8066,2.5697211155378485,176.2417633777666,134.11225818786224,112895.76845622616,56447.884228113006,120,0,358,24.0,0.0,0.0,0.0,0.0,0.0,0.0031222031753316,0.952191235059761,0.7297297297297297,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kot addu,6300,2.4727793696275078,165.06027175946264,113.98144840696416,51884.36288208312,25942.181441041583,108,0,209,32.0,0.0,0.0,0.0,0.0,0.0,0.0063626211286276,0.9083094555873924,0.7243867243867244,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kot najib ullah,6312,2.514018691588785,60.99935139263105,42.1864673182682,42262.21825112476,21131.10912556237,33,0,60,14.0,0.0,0.0,0.0,0.0,0.0,0.0028867084557733,0.8691588785046729,0.7368421052631579,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koudougou,1745,3.185567010309278,241.1412088867545,226.22525782159445,77891.29338833425,39351.62105957051,168,0,1714,828.0,6.0,0.0,0.0,0.0022091310751104,0.0,0.0061278596000331,0.6929307805596465,1.066519255573982,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koumra,3322,3.327188940092166,241.04316552525967,232.89731354130316,115133.90182006692,57628.399699873466,22,0,373,255.0,1.0,0.0,0.0,0.0015360983102918,0.0,0.0041827148902382,0.6067588325652842,1.1040863531225906,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koupela,1928,3.119760479041916,197.76141086379783,181.77470998558664,74108.2685487534,37185.42920003917,27,0,215,90.0,2.0,0.0,0.0,0.0059880239520958,0.0,0.0053182500543408,0.7245508982035929,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koutiala,1624,3.325437112239143,244.53892168551607,226.8157116253983,78768.28945089766,39565.13476724018,257,2,1641,1627.0,15.0,3.0,0.0005640157924421,0.0042301184433164,0.0008460236886632,0.006180666971669,0.5355530474040632,1.140618382041508,1.0,,,0.000282007896221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kovel,3359,2.823045267489712,78.61087612944232,66.64131885870418,32815.633479829485,16505.680608476523,148,1,698,125.0,0.0,0.0,0.0010288065843621,0.0,0.0,0.0047626558391703,0.8712667353244078,0.8729994837377387,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kovilpatti,8320,2.70675453047776,272.2409958209875,220.21470996392893,100491.39890884692,52536.99561313981,116,0,437,54.0,0.0,0.0,0.0,0.0,0.0,0.0051818912110173,0.9110378912685336,0.8221670802315963,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kovrov,3941,3.022058823529412,39.036995901664056,33.72681631209946,19635.708109728734,9989.579306778693,111,3,461,239.0,2.0,0.0,0.0036764705882352,0.0024509803921568,0.0,0.0039077717592345,0.7035670356703567,0.9666872301048736,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kozan,4281,2.995644599303136,715.6060697191883,649.2192696973299,155647.5594034196,82323.97615489207,213,0,1678,394.0,11.0,0.0,0.0,0.0047909407665505,0.0,0.0086925596058769,0.8236062717770035,0.9003706126008284,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kozhikode,7724,2.4013933547695605,111.1611345091289,74.6316555804055,52093.866747881046,26540.30096314116,3066,1,5724,532.0,5.0,2.0,0.00010718113612,0.0005359056806002,0.00021436227224,0.004188390126529,0.9422231750455567,0.6616093925910042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpalime,1994,2.989030023094688,886.2000512845617,760.8426537298749,262096.97306771585,131162.07338344507,245,0,1016,471.0,0.0,0.0,0.0,0.0,0.0,0.0067565267033695,0.7280600461893765,0.9719572130673604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kpeyi,2608,2.519845111326234,213.01181036916495,156.71730482145728,51278.86100003796,26653.338260812983,273,0,710,50.0,0.0,0.0,0.0,0.0,0.0,0.0079919373807799,0.9515972894482092,0.7176128093158661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kragujevac,3304,2.5805763073639274,143.04076142787892,105.07974825633936,39126.88941464637,20698.72635837075,746,13,1735,308.0,9.0,0.0,0.0046246887228744,0.0032017075773745,0.0,0.0069106069113296,0.8867047891350965,0.7043462707923448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krakow,3205,2.650032320620556,79.78475218881535,61.476034007154425,24553.05804149958,14662.943698140349,1775,136,4872,926.0,25.0,1.0,0.0175824175824175,0.0032320620555914,0.0001292824822236,0.0054412506677587,0.8747203579418344,0.611531626406898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krakrama,2489,2.5346534653465347,43.27627933144777,32.135850988698834,27350.3291698104,13675.164584905197,26,0,70,5.0,0.0,0.0,0.0,0.0,0.0,0.0031645892861294,0.9504950495049505,0.7918781725888325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kraljevo,3296,2.461178045515395,177.48885508847454,122.48394216614274,44781.27045938355,23641.80537248793,463,2,906,123.0,0.0,0.0,0.001338688085676,0.0,0.0,0.0075074154571553,0.9175603217158176,0.6277274253105068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kramatorsk,4024,3.0721587492483464,48.25375084241672,41.89922803153923,24783.67625847692,12720.612449155502,219,3,888,545.0,8.0,0.0,0.0018039687312086,0.004810583283223,0.0,0.0037933512270173,0.6668674698795181,0.9725490196078432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
