country,country_iso,core_city,uc_id,cc_avg_dir,cc_avg_undir,cc_wt_avg_dir,cc_wt_avg_undir,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,grade_mean,grade_median,intersect_count,intersect_count_clean,intersect_count_clean_topo,k_avg,length_mean,length_median,length_total,street_segment_count,node_count,orientation_entropy,orientation_order,pagerank_max,prop_4way,prop_3way,prop_deadend,self_loop_proportion,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area
united_states,USA,st_louis,487,0.0454011838324364,0.0586796246273024,0.0005860702368028,0.0006663395385779,1.0738100848698495,28.0,161.1658699696235,161.0,109.0,20.465377298454943,0.0287329117833514,0.019,36169,32995,33233,2.8972614029717194,143.57207269298917,102.161,8832410.34,61519,42467,3.477801749094645,0.093912978928309,9.440960020017198e-05,0.1997786516589351,0.6424517860927308,0.1483033885134339,0.0238300362489637,0.9312633715124816,St. Louis,Northern America,Northern America,1100883,899.0,654.260131836
japan,JPN,kanazawa,12869,0.040249489454504,0.0410874569253202,0.0005519677063422,0.0005650532338305,1.0473952619350952,21.0,20.84211171495117,15.0,183.0,17.40316917889419,0.0242860851778034,0.012,23038,20442,20534,3.1162505618436644,82.28821787475087,57.6005,3137814.324,38132,24473,3.4235789045476035,0.1402850398712984,0.0001298980750688,0.2436971356188452,0.6943570465410861,0.0586360478895108,0.0004458197839085,0.9547494020093894,Kanazawa; Hakusan; Nonoichi,Asia,Eastern Asia,535787,175.0,117.428016663
united_states,USA,new_york,945,0.0303314053386148,0.040039614921497,0.0003843271529571,0.0004577364198468,1.0478726295860756,34.0,35.53381581094569,26.0,234.0,32.21528247273002,0.0238729067302939,0.013,224038,207258,208362,2.9329528161183447,138.1946101837906,95.4525,53400884.87799999,386418,263501,3.547042561901827,0.0329266317858478,2.023714378464137e-05,0.2311604130534609,0.6099293740820718,0.1497641375175046,0.0042958661346003,0.9543144574689522,New York; Islip; Newark; Jersey City; Yonkers; Huntington; Paterson; Stamford; Elizabeth; New Brunswick; Rich white People town,Northern America,Northern America,15950674,5384.0,3678.07592773
iran,IRN,isfahan,5811,0.0099582774029842,0.0149675563582846,0.0001092972641973,0.0001508477627665,1.0388327721950663,15.0,1579.010881441345,1576.0,223.0,18.39314360580725,0.023819698299199,0.002,59049,42771,44194,2.388699355586773,56.29571311352986,38.1235,6030734.563,107126,89694,3.5495307346413463,0.0306981157314821,4.5133751872922886e-05,0.0708631569558721,0.5847659821169755,0.3416616496086694,0.0002147004462035,0.9626188418054886,Isfahan,Asia,South-Central Asia,2011732,353.0,173.290756226
mexico,MEX,morelia,116,0.0319641464774907,0.036567977125276,0.0009977938607279,0.0010943853890195,1.030708106686344,46.0,1931.487325065989,1913.0,286.0,47.78745678741701,0.0459628003696857,0.019,17693,14288,14460,3.0176801633547488,76.28077772643253,55.308,2311002.442,30296,20079,3.467195847640489,0.1030790992006092,0.0001870047749874,0.2569351063299965,0.6127297176154191,0.1188306190547338,0.0008251914444151,0.9702067864925712,Morelia,Latin America and the Caribbean,Central America,683447,110.0,77.1532516479
south_africa,ZAF,johannesburg,3673,0.0514529544861647,0.0696968537920751,0.0007990926400281,0.0009044175472821,1.0791535229150608,113.0,1618.5821962635357,1621.0,472.0,80.97188999155627,0.0318273635410342,0.018,86097,72130,72590,2.8747768831065805,121.72267456813287,78.9305,17643945.123999998,144952,100844,3.5638707543698858,0.017804583623983,4.013450729170152e-05,0.1751517194875252,0.6753996271468803,0.146235770100353,0.0054983718748275,0.9266522128369208,Johannesburg; Soweto; Randburg; Roodepoort; Krugersdorp; Sandton,Africa,Southern Africa,6516134,1638.0,900.362426758
brazil,BRA,campinas,1291,0.0469473944867728,0.065948325080706,0.0005176852547006,0.0006374344801751,1.039678310937382,69.0,654.6594936314658,650.0,237.0,45.26005445105061,0.04800661707287,0.027,29419,24272,24462,3.0308616984833856,98.68394028194484,68.4755,4802157.902,48662,32111,3.579878581234581,0.0033108509624529,0.0001292918954643,0.2162187412413191,0.6975179844912959,0.0838342001183395,0.0011302453659939,0.9618359731851984,Campinas; Hortolândia; Valinhos,Latin America and the Caribbean,South America,1396669,333.0,175.945526123
south_africa,ZAF,cape_town,3268,0.0460618847520191,0.060376577035817,0.0008420549999308,0.0009550984499068,1.0924606200894136,33.0,45.530107047279216,33.0,351.0,39.00908758660981,0.0194760217366693,0.008,52100,45080,45188,2.814132789601121,100.15748390127928,68.481,8846910.553,88330,62776,3.540054891324281,0.0391713792223469,6.249654461153613e-05,0.1621957435962788,0.6635975532050465,0.1700649929909519,0.0061134382429525,0.9153648027314284,Cape Town,Africa,Southern Africa,3511853,697.0,388.139160156
united_kingdom,GBR,sheffield,1838,0.0260771100486807,0.0361290322580653,0.0005715528673174,0.000674720902732,1.0562622674651587,70.0,109.9210340256297,104.0,297.0,51.0119141218673,0.0538604896888435,0.031,15721,13859,13898,2.4256296950950067,89.26490709028639,61.4165,2449964.64,27446,22630,3.58208490207372,0.001304890205087,0.0002027805423686,0.0492708793636765,0.6384003535130358,0.3053026955368979,0.0026233330904321,0.9467345665956826,Sheffield,Europe,Northern Europe,710273,247.0,141.724716187
mexico,MEX,saltillo,178,0.0281553350825713,0.0339654108166956,0.0007737971630149,0.0008576699152123,1.0274892811876424,146.0,1626.9205279283526,1618.0,549.0,90.80477631297028,0.0364168088604846,0.02,18729,15721,15929,3.038699033702569,80.64497093041294,56.221,2599429.348,32233,21215,3.4821944285245627,0.090102971382185,0.0001996610036692,0.2837143530520858,0.5949092623144002,0.1171812396888993,0.0010858437005553,0.9732461625722572,Saltillo,Latin America and the Caribbean,Central America,785796,143.0,87.4341659546
